Gene = Armc5
index = 137
Annotated 5SS: [1233 2633 3513 5320 6116]
Annotated 3SS: [2524 2725 4822 5982 6667]
SMsplice 5SS: [ 215 2633 3513 6116]
SMsplice 3SS: [2524 3395 5982 6667]
top_k =  100
Partition function (log Z): 2.9963094275407194

Sorted 5' Splice Sites (High to Low Probability):
Position 3513: 0.9999998345789767
Position 215: 0.9859963521763191
Position 6116: 0.9380381098210367
Position 2633: 0.9118313558743418
Position 1233: 0.3405317982723292
Position 852: 0.3310162948168826
Position 2068: 0.3248900179727325
Position 3128: 0.248715407789255
Position 4417: 0.2177084252032511
Position 2917: 0.1951152042948151
Position 1559: 0.1746245529490848
Position 5320: 0.1544451154027441
Position 3082: 0.053889737718673905
Position 3107: 0.0438472249663817
Position 4920: 0.0317919333847779
Position 2857: 0.025494571450256243
Position 2981: 0.01528676308269598
Position 152: 0.012441495965813456
Position 4819: 0.009251595149958882
Position 2921: 0.008020116329174222
Position 3035: 0.006744426343812444
Position 728: 0.005322321537679941
Position 1354: 0.0023287992003736043
Position 4064: 0.0011761558985747076
Position 4583: 0.001145167076833761
Position 169: 0.0008303576599702284
Position 2098: 0.0008295539449198317
Position 3721: 0.0004800675347157316
Position 3756: 0.00038708671304088136
Position 3739: 0.00018329407096019784
Position 377: 7.913931919469492e-05
Position 219: 4.7020400412590766e-05
Position 391: 2.1635997978803928e-05
Position 196: 1.3987280009574064e-05
Position 404: 8.785354306201924e-06
Position 300: 4.185256079870469e-06
Position 82: 3.2770273156742054e-06
Position 354: 2.575906674183755e-06
Position 489: 2.11248771712231e-06
Position 37: 4.0348673913028604e-08
Position 362: 3.168330468896478e-08
Position 118: 2.9467718681884233e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3395: 0.9999998345789773
Position 5982: 0.912939235428336
Position 6667: 0.654216181762891
Position 2725: 0.5971134519750645
Position 2524: 0.5044588330096287
Position 2477: 0.3917701500112478
Position 1983: 0.32571018213162306
Position 573: 0.21671813512621443
Position 1064: 0.19531133636596693
Position 4262: 0.16924031426496533
Position 1353: 0.1467246138203975
Position 6774: 0.09765073401958266
Position 1031: 0.09510317387378009
Position 712: 0.09287233261364203
Position 5124: 0.08922199641063117
Position 4822: 0.06409081451193373
Position 5057: 0.05398707247094678
Position 5902: 0.045870491340642264
Position 6729: 0.03817763088471869
Position 4244: 0.030972402760612385
Position 726: 0.025582614712599396
Position 6181: 0.01991162603385899
Position 1158: 0.01958608881305322
Position 4314: 0.01662680479230768
Position 6939: 0.016254623922791422
Position 1394: 0.01592102221748241
Position 6297: 0.013033863349584864
Position 2538: 0.012968953101167866
Position 6335: 0.012052965442863994
Position 6221: 0.012021040191777809
Position 6209: 0.011743199989772458
Position 6641: 0.011609533766127588
Position 4691: 0.009251595149958885
Position 1304: 0.008570616645184177
Position 1138: 0.008507152708470252
Position 1028: 0.008254068942096867
Position 6798: 0.007714160524624409
Position 6603: 0.0076813878635461925
Position 6704: 0.0074257410767569546
Position 1099: 0.007196331773749497
Position 6323: 0.006280849512408522
Position 6285: 0.0059077531337711825
Position 6451: 0.005829263900112
Position 6259: 0.00555940281775999
Position 3611: 0.005003442720634393
Position 1335: 0.0034683983222301516
Position 6777: 0.0033814834279599325
Position 823: 0.0031844694913447896
Position 6565: 0.0031170670796036603
Position 6489: 0.003031757145739056
Position 6527: 0.003010266646558276
Position 6375: 0.0027751657139858817
Position 2308: 0.002633419752297267
Position 6413: 0.002582951820226224
Position 928: 0.002285876833253801
Position 6247: 0.002232204876740904
Position 1258: 0.0011838250575075477
Position 4436: 0.001145167076833761
Position 5927: 0.0010116991403882935
Position 4284: 0.0008689033853657364
Position 657: 0.0008625842753372658
Position 3943: 0.0007826424178883732
Position 1451: 0.0006403329196600869
Position 1488: 0.00044454316699646406
Position 3910: 0.0003935134806863344
Position 905: 0.00023279809365667764
Position 688: 0.0001912583705095613
Position 627: 0.0001286808334875879
Position 728: 9.774322600575455e-05
Position 757: 7.157749897478046e-05
Position 613: 4.324125100879208e-05
Position 685: 2.8131504383888997e-05
Position 456: 2.486082554340898e-05
Position 634: 1.9337522872590445e-05
Position 1887: 9.389786029377162e-06
Position 682: 6.481857088529587e-06
Position 769: 6.324625196128049e-06
Position 738: 6.243796058675414e-06
Position 540: 5.960240849543996e-07
