Gene = Hmbs
index = 542
Annotated 5SS: [ 219 2211 2603 3014 3153 3541 4581 4751 6314 6577 6873 7111 7303]
Annotated 3SS: [2156 2529 2963 3096 3462 4502 4674 6199 6537 6752 7056 7215 7382]
SMsplice 5SS: [ 219 2211 2603 3014 3153 3541 4581 6314 6577 6873]
SMsplice 3SS: [1996 2529 2963 3096 3462 4502 6186 6537 6752 7637]
top_k =  100
Partition function (log Z): 14.29982195474066

Sorted 5' Splice Sites (High to Low Probability):
Position 4581: 0.9998532591252612
Position 219: 0.9648598334013293
Position 6314: 0.9434053708650538
Position 6873: 0.932115199901082
Position 3541: 0.9169557893101941
Position 2603: 0.8936142351493018
Position 3153: 0.8542098386764059
Position 2211: 0.8410386224400535
Position 3014: 0.7999303461274698
Position 6577: 0.6871465424985219
Position 7303: 0.5485037907154023
Position 7111: 0.4511331391973088
Position 6656: 0.11568369350092936
Position 5182: 0.08242191388074252
Position 7548: 0.0802885746194701
Position 7560: 0.06942386424759825
Position 2008: 0.06355955307932791
Position 2200: 0.05998200155762456
Position 4751: 0.0570326951723719
Position 6690: 0.04952783144216297
Position 6305: 0.04922908710764826
Position 4819: 0.04696685997541915
Position 3230: 0.040482870690495144
Position 2700: 0.036542107579599414
Position 1437: 0.03649060926137505
Position 193: 0.035137570779533424
Position 3176: 0.01577991644168969
Position 6804: 0.012242027109278134
Position 3410: 0.007958832849408128
Position 3157: 0.007027526232285902
Position 1298: 0.005206140136075681
Position 3904: 0.002934312463454317
Position 2629: 0.0026931506761327688
Position 4179: 0.0022590262507287615
Position 7291: 0.0019884059972175598
Position 3200: 0.0019204000748097453
Position 2181: 0.0007664974593472501
Position 726: 0.0006875731347570203
Position 636: 0.0004630265275398107
Position 2926: 0.0002880482307720476
Position 2816: 0.00018309231044318306
Position 4596: 5.4382660010098e-06
Position 234: 1.553701988919682e-06
Position 119: 4.0839144073450616e-07
Position 352: 2.5719894764148255e-07
Position 313: 2.398202242608249e-07
Position 56: 5.020259550382853e-08
Position 269: 4.9888397275687473e-08
Position 427: 3.6615535364470875e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4502: 0.9959866790976842
Position 2529: 0.9365915330311297
Position 3096: 0.9073486478126973
Position 3462: 0.8866205929576431
Position 6752: 0.8341001993219403
Position 6186: 0.733926327785091
Position 6537: 0.7009307523107873
Position 7215: 0.6846015990962501
Position 2963: 0.5001375537993101
Position 1996: 0.49553196499633795
Position 7382: 0.4936654669736235
Position 7637: 0.46355040502806716
Position 2881: 0.267825690671717
Position 6199: 0.2513991313388456
Position 7056: 0.2177613301106946
Position 2156: 0.21494773849257764
Position 6997: 0.2123883131492449
Position 6463: 0.16822069170797774
Position 6714: 0.11418965522815397
Position 4674: 0.10284809908548044
Position 1949: 0.09112013045070715
Position 2109: 0.06243529848799277
Position 4952: 0.04434855103839072
Position 2899: 0.032628100453349594
Position 2058: 0.03056707386840715
Position 4996: 0.02818285039169883
Position 2096: 0.02668612079785743
Position 1366: 0.02397072891706658
Position 7389: 0.023513270370491984
Position 7031: 0.02074165374179461
Position 3490: 0.01681033026706635
Position 2055: 0.01563087083678193
Position 1164: 0.0100355053433762
Position 2763: 0.009510751355942437
Position 6756: 0.007905684875148469
Position 1961: 0.0077520677602822986
Position 3387: 0.006229494853630818
Position 6229: 0.005903971179581134
Position 5141: 0.005607982747103951
Position 2929: 0.004736018572475398
Position 1788: 0.004653816543640092
Position 1400: 0.004446639205049285
Position 4542: 0.00391753127660878
Position 1877: 0.00372398851109426
Position 1924: 0.0036208209152487703
Position 6472: 0.0033742163187843463
Position 4967: 0.003296205477299372
Position 1890: 0.0031775976263530405
Position 3684: 0.002641538395912143
Position 6726: 0.0025356371279534897
Position 4018: 0.0022590262507287615
Position 3464: 0.0019142125369475188
Position 1905: 0.0018034774057766089
Position 1289: 0.0016320930459438258
Position 3220: 0.0015378710471849262
Position 2726: 0.0014372974398408583
Position 2691: 0.0014155827815199023
Position 6015: 0.0014050276691838074
Position 1260: 0.0011179688205493542
Position 1797: 0.001082874545267285
Position 4762: 0.0010789464850473676
Position 4689: 0.0009545342493036799
Position 3013: 0.0009280751614355593
Position 1814: 0.0008325006234364143
Position 500: 0.0007634223009656667
Position 1758: 0.0007580271801326994
Position 1811: 0.0005926794296006935
Position 6404: 0.0005741938680569184
Position 3063: 0.0005535634590259312
Position 3123: 0.00044804172236097755
Position 2128: 0.00042962606485881847
Position 2592: 0.0003868234409801852
Position 468: 0.00037642853234916653
Position 3731: 0.00029277406754217393
Position 1373: 0.0002679969028402356
Position 2358: 0.0002661680812466509
Position 2544: 0.00025946793017260706
Position 1169: 0.00022581716262520376
Position 4671: 5.8786571178080964e-05
Position 588: 1.0748828981997308e-05
Position 3103: 3.369733314358273e-07
