Gene = Dalrd3
index = 318
Annotated 5SS: [ 190  560  929 1086 1288 1634 1789 1979 2232 2412 2576]
Annotated 3SS: [ 263  677 1005 1158 1559 1726 1895 2054 2300 2506 2664]
SMsplice 5SS: [ 190  560 1086 1288 1789 1979 2232 2412]
SMsplice 3SS: [ 302 1005 1158 1726 1867 2071 2300 2664]
top_k =  100
Partition function (log Z): 12.558771678676386

Sorted 5' Splice Sites (High to Low Probability):
Position 1086: 0.9966749264807553
Position 1979: 0.9797277862183912
Position 190: 0.9383972098636976
Position 1288: 0.9010272741573783
Position 2412: 0.8764875389398112
Position 560: 0.8453014029408592
Position 1789: 0.7609430044579788
Position 2232: 0.6914238126699588
Position 1634: 0.6601601148816894
Position 929: 0.32304935359069825
Position 2576: 0.21262330436750676
Position 2173: 0.0925442427821725
Position 1441: 0.08128076259759406
Position 543: 0.06577128861734143
Position 679: 0.05553643902732054
Position 877: 0.05178849177648741
Position 194: 0.05102981084547494
Position 1679: 0.022573866581237296
Position 1831: 0.01894126939710109
Position 1482: 0.018940081425793457
Position 847: 0.01819325430142613
Position 2012: 0.01796435310263575
Position 2361: 0.01762450229665151
Position 2507: 0.014434104621276273
Position 537: 0.012193419806750318
Position 703: 0.01099978513321023
Position 564: 0.010770219943847942
Position 617: 0.010745514506942952
Position 1811: 0.007830027509037534
Position 2177: 0.006020534935445643
Position 2561: 0.005995914982169023
Position 1821: 0.004970662742821165
Position 397: 0.004696051882727503
Position 2196: 0.0045288902391514
Position 2302: 0.0032989608289432084
Position 390: 0.002940152212417468
Position 818: 0.002373002200998785
Position 1743: 0.001823746146424303
Position 478: 0.0006579125468733299
Position 522: 0.00024857792628731827
Position 264: 0.00013828960583935995
Position 204: 0.00011072468914992595
Position 89: 0.00010881338952520634
Position 272: 9.161169724182457e-05
Position 349: 8.339546639076368e-05
Position 570: 6.124480413149502e-05
Position 46: 2.719874708803138e-05
Position 450: 1.5234530176466457e-05
Position 550: 4.881461227708075e-06
Position 378: 1.9120539186950166e-06
Position 1569: 1.6852314541110735e-06
Position 79: 1.5458439571001036e-06
Position 133: 1.1653775993533538e-06
Position 19: 1.5790854754883907e-08
Position 97: 1.0912043368592393e-08
Position 102: 1.0791598954722467e-08
Position 11: 4.309400830471044e-09
Position 131: 2.3300413628208114e-09
Position 99: 5.788009928903691e-10
Position 283: 4.9280391048196906e-12
Position 288: 1.6072521161892688e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1158: 0.9588749879096744
Position 2300: 0.8802031117979784
Position 1005: 0.8796751797656743
Position 1726: 0.8413255685406988
Position 302: 0.7969342918027182
Position 1867: 0.7898665640966953
Position 2664: 0.6759599179870467
Position 2071: 0.6257396640362517
Position 2506: 0.45327900487358186
Position 677: 0.4148394016924219
Position 1407: 0.26476478174399437
Position 1559: 0.2270533329860562
Position 1895: 0.16007894624696187
Position 1549: 0.11840679879777644
Position 2326: 0.1077939797801664
Position 2054: 0.10572453355616741
Position 263: 0.0856205948450544
Position 735: 0.07233667429866701
Position 977: 0.06664811119173601
Position 2087: 0.053819879061780304
Position 1367: 0.05053921892694185
Position 1610: 0.04562273714921691
Position 441: 0.031936743317560974
Position 368: 0.018774077622545595
Position 1043: 0.018756981529325128
Position 1625: 0.007156732460036164
Position 2203: 0.007072766963197735
Position 468: 0.005915343152401455
Position 2709: 0.005733363138158102
Position 525: 0.005274870790982821
Position 1466: 0.005237425530763587
Position 2573: 0.004135540718321696
Position 1257: 0.0030806777662447686
Position 1037: 0.002159960226877849
Position 2282: 0.0020056102332539254
Position 1183: 0.0019486304592876856
Position 1326: 0.0019042523057953243
Position 2691: 0.0013369081627515502
Position 768: 0.0012897284853280336
Position 853: 0.0012644192698491859
Position 1287: 0.0009273170760865322
Position 1171: 0.0005591058749313231
Position 650: 0.00045980510807465684
Position 1211: 0.00039010337408869946
Position 1383: 0.0003176611290428953
Position 506: 0.0002221484990748803
Position 1230: 6.912834010996555e-05
Position 694: 6.0900136705834305e-05
Position 270: 5.32346902005054e-05
Position 537: 2.726563192063971e-05
Position 1219: 1.3220281133501503e-06
Position 312: 1.1461961595902822e-08
Position 158: 3.6649504761391537e-10
Position 168: 1.6551318717530903e-10
