Gene = Siae
index = 976
Annotated 5SS: [  257  3292  9405 14169 17935 19398 20085 29128 31278]
Annotated 3SS: [ 3129  9228 14029 17678 19287 19950 28969 31081 32626]
SMsplice 5SS: [  257  3292  6591  9405 12326 14169 19398 20085 29128 31278]
SMsplice 3SS: [ 3129  6513  9228 12200 14029 19287 19950 28969 31081 32626]
top_k =  100
Partition function (log Z): -2.0861141657564026

Sorted 5' Splice Sites (High to Low Probability):
Position 20085: 0.9979547245743159
Position 3292: 0.9866050593172058
Position 9405: 0.9720826733711343
Position 19398: 0.9323453195681529
Position 29128: 0.7976984504181882
Position 14169: 0.7864154786521126
Position 257: 0.733722979536706
Position 6591: 0.7121242073472298
Position 12326: 0.7065961924667133
Position 17935: 0.4001173595878687
Position 31278: 0.2981935210630922
Position 381: 0.27087865401702943
Position 13116: 0.2556029824718642
Position 12312: 0.2543787723622539
Position 14173: 0.21358452134789058
Position 5164: 0.12040099263816936
Position 12921: 0.11949010504859589
Position 13188: 0.09673710524776932
Position 31150: 0.09507502115320089
Position 12931: 0.08623045784596653
Position 14371: 0.08564316471305941
Position 8480: 0.07688093571982983
Position 11945: 0.06816144187761695
Position 5246: 0.05375454326011066
Position 11348: 0.047725649394146474
Position 19482: 0.0463025479873351
Position 1203: 0.039922440694707795
Position 19691: 0.039118849756475234
Position 16145: 0.03891753138903756
Position 17770: 0.029206408883990155
Position 19672: 0.02724923928756984
Position 12064: 0.026151868411698014
Position 15497: 0.02145286795498376
Position 19390: 0.02135213244451485
Position 15144: 0.020933351617135828
Position 12916: 0.01445606673185294
Position 11591: 0.008258364928258391
Position 15512: 0.007290100317792326
Position 168: 0.007254618813305456
Position 12623: 0.006769133635277588
Position 3253: 0.003673419108013603
Position 3750: 0.003667439147682588
Position 79: 0.0029287610664239724
Position 65: 0.001065127314574655
Position 332: 0.0010187782049583488
Position 12472: 0.0008600295530509722
Position 3546: 0.0007838996244908071
Position 819: 0.0006245883399748662
Position 4822: 0.00062001907919386
Position 767: 0.0005316155904367785
Position 48: 0.0002510541185687901
Position 193: 0.00010432365209640235
Position 41: 5.851181490268624e-05
Position 128: 2.9265708449531876e-05
Position 262: 8.395176300518325e-06
Position 220: 6.21906671468945e-06
Position 241: 5.013061724221579e-06
Position 208: 4.2747270796220335e-06
Position 210: 3.088692586983274e-06
Position 251: 5.406712863199729e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 19287: 1.0000000000000029
Position 14029: 0.9783040847690163
Position 19950: 0.9631277611819181
Position 9228: 0.9556278521984947
Position 12200: 0.9060411210616154
Position 28969: 0.8614333805265746
Position 3129: 0.7588688785555414
Position 6513: 0.7121242073472298
Position 32626: 0.6010531947503461
Position 12816: 0.5725167173460491
Position 31081: 0.5428538259651976
Position 17678: 0.26609011142997796
Position 5042: 0.17415553589828012
Position 17784: 0.1632336570418811
Position 3110: 0.14396928154191374
Position 3179: 0.087440318327764
Position 14264: 0.08557358509629126
Position 8363: 0.0768809357198298
Position 11799: 0.06816144187761695
Position 12163: 0.054933843767351755
Position 30831: 0.047059971918937356
Position 11110: 0.03988376517027799
Position 15973: 0.03891753138903756
Position 19975: 0.03685704845119531
Position 1081: 0.035341391350931894
Position 19552: 0.031776377960653766
Position 15361: 0.028742968272776084
Position 11987: 0.026151868411698014
Position 23269: 0.025086674926520253
Position 14000: 0.02142678352099263
Position 19523: 0.018607816992433864
Position 9186: 0.01645482117263942
Position 19526: 0.015983894090957452
Position 23492: 0.01399808682642468
Position 20197: 0.013767307551215207
Position 14991: 0.012631646380776174
Position 22721: 0.01097673496388296
Position 294: 0.01096519157575208
Position 24053: 0.01007586492934861
Position 20177: 0.009291553571819775
Position 24931: 0.009050231996051292
Position 14994: 0.008301705236359652
Position 11499: 0.008258364928258391
Position 11302: 0.007841884223868485
Position 331: 0.006530800771418542
Position 12499: 0.005218587954701553
Position 21129: 0.004969109722839647
Position 20987: 0.0048117280971835714
Position 21852: 0.004556533077246822
Position 21984: 0.004157459247966671
Position 20643: 0.004018862887814141
Position 21363: 0.0037978241572758954
Position 20852: 0.0035103437171862856
Position 22065: 0.0031272200272204013
Position 20640: 0.002869248857879472
Position 21899: 0.002511085338574994
Position 21762: 0.0024706771530655517
Position 20825: 0.002463079181284294
Position 12421: 0.0024105752336270065
Position 1113: 0.0023923493746375794
Position 1187: 0.0021886999691383136
Position 3615: 0.0017317146463760266
Position 3380: 0.0012475840246143678
Position 20318: 0.001011717816938685
Position 368: 0.0009998172259446127
Position 3600: 0.0009705363052058721
Position 4766: 0.00062001907919386
Position 3668: 0.000501503795977129
Position 13771: 0.0002691317099944552
Position 14267: 5.840601270543617e-05
Position 14317: 1.1173604062706617e-05
Position 19671: 9.153676699768576e-06
Position 19727: 6.036690189360928e-06
