Gene = Arpc3
index = 141
Annotated 5SS: [  120  5039  9846 11550 12373 13301]
Annotated 3SS: [ 4938  9768 11480 12245 13205 13990]
SMsplice 5SS: [  120  4845  5039  9846 11550 12373 13301]
SMsplice 3SS: [ 4751  4938  9768 11480 12245 13205 13732]
top_k =  100
Partition function (log Z): 4.0013023935716845

Sorted 5' Splice Sites (High to Low Probability):
Position 12373: 1.0000000000000002
Position 120: 0.9999992093008903
Position 9846: 0.997287001386035
Position 5039: 0.9961754213090812
Position 13301: 0.6882783415524028
Position 11550: 0.6444908277977944
Position 4845: 0.6378038343470411
Position 7631: 0.22095722072564072
Position 8365: 0.15941828280910936
Position 2841: 0.10537463758330222
Position 9683: 0.08103781787946077
Position 13827: 0.07756227704243589
Position 11298: 0.034877516170109646
Position 11675: 0.028955896519951944
Position 13004: 0.02187394022347124
Position 13551: 0.02073665583397688
Position 2239: 0.014794962549551422
Position 2875: 0.012711551526372263
Position 11619: 0.008430965489204842
Position 11438: 0.008256944346812158
Position 897: 0.008116841503144578
Position 10944: 0.005737015437676076
Position 11407: 0.0050766575897989085
Position 11821: 0.004188541563282774
Position 12919: 0.0028394479680086872
Position 13268: 0.0006455475639469984
Position 13429: 0.00017318058107537374
Position 10751: 7.952455634512224e-05
Position 10708: 3.916281129455132e-05
Position 10782: 3.5885666415485e-05
Position 164: 6.800225667389702e-07
Position 361: 1.1067654289916322e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12245: 0.9973816933242311
Position 9768: 0.9944079083382278
Position 4938: 0.8701768872872858
Position 13205: 0.7257751869515762
Position 4751: 0.6878102678781268
Position 13732: 0.6808017672739507
Position 11480: 0.6621009052169363
Position 13990: 0.1700505694393747
Position 8196: 0.15941828280910933
Position 7415: 0.1435066059695314
Position 13907: 0.10893782673692208
Position 9524: 0.08391691092726761
Position 4875: 0.04710831162412855
Position 7457: 0.04610193336828222
Position 13189: 0.04192608719262213
Position 2771: 0.03868089102722377
Position 11173: 0.03489671050482456
Position 2736: 0.03467487101479583
Position 11333: 0.03309119219191078
Position 7378: 0.03134868138782708
Position 2742: 0.02739685687289
Position 4786: 0.018354673648337257
Position 12527: 0.01746130090165541
Position 2620: 0.017333570194764905
Position 13700: 0.016596556075502766
Position 12902: 0.014634494633461977
Position 12719: 0.012979745175847227
Position 2162: 0.011626507874669073
Position 4552: 0.010529115218243972
Position 800: 0.006664661342090182
Position 10861: 0.005737015437676077
Position 13410: 0.005181162516187025
Position 11674: 0.004188541563282773
Position 13333: 0.003683637043581347
Position 13550: 0.003591935242584805
Position 12906: 0.0034688097200540682
Position 13228: 0.0031770314130960186
Position 2140: 0.0031684546748823495
Position 12071: 0.002618306675768918
Position 13457: 0.0020726882759085166
Position 434: 0.001452180161054395
Position 13371: 0.0011503221838373692
Position 12767: 0.0006202699891556133
Position 10623: 9.642710120043851e-05
Position 10581: 5.814593285472008e-05
