Gene = Snrpe
index = 999
Annotated 5SS: [ 128  574 1395 3791]
Annotated 3SS: [ 546 1331 3711 6214]
SMsplice 5SS: [ 578 3791]
SMsplice 3SS: [3711 6214]
top_k =  100
Partition function (log Z): -6.315767242253781

Sorted 5' Splice Sites (High to Low Probability):
Position 3791: 0.9308583429019448
Position 578: 0.789753863673043
Position 3535: 0.23282414935140208
Position 110: 0.13503909483846904
Position 128: 0.0896923013309094
Position 3569: 0.07994922526716108
Position 1082: 0.07903664866921319
Position 1395: 0.07710355441978728
Position 101: 0.062962739020808
Position 574: 0.06290948675680719
Position 384: 0.061071249427431924
Position 1457: 0.034224826925849515
Position 174: 0.023595257514844425
Position 5251: 0.021237623134898426
Position 220: 0.006326913815540773
Position 1384: 0.00520772663883378
Position 1347: 0.0043864966197279896
Position 165: 0.002619785621305934
Position 774: 0.0005712901516978028
Position 116: 0.00029292121206863644
Position 402: 0.00019575758859733023
Position 1179: 0.00011248846390432297
Position 368: 8.261316819200709e-05
Position 79: 3.1470904309178594e-05
Position 142: 2.6468332403316865e-05
Position 180: 7.085678579821594e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3711: 0.9473877582166169
Position 6214: 0.328299319225892
Position 3395: 0.188018158652552
Position 6016: 0.1657137108974593
Position 451: 0.16413692361250204
Position 4241: 0.15671227543425645
Position 1331: 0.12507028523476868
Position 3458: 0.12475521596601119
Position 3961: 0.05657110984195165
Position 318: 0.055080456152102025
Position 4346: 0.040078210947913084
Position 3662: 0.04007632784157987
Position 990: 0.0356027664199381
Position 5121: 0.03309379222632891
Position 871: 0.024406384719766076
Position 5828: 0.02194617724935411
Position 5508: 0.020889536812962926
Position 5987: 0.019622991063176966
Position 5094: 0.015051720467127164
Position 4787: 0.014939886178569003
Position 1046: 0.01314058022869196
Position 519: 0.012802600360894843
Position 4043: 0.01259777170398513
Position 5407: 0.011911273102534748
Position 6041: 0.011698952711781844
Position 5005: 0.010036617221808541
Position 4324: 0.009064766351304718
Position 4667: 0.007069200027148342
Position 5786: 0.006667236112113597
Position 6257: 0.004584296664354549
Position 5319: 0.004442109302939435
Position 840: 0.004363875543196149
Position 1313: 0.003806476477921313
Position 4817: 0.0028704503027091473
Position 546: 0.0027031837117349887
Position 4629: 0.002511772619150666
Position 653: 0.001023019863233237
Position 1073: 0.0002726919717842755
Position 168: 0.00021569262765666345
Position 268: 0.0001561311195789975
Position 224: 0.0001520280208744698
Position 818: 0.0001428922751642101
Position 843: 9.950406401798995e-05
Position 881: 9.313744546563951e-05
Position 560: 9.254264397620321e-05
Position 286: 3.628375696959853e-05
Position 293: 2.7912578806007595e-05
Position 248: 2.2497728656223116e-05
Position 191: 1.8803268987485114e-05
Position 279: 1.4978291481107178e-05
Position 199: 7.263808535742298e-06
Position 253: 5.398797652267982e-06
Position 339: 4.831534146739327e-06
Position 244: 4.8185576795653405e-06
Position 359: 2.633382013185188e-06
Position 477: 2.1500879535356833e-06
