Gene = Pvrig
index = 877
Annotated 5SS: [108 549 749 887]
Annotated 3SS: [ 194  624  828 1160]
SMsplice 5SS: [108 749 887]
SMsplice 3SS: [624 828 982]
top_k =  100
Partition function (log Z): -2.789154398604826

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.9498744085381373
Position 749: 0.7341091448203756
Position 887: 0.6678241803514312
Position 549: 0.5965931086219156
Position 669: 0.09131321143445874
Position 1315: 0.045195256614107476
Position 293: 0.04450087400665757
Position 299: 0.026877799082856646
Position 1068: 0.0057280848698440774
Position 363: 0.004728105236754958
Position 206: 0.0027246945687882263
Position 764: 0.0019098810314844368
Position 131: 0.0007112428772908281
Position 731: 0.0006080795070761589
Position 487: 0.0004985661813724686
Position 724: 0.00025477794993141156
Position 373: 5.186933130196439e-05
Position 266: 4.7884229031421315e-05
Position 152: 4.601297022633989e-05
Position 875: 2.1229713258739837e-05
Position 261: 7.96582758198429e-06
Position 68: 1.667009433355679e-06
Position 98: 1.2438815106348945e-06
Position 112: 9.8410472976911e-07
Position 96: 2.793563739296004e-07
Position 129: 5.659766023350779e-08
Position 145: 4.461077240505575e-08
Position 208: 3.1590258011687185e-08
Position 218: 3.048084231757285e-08
Position 212: 1.4995774947570515e-08
Position 180: 1.2235458696112869e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 828: 0.9271693041695885
Position 624: 0.7759837097084495
Position 982: 0.5003961399708724
Position 194: 0.19353168727264664
Position 1160: 0.14997056326106348
Position 513: 0.12599308922725652
Position 299: 0.09207738551706511
Position 645: 0.08421717521853132
Position 254: 0.06408582103487127
Position 414: 0.06134301848129117
Position 1410: 0.042960066426221896
Position 356: 0.02721224779653657
Position 387: 0.021017263050057577
Position 373: 0.018422880596213893
Position 1186: 0.01701609004217744
Position 1334: 0.01292351281324016
Position 391: 0.010074280603249334
Position 272: 0.00859769576171239
Position 370: 0.006750722209100383
Position 330: 0.006365241768197049
Position 1127: 0.00593629885766346
Position 1047: 0.005697166933231377
Position 1440: 0.004388364625982402
Position 663: 0.002690288092946974
Position 1379: 0.0025373544521206885
Position 449: 0.0014594277757155273
Position 861: 0.001156947671711433
Position 198: 0.0009923477895864524
Position 341: 0.0006379258151369044
Position 1189: 0.0005206622408356371
Position 660: 0.00038790512645198335
Position 456: 0.0002537144275434805
Position 1107: 0.00022272255613216572
Position 487: 0.00020589176803616408
Position 525: 0.00018067842117985993
Position 303: 0.00017489586199978972
Position 279: 7.795794162938362e-05
Position 205: 1.4884574572857304e-06
Position 218: 7.379543703789151e-07
Position 223: 3.873878501321591e-08
Position 229: 3.2189837721142805e-08
