Gene = 1700008O03Rik
index = 6
Annotated 5SS: [   44   708 12088 12379 13981]
Annotated 3SS: [  505 12014 12257 13846 14648]
SMsplice 5SS: [  266  4789  8518 12132 12379 13981]
SMsplice 3SS: [ 4706  8437 12014 12257 13846 14648]
top_k =  100
Partition function (log Z): -5.6420465416120855

Sorted 5' Splice Sites (High to Low Probability):
Position 8518: 0.9999908174880399
Position 12379: 0.999984643919706
Position 13981: 0.938834890414148
Position 4789: 0.600338325940768
Position 12132: 0.598698921225051
Position 708: 0.5954936805589855
Position 11356: 0.5238287539730961
Position 266: 0.4538618548628533
Position 1777: 0.40282246239599423
Position 12088: 0.3924277951428096
Position 5809: 0.38743647676888715
Position 11926: 0.21804613308829776
Position 6686: 0.13846131022418912
Position 448: 0.1199514530535524
Position 473: 0.040095825683478005
Position 14734: 0.03134510599868589
Position 13959: 0.028125136178943473
Position 230: 0.026276193278204425
Position 14548: 0.01806776375459677
Position 173: 0.01412052926096283
Position 14009: 0.007562694282220202
Position 185: 0.0060318281768393205
Position 81: 0.004604359584828876
Position 1030: 0.0029338734056115847
Position 653: 0.0027477336266016985
Position 14649: 0.002715262141519934
Position 425: 0.0025444834491464216
Position 48: 0.0010763820228499388
Position 12537: 7.807504323343288e-05
Position 84: 1.229202570119978e-06
Position 30: 6.026623143265806e-07
Position 299: 1.9009795565963695e-07
Position 11: 4.497970124318412e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8437: 0.99999081748804
Position 12257: 0.9911267163678605
Position 12014: 0.9774950781080837
Position 14648: 0.7242393428772098
Position 13846: 0.6429811366664981
Position 4706: 0.6003383259407677
Position 5607: 0.3874364767688869
Position 11272: 0.34737746140567194
Position 13876: 0.3315415842088134
Position 11817: 0.24054187246825412
Position 14547: 0.20065982989783648
Position 11249: 0.17645129256742415
Position 1695: 0.1649101166746281
Position 1453: 0.1404984198637629
Position 6484: 0.1384613102241891
Position 542: 0.12977570346848757
Position 1570: 0.0974139258576033
Position 14798: 0.053928118056700794
Position 588: 0.04767497506441854
Position 505: 0.04407064949857459
Position 14668: 0.028238874078358792
Position 625: 0.027765946881116298
Position 513: 0.019598529641133233
Position 14499: 0.017256597820606377
Position 14474: 0.010650602988963299
Position 14884: 0.006192934996537454
Position 14676: 0.0061330476726063135
Position 14552: 0.004214135019963095
Position 12777: 0.0006054659740594318
Position 364: 0.0003655313567595543
Position 548: 0.00012290432598749664
Position 639: 0.00011820449695341473
Position 544: 9.488498106759145e-05
Position 551: 7.407006151265256e-05
Position 12460: 5.806684878859618e-05
Position 944: 5.624350291952194e-05
Position 888: 2.2620627523947244e-05
Position 12501: 1.3834626111013255e-05
Position 3777: 9.182511960955396e-06
