Gene = Ccl26
index = 229
Annotated 5SS: [ 70 273]
Annotated 3SS: [ 157 3024]
SMsplice 5SS: [ 70 273]
SMsplice 3SS: [ 157 2215]
top_k =  100
Partition function (log Z): -9.231499489173196

Sorted 5' Splice Sites (High to Low Probability):
Position 273: 0.7327590607679818
Position 70: 0.6901304787091105
Position 325: 0.21240211600431086
Position 1695: 0.043480623625054414
Position 1144: 0.021923475752879215
Position 1510: 0.01505984640238247
Position 74: 0.00462551193918191
Position 266: 0.004207266407279217
Position 46: 0.0027099374329538468
Position 3042: 0.0023594048582439553
Position 60: 0.0010301575372851362
Position 48: 0.0009795271751212309
Position 81: 0.0007764847365969569
Position 58: 0.0006261343068012844
Position 16: 0.00018723259590845055
Position 158: 0.00016967587659453453
Position 114: 2.274303328386365e-05
Position 24: 2.1015965889488388e-05
Position 205: 1.3969855006703568e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 157: 0.6398995020624028
Position 2215: 0.45231672565354697
Position 3024: 0.27692418981807343
Position 956: 0.07184529150772993
Position 197: 0.053365015286601036
Position 1457: 0.05125088048255649
Position 406: 0.03650654998424012
Position 2721: 0.026146730611601856
Position 1813: 0.01827539629836304
Position 2297: 0.015026722569121204
Position 3041: 0.012985543086020375
Position 1464: 0.010079600314130778
Position 2350: 0.006910166800010478
Position 2562: 0.006597020533744663
Position 2403: 0.006546216781854135
Position 2668: 0.006426341881899206
Position 3108: 0.005134082533684264
Position 2244: 0.005072462094917468
Position 2456: 0.004229424507708923
Position 2509: 0.004068036754845262
Position 2780: 0.003809604763685614
Position 2975: 0.003786282629069714
Position 931: 0.0035894485167807964
Position 1290: 0.0032925537093536753
Position 782: 0.0018333994376957634
Position 505: 0.0018053227182655786
Position 659: 0.0016168228002630249
Position 523: 0.001318126775273828
Position 342: 0.0013010043665687139
Position 1304: 0.0007944130058434937
Position 1051: 0.0003361902916383439
Position 961: 0.0002636575506128106
Position 230: 6.749583473182358e-05
Position 218: 2.6883694983092966e-05
Position 167: 1.871801761122293e-05
Position 287: 1.8054103526327086e-06
Position 164: 1.2614138667743558e-06
Position 105: 4.894397940965467e-07
Position 292: 4.708032835378083e-07
Position 237: 4.336242925925042e-07
Position 260: 4.107803283121134e-07
Position 123: 1.19493676970914e-08
