Gene = Cox20
index = 291
Annotated 5SS: [  79 2730 2876]
Annotated 3SS: [2614 2811 3350]
SMsplice 5SS: [  79 2730]
SMsplice 3SS: [2614 2811]
top_k =  100
Partition function (log Z): -6.200795621398177

Sorted 5' Splice Sites (High to Low Probability):
Position 79: 0.9716227868049545
Position 2730: 0.7712034091760483
Position 1200: 0.11286007408758396
Position 548: 0.06817041167347476
Position 448: 0.027621394678425528
Position 746: 0.022442579317550785
Position 3002: 0.02216753787544871
Position 891: 0.01793156858250205
Position 2876: 0.016186804643441098
Position 3166: 0.00879217429950656
Position 2723: 0.0040010338174672625
Position 644: 0.002767509723549417
Position 382: 0.001713588497043454
Position 3121: 0.001550051427554458
Position 116: 0.00031915599981449726
Position 171: 0.00031041212283404934
Position 1359: 9.17490469645149e-05
Position 453: 6.114004978951001e-05
Position 1692: 1.8603991266760476e-05
Position 248: 1.4944425068061595e-05
Position 106: 1.463706142865693e-05
Position 84: 1.4003621601384377e-05
Position 289: 1.6863217801156595e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2811: 0.9182997006549619
Position 2614: 0.5709395321782368
Position 2587: 0.22133570599550234
Position 3350: 0.04009555219568601
Position 507: 0.03944416540095439
Position 431: 0.036749435399162256
Position 1105: 0.03392300461186842
Position 1149: 0.03177694401144471
Position 775: 0.02740589626948178
Position 3091: 0.024909355130866034
Position 1080: 0.0161071310022393
Position 531: 0.014338124838567931
Position 2868: 0.012143011032489222
Position 2781: 0.009404555089957346
Position 941: 0.009155633748881906
Position 1047: 0.007926307555563556
Position 1192: 0.006212178254911305
Position 2815: 0.004698583499172767
Position 1548: 0.0041127487675081875
Position 2134: 0.0037071680636490568
Position 447: 0.00344402422636049
Position 579: 0.003243519810711908
Position 2110: 0.002868866349087591
Position 486: 0.0023110907386609887
Position 876: 0.002005854473968613
Position 884: 0.00153622247273672
Position 292: 0.0006752485389050528
Position 619: 0.0005770001002834615
Position 150: 0.00025451633264973934
Position 163: 0.00023508384493523392
Position 1235: 3.0638936880664845e-05
Position 946: 5.484900343982483e-06
Position 375: 1.600106903182935e-06
Position 458: 1.5483576517329184e-06
Position 170: 9.811228504913052e-08
Position 219: 4.0994322711967555e-08
Position 368: 3.881561397571044e-08
Position 246: 3.110566389908751e-08
Position 187: 3.015142939832449e-08
Position 179: 2.090803810172104e-08
Position 277: 2.004052336842591e-08
Position 296: 1.4683104742035676e-08
Position 352: 1.1853334488312571e-08
