Gene = Rps11
index = 927
Annotated 5SS: [ 143 1021 1277 1611]
Annotated 3SS: [ 888 1200 1480 1880]
SMsplice 5SS: [ 143  340 1021 1277 1611]
SMsplice 3SS: [ 221  888 1200 1480 1880]
top_k =  100
Partition function (log Z): 4.72396918198037

Sorted 5' Splice Sites (High to Low Probability):
Position 1277: 0.9749085025122871
Position 1611: 0.9436746896026493
Position 1021: 0.8278546855400224
Position 143: 0.7807114999921785
Position 340: 0.5920016128101131
Position 695: 0.19464719529465296
Position 978: 0.11144517145975008
Position 815: 0.048371271904674024
Position 187: 0.019789096481430832
Position 1620: 0.018662251263948205
Position 645: 0.016651515146551426
Position 285: 0.013876076523613315
Position 412: 0.013073427218233622
Position 1551: 0.00924481026549295
Position 1333: 0.004032284166717991
Position 293: 0.0037979570708653065
Position 995: 0.003345014931137833
Position 507: 0.0029276171985470603
Position 178: 0.0024912515781334906
Position 72: 0.0024771187297369635
Position 1244: 0.0023771724706634057
Position 1262: 0.0021928454132799924
Position 311: 0.0021839780184106003
Position 1584: 0.0021004907475547095
Position 1960: 0.0016139013759733222
Position 31: 0.0013932988360939409
Position 421: 0.0013328374888775694
Position 1063: 0.0009657822341766932
Position 1307: 0.0006738310407606435
Position 156: 0.0006427161279289898
Position 1670: 0.0004581071731716669
Position 1596: 0.0003696416529833659
Position 1776: 0.00033264752291249655
Position 1588: 0.00023210797904211366
Position 151: 0.00012133226291437917
Position 1297: 0.00012111059316140626
Position 738: 6.698865097527499e-05
Position 16: 4.97971087007726e-05
Position 69: 3.22630675797455e-05
Position 180: 1.6472175485134832e-06
Position 47: 1.6391154586679768e-06
Position 1604: 3.1727646698112926e-07
Position 1571: 1.2965208627779112e-07
Position 199: 5.11756373920321e-08
Position 251: 2.2544392328610124e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1480: 0.9964345789821826
Position 1880: 0.9704570050421867
Position 1200: 0.9568265922022787
Position 888: 0.9370684982763341
Position 221: 0.4199531023525238
Position 257: 0.08898560148692963
Position 585: 0.06786315790107725
Position 498: 0.032607840230143466
Position 599: 0.02719871631944292
Position 537: 0.022048735120925023
Position 692: 0.018137295637289247
Position 1162: 0.017656325673130607
Position 473: 0.009739982049536433
Position 1096: 0.008558188808820406
Position 440: 0.004716343244764685
Position 227: 0.003133214326196562
Position 1832: 0.002855306102451311
Position 909: 0.002309847215083557
Position 2056: 0.0021502036908363363
Position 933: 0.0017716684009673213
Position 1909: 0.0015050507115220305
Position 912: 0.0014595201725270974
Position 936: 0.0013587299705305547
Position 505: 0.0013459482445039028
Position 1500: 0.001137247215282204
Position 446: 0.0008727775172877295
Position 532: 0.0007565616574645909
Position 2027: 0.0006948487222305614
Position 1959: 0.0005484737531180489
Position 1890: 0.00044233540007669424
Position 1494: 0.00016578812480732771
Position 1361: 0.00016465148901672951
Position 1372: 0.00013360527857027676
Position 1261: 0.0001238684436074681
Position 285: 5.0957598239771855e-05
Position 324: 1.0939529303822157e-05
Position 231: 3.82183440256233e-06
Position 185: 2.7250990059774364e-07
Position 329: 6.010824517762228e-08
Position 127: 4.509375219033382e-08
