Gene = Leo1
index = 632
Annotated 5SS: [  100  4458  5671  6861  7967  9037 13183 14240 15658 16726 19568]
Annotated 3SS: [ 3698  5565  6765  7820  8951 13087 14104 15521 16538 19469 24657]
SMsplice 5SS: [  100  3792  4458  5671  6861  7967  9037 13183 14240 15658 16726 19568]
SMsplice 3SS: [ 3698  4351  5565  6765  7820  8951 13087 14121 15521 16538 19469 24657]
top_k =  100
Partition function (log Z): 30.57623905861495

Sorted 5' Splice Sites (High to Low Probability):
Position 9037: 1.0000000000000016
Position 15658: 1.0
Position 19568: 0.9999698768305495
Position 16726: 0.9974805910668008
Position 13183: 0.9954526030830798
Position 3792: 0.9885194540422069
Position 7967: 0.9720227859462075
Position 6861: 0.9535113733565463
Position 100: 0.9434756059769713
Position 5671: 0.9125392703159895
Position 4458: 0.7545833475267028
Position 14240: 0.6610250942378944
Position 22618: 0.5457876747971927
Position 4006: 0.41259528766779996
Position 10066: 0.21718105164067972
Position 4431: 0.19875802774490675
Position 24084: 0.1954623675173114
Position 12914: 0.16498317358024292
Position 24092: 0.164071783094016
Position 24088: 0.09985676389930875
Position 20411: 0.09529035402974348
Position 20903: 0.09018357899775066
Position 5661: 0.08565902565596649
Position 7284: 0.0754705452522179
Position 5985: 0.07387873278986998
Position 425: 0.059541888794788805
Position 16249: 0.057345358460292296
Position 10019: 0.05589443877481379
Position 7184: 0.05305004961358153
Position 5200: 0.04914007020098574
Position 5433: 0.04874295247443647
Position 14191: 0.0480118671605326
Position 3195: 0.04590907417154963
Position 580: 0.04153312097412411
Position 3154: 0.0356716989732228
Position 18469: 0.034193698130641895
Position 15130: 0.03371429985046029
Position 16134: 0.03093701285017967
Position 1383: 0.022558939175575773
Position 8797: 0.02129288318476432
Position 4863: 0.020078865564800128
Position 16025: 0.014156928940836823
Position 5996: 0.013938403155837463
Position 3332: 0.012447430221707348
Position 15388: 0.012413864722803035
Position 13958: 0.011417518650851255
Position 13862: 0.011269798469412033
Position 24048: 0.01114721972066688
Position 13703: 0.011004426594473999
Position 3274: 0.010931194657492267
Position 24723: 0.009874262253630271
Position 17984: 0.005613976135628553
Position 13187: 0.004547396916922424
Position 19992: 0.0036341489484583447
Position 7204: 0.0026625953850762055
Position 16083: 0.002595986965395927
Position 2331: 0.002078166171223431
Position 5695: 0.0018017040280424632
Position 19957: 0.001416084096044777
Position 20065: 0.0008207895205650479
Position 19534: 7.579945916271734e-06
Position 19720: 8.817730330426603e-07
Position 242: 3.8465951543232455e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5565: 0.9999914954913158
Position 19469: 0.9960322716441563
Position 13087: 0.9956436423939528
Position 15521: 0.9148624443143838
Position 16538: 0.8954236294885686
Position 6765: 0.8607297690879385
Position 24657: 0.8437003294755934
Position 7820: 0.7659328442655479
Position 8951: 0.6096892593132291
Position 23964: 0.5378850116305989
Position 3698: 0.49249637264164947
Position 22463: 0.4864219755859961
Position 3630: 0.4846323265616407
Position 4351: 0.3915462336370628
Position 14121: 0.3403304213472654
Position 4324: 0.3325070457722464
Position 14104: 0.28896955891302645
Position 8967: 0.28429836631693184
Position 7792: 0.1473129218493754
Position 4321: 0.14158016022077946
Position 3893: 0.12796423721033312
Position 3110: 0.10495939802397192
Position 8928: 0.10178097036527656
Position 12865: 0.09936122007171908
Position 16570: 0.0963118843575284
Position 3900: 0.09506672054709597
Position 20166: 0.0931611782488149
Position 7157: 0.08999105131259297
Position 15574: 0.08257177281431657
Position 22411: 0.08247033082492915
Position 14159: 0.07491038101179705
Position 3931: 0.07461649305022448
Position 5832: 0.07455815968711517
Position 3864: 0.07424301753507438
Position 9880: 0.07238900438400023
Position 12685: 0.06997831111457084
Position 9975: 0.06624679006777456
Position 6658: 0.05944743383991913
Position 7841: 0.058777019831285755
Position 20801: 0.05692156272820797
Position 4267: 0.055218297519086815
Position 9968: 0.0510839349813045
Position 5305: 0.0487514569831203
Position 16114: 0.04729658407439518
Position 9768: 0.04432231470561304
Position 7011: 0.034886857325517516
Position 18227: 0.03419369813064189
Position 14984: 0.033714299850460296
Position 22777: 0.0304171699985807
Position 15868: 0.027409705958256668
Position 9902: 0.02698100776655208
Position 179: 0.02244123703117977
Position 13735: 0.02237166103547546
Position 8649: 0.022329667854260563
Position 5029: 0.020822079476819175
Position 1249: 0.01965519955292501
Position 20703: 0.019609553374100346
Position 5003: 0.0176384799334796
Position 19796: 0.017103150821963932
Position 20269: 0.016541772239375342
Position 3870: 0.016115784901731947
Position 4345: 0.01605071248486515
Position 4731: 0.014021935280205247
Position 15865: 0.013923994764173378
Position 6607: 0.013787285564851155
Position 3958: 0.013108488465545926
Position 6635: 0.013007335532567749
Position 15241: 0.012413864722803035
Position 10018: 0.01205243851024903
Position 495: 0.01118864805131519
Position 13504: 0.011004426594473999
Position 20838: 0.0109182857131935
Position 5059: 0.010679510790686964
Position 3733: 0.010212421955624367
Position 24892: 0.009874262253630271
Position 4318: 0.008782424043131495
Position 4120: 0.007535089609447951
Position 5786: 0.006922856746799931
Position 3582: 0.006864665035977054
Position 6577: 0.006258370032994339
Position 7055: 0.006191570345225125
Position 4768: 0.00599151541632808
Position 3753: 0.005794213805108904
Position 16577: 0.005745077220702758
Position 17797: 0.005574129216703989
Position 16157: 0.005519055472593242
Position 14185: 0.0047621936090942955
Position 20064: 0.004627184896101685
Position 16183: 0.004024076728286312
Position 19471: 0.0039460669053422125
Position 478: 0.0037939502881063594
Position 5842: 0.0037352363063717243
Position 16129: 0.00309599540387513
Position 1311: 0.0029037396226507064
Position 20714: 0.0027341771822488167
Position 5740: 0.0026008832054208167
Position 15535: 0.0025657828713011163
Position 20303: 0.0025475337486860258
Position 15959: 0.0022876365308066313
Position 262: 0.0022748735530144786
Position 2222: 0.0020781661712234323
Position 321: 0.00198946242081729
Position 21201: 0.0018510392643236084
Position 8855: 0.0016272275704794933
Position 8831: 0.0015673917645880366
Position 510: 0.0009473223773614989
Position 221: 0.0009108105893352923
Position 15943: 0.0007565642305270487
Position 16049: 0.0007216740537912789
Position 443: 0.000705406669140202
Position 20320: 0.00037298029629651523
Position 293: 0.0002992894251277912
Position 19882: 0.00018584061744150748
Position 6443: 0.0001606288339951985
Position 13865: 0.0001543169361354452
Position 19979: 0.00014933951764073744
Position 4165: 0.00012141198498894932
Position 6465: 0.00012055046428211371
Position 7026: 0.00011371126754019248
Position 13835: 8.242057235064018e-05
Position 13753: 7.891857630177641e-05
Position 4710: 6.541486826680225e-05
Position 13932: 6.440651724417778e-05
Position 19800: 5.234845696559475e-05
Position 17860: 3.9846918924564145e-05
