Gene = Slc8b1
index = 985
Annotated 5SS: [  116  2165  8615  8751  9493  9719  9968 10694 12891 13167 14633 16695
 18496 19229 19981]
Annotated 3SS: [ 1951  8461  8697  9434  9612  9799 10585 12830 13035 14490 16572 18341
 19147 19912 21691]
SMsplice 5SS: [  116  2165  9968 10694 12891 13167 14633 16695 18496]
SMsplice 3SS: [ 1951  9799 10585 12830 13035 14521 16572 18341 21691]
top_k =  100
Partition function (log Z): 4.833381268380952

Sorted 5' Splice Sites (High to Low Probability):
Position 16695: 0.9957184507354453
Position 10694: 0.9956408248419641
Position 9968: 0.9697302557146654
Position 2165: 0.9686638795813364
Position 12891: 0.926074116334554
Position 116: 0.9002957482344935
Position 14633: 0.8843257435491017
Position 13167: 0.766388305216384
Position 18496: 0.5470653639512428
Position 8615: 0.35842521171907726
Position 561: 0.2644513442406053
Position 19229: 0.2571061830186894
Position 11906: 0.17843971721389168
Position 13158: 0.14765132940205258
Position 14380: 0.13987841930874384
Position 19404: 0.1257743456717281
Position 8854: 0.11842522862089071
Position 3384: 0.11696333329954314
Position 15037: 0.10713762211198358
Position 340: 0.0916259942910061
Position 12090: 0.08053233106200736
Position 8866: 0.0727718976916887
Position 14629: 0.038859481777122805
Position 3241: 0.02835505024615697
Position 14999: 0.027137155760179155
Position 19505: 0.019416475968636143
Position 272: 0.016199638339339243
Position 10956: 0.012421488314822789
Position 11619: 0.00867192272747839
Position 13453: 0.008480764679602624
Position 14602: 0.005767547257528805
Position 15475: 0.0036189175047287503
Position 15572: 0.0035800538885533044
Position 375: 0.003530903769335292
Position 819: 0.003287780259460158
Position 3162: 0.002976311350046456
Position 18402: 0.002562000630280729
Position 926: 0.002145155066962649
Position 18764: 0.001319200666216934
Position 12944: 0.0012320566322157132
Position 3103: 0.0009530721398873966
Position 2618: 0.0007186808160421153
Position 3169: 0.0006792693358700754
Position 3149: 0.00038605162783545777
Position 91: 0.00028720617345927155
Position 145: 0.0002730334562487088
Position 356: 0.0001289557791838167
Position 319: 5.2495793554513704e-05
Position 18030: 2.667236742024361e-05
Position 18419: 2.229659467352087e-05
Position 202: 1.0749525961898158e-05
Position 52: 1.053095195343881e-05
Position 137: 3.302838342907903e-06
Position 12: 8.752690858342198e-08
Position 4: 1.867107648753017e-09
Position 55: 1.6245126729012708e-09
Position 239: 7.377589742512161e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16572: 1.0000000000000007
Position 9799: 0.964439836634504
Position 1951: 0.9552385749467
Position 10585: 0.9426973694893015
Position 13035: 0.8805759878659264
Position 12830: 0.87948507344203
Position 14521: 0.7671904207484654
Position 21691: 0.6572222503939373
Position 19147: 0.5448971812773945
Position 18341: 0.4983542189104675
Position 8461: 0.35842521171907726
Position 8697: 0.19119712631257946
Position 442: 0.16335478956479713
Position 14490: 0.160737089959791
Position 3294: 0.11696333329954313
Position 19355: 0.10055904738940576
Position 14341: 0.09514496675490473
Position 11757: 0.09236599256331843
Position 11801: 0.08775338858384195
Position 11955: 0.07885266712873866
Position 14890: 0.07714023856719024
Position 12772: 0.06418903718923397
Position 18370: 0.06174891040379964
Position 10551: 0.05294345535266261
Position 14760: 0.050872845290103885
Position 180: 0.04936901219010748
Position 14208: 0.04505407551947861
Position 17095: 0.03675865361164166
Position 18533: 0.0365253826055925
Position 3056: 0.03334975469979634
Position 264: 0.024538434270925343
Position 271: 0.021818257153005876
Position 13117: 0.017095709088015745
Position 2093: 0.013425304634636629
Position 10765: 0.012365961019588177
Position 18321: 0.012102732646064488
Position 15439: 0.007198971393282064
Position 14737: 0.006261694014868562
Position 13245: 0.005763646592053626
Position 239: 0.005615568381764556
Position 399: 0.00532902095495865
Position 9944: 0.005290419080161524
Position 11518: 0.005192099147429337
Position 717: 0.00498849512765987
Position 379: 0.0030677327483533755
Position 13379: 0.0027171180875490003
Position 11546: 0.0020787260744753624
Position 11524: 0.0014010975055736854
Position 455: 0.001029408821218378
Position 513: 0.0008290356549546509
Position 17482: 0.0008159399986097868
Position 198: 0.0007934627801294056
Position 14414: 0.0007046389098576118
Position 464: 0.0006568285800799843
Position 838: 0.00044444019876293606
Position 385: 0.00041115184879743
Position 2505: 0.00033335457402444674
Position 2340: 0.00019989144762672223
Position 2393: 0.0001854347943909462
Position 10790: 5.552729523461414e-05
Position 289: 2.8317204983942387e-05
Position 17891: 2.667236742024361e-05
Position 202: 2.221352518736954e-05
Position 322: 4.682733124677802e-06
Position 411: 1.0646870960221962e-06
Position 160: 1.0140502864046054e-06
