Gene = Vps35l
index = 1181
Annotated 5SS: [   19  2470  5924  6770  9608 12478 17306 19068]
Annotated 3SS: [ 2388  5860  6683  9526 12413 17227 18952 31606]
SMsplice 5SS: [   19  2470  5924  6770  9608 12478 12935 15400 19068 24095]
SMsplice 3SS: [ 2388  5860  6683  9526 12362 12808 15300 18952 23919 31606]
top_k =  100
Partition function (log Z): 2.010233728727543

Sorted 5' Splice Sites (High to Low Probability):
Position 19068: 1.0000000000000004
Position 9608: 0.999999970871278
Position 2470: 0.9941406705448989
Position 19: 0.9814685144416114
Position 5924: 0.8915236457673541
Position 6770: 0.8674510049362439
Position 12478: 0.6957189829539471
Position 15400: 0.5110070837676901
Position 15428: 0.48416957824144824
Position 12935: 0.44995095530335616
Position 24095: 0.3535444552286736
Position 15888: 0.34951385177877636
Position 13059: 0.2717431431379895
Position 560: 0.1783130239554578
Position 17426: 0.1691272577076866
Position 9281: 0.16557913295693602
Position 17306: 0.10292810887290825
Position 17345: 0.09426294225001391
Position 3647: 0.08208355227819358
Position 5159: 0.039926850781519904
Position 2757: 0.03521435736016621
Position 20413: 0.03043811647753866
Position 2221: 0.028693619935631336
Position 6816: 0.02842903519468658
Position 8207: 0.024076900630548927
Position 6971: 0.023263130368972415
Position 4844: 0.015714738825767426
Position 21034: 0.015060891972448726
Position 4177: 0.009751400192007258
Position 4566: 0.008133000896980177
Position 5082: 0.007621092380909182
Position 4585: 0.006713789667940803
Position 7980: 0.0055580664452801
Position 10110: 0.004501224774115841
Position 11141: 0.004241114773999254
Position 13147: 0.0030707588779103445
Position 15697: 0.0027123471064273187
Position 15354: 0.0013647467415895626
Position 20344: 0.0009172351726757699
Position 254: 0.0002104626674896553
Position 110: 0.00018795918390407247
Position 23: 0.00015460043197946212
Position 385: 0.0001041569133728943
Position 222: 8.81152626571895e-05
Position 10963: 8.762335939534086e-05
Position 390: 7.811504960200734e-05
Position 183: 3.546524213312762e-05
Position 399: 3.2081101669233254e-05
Position 2575: 3.0879983456772874e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 18952: 1.0
Position 15300: 0.9965414087507269
Position 9526: 0.9915478564651639
Position 5860: 0.8915236457673539
Position 6683: 0.8366797621667087
Position 2388: 0.6960152722549288
Position 12362: 0.6957189829539471
Position 12808: 0.5842131826533838
Position 24660: 0.5001711131190621
Position 23919: 0.38621309300959283
Position 17227: 0.3663183088306091
Position 15804: 0.3495138517787758
Position 2365: 0.29334042491818985
Position 9166: 0.14164377045923968
Position 470: 0.12575477519007278
Position 26700: 0.1074627677159183
Position 12966: 0.10485007940335699
Position 19847: 0.0926898209092627
Position 23130: 0.06059796770629948
Position 6716: 0.05907354178694477
Position 20914: 0.0514403964297827
Position 5001: 0.047547943162429086
Position 21206: 0.047344054066787135
Position 24633: 0.045895550088445314
Position 20221: 0.038102332564053154
Position 3556: 0.03739507666821212
Position 19595: 0.03476731825066429
Position 2642: 0.024928004862547305
Position 3528: 0.02467648695341533
Position 9225: 0.023935362497696348
Position 2029: 0.023813362978436486
Position 12771: 0.02317139720241634
Position 19945: 0.018237445796684463
Position 446: 0.01705929364254957
Position 4735: 0.01571473882576744
Position 501: 0.01570033623166041
Position 4417: 0.014846790564920978
Position 7936: 0.012995534301977626
Position 6888: 0.01269752230451082
Position 13054: 0.01253019806009887
Position 8017: 0.011081366328571304
Position 6602: 0.010692344241739014
Position 2613: 0.01028499429088094
Position 3407: 0.00952523794030442
Position 9389: 0.008444884577887427
Position 21265: 0.006858818734828106
Position 3571: 0.0057142315131685495
Position 7888: 0.0055580664452801
Position 4044: 0.0052108326387541965
Position 2092: 0.005202748687289903
Position 3440: 0.004772519203093155
Position 4083: 0.004519211691358296
Position 9884: 0.004486288410250746
Position 11061: 0.004241114773999255
Position 20363: 0.004117041548815283
Position 15579: 0.0027123471064273205
Position 2220: 0.002323605405261974
Position 20360: 0.002261107878470294
Position 2261: 0.002157549326766978
Position 19294: 0.002102462312863881
Position 20774: 0.0016994087198068395
Position 288: 0.0015474279648705624
Position 96: 0.000610637274477498
Position 10820: 8.76233593953407e-05
Position 4070: 2.135586189476424e-05
Position 2469: 1.2206893112901097e-05
Position 9847: 7.772365736974107e-06
Position 10020: 7.163998128116777e-06
Position 9347: 4.170945720969293e-06
Position 9280: 3.0588825056897796e-06
Position 2591: 1.3582067379686715e-06
Position 146: 2.3946244297571128e-08
