Gene = Lrrc56
index = 648
Annotated 5SS: [  442  1803  2994  4186  5664 11384 11661 12343 12934 13075 13448 13795]
Annotated 3SS: [ 1731  2805  4097  5602 11286 11459 12158 12771 13009 13310 13654 15207]
SMsplice 5SS: [  723  1837  2994  5664 11384 11661 13075 13448 13795]
SMsplice 3SS: [ 1731  2805  5602 11286 11459 13009 13310 13654 15207]
top_k =  100
Partition function (log Z): 6.880320472993501

Sorted 5' Splice Sites (High to Low Probability):
Position 11384: 0.9967903444996007
Position 2994: 0.931971809136085
Position 5664: 0.9268465476961472
Position 13795: 0.919725097606366
Position 13448: 0.8479920295871616
Position 1837: 0.820678335251799
Position 11661: 0.660336000377891
Position 7620: 0.46768366230226077
Position 4437: 0.4352248236175207
Position 13075: 0.41883084448787705
Position 12343: 0.3649391506401399
Position 3401: 0.36288201264413594
Position 13102: 0.29379389755283764
Position 723: 0.29297814470044364
Position 12189: 0.2803253999907802
Position 190: 0.2403302241131411
Position 485: 0.18276426704801407
Position 13098: 0.18096813677519596
Position 12288: 0.1724240095129885
Position 276: 0.17073329782719507
Position 1803: 0.1531736781449575
Position 1041: 0.1512411289844471
Position 11573: 0.1421739774936906
Position 8670: 0.140307110155258
Position 490: 0.11267094924377667
Position 446: 0.11056117863953073
Position 4186: 0.10192994096690097
Position 14539: 0.06878900498267349
Position 2874: 0.06480606427798807
Position 5844: 0.06022492677951212
Position 11526: 0.05880768479988011
Position 176: 0.054741166830383714
Position 442: 0.05336331523730888
Position 12934: 0.040353947902988234
Position 1129: 0.036953082565358314
Position 4131: 0.034645651931601566
Position 3274: 0.03271555922716377
Position 11818: 0.020834011408445156
Position 14520: 0.019480999968802863
Position 6218: 0.01929909673715432
Position 11625: 0.018100008839615246
Position 286: 0.013217365011424368
Position 14531: 0.00949273130909186
Position 4113: 0.007716387568989386
Position 933: 0.006962996441793131
Position 2626: 0.006134980716815677
Position 2960: 0.004970066306982079
Position 2402: 0.0031452426624029167
Position 1830: 0.0024380651778461017
Position 2350: 0.002084096848121014
Position 2355: 0.0020455232930323623
Position 14344: 0.001653257098193037
Position 433: 0.001463446583487942
Position 1972: 0.0010350418158125779
Position 90: 0.0008619681629476117
Position 107: 0.0007064581245476069
Position 102: 0.0006623902483328878
Position 280: 0.0005876287596481558
Position 380: 0.0005698553254168272
Position 208: 0.0004039470125091681
Position 246: 0.00037895442290896466
Position 2998: 0.0003434675484186648
Position 29: 0.00016427267134224062
Position 196: 0.00013594922121184467
Position 2866: 0.00012641426498446272
Position 198: 1.5068940531254758e-05
Position 168: 9.559980496006324e-06
Position 53: 6.431327692719998e-06
Position 3026: 5.279259927103017e-06
Position 11: 2.0655182892739395e-06
Position 270: 1.9929492569883814e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2805: 0.9996593605154723
Position 11286: 0.9967903444996005
Position 5602: 0.9870714744756596
Position 1731: 0.9773251203904151
Position 13009: 0.8935928788159108
Position 13654: 0.8267075532281349
Position 13310: 0.8197248574152634
Position 11459: 0.7922132860206497
Position 15207: 0.724239525181102
Position 12158: 0.6959056874335254
Position 7462: 0.4676836623022606
Position 4391: 0.4352248236175206
Position 3109: 0.3834661372430543
Position 14435: 0.22870310271381192
Position 8492: 0.14030711015525799
Position 12074: 0.12178287271038231
Position 279: 0.10435007324083843
Position 11519: 0.10270488850126118
Position 665: 0.09344770595205171
Position 770: 0.07853690495024203
Position 13669: 0.07699443769550866
Position 353: 0.06499804402416982
Position 4097: 0.05650397512215355
Position 4100: 0.04904212335461364
Position 12771: 0.040353947902988234
Position 668: 0.038117891006415355
Position 15254: 0.03238117382246903
Position 13673: 0.03180293962723221
Position 15170: 0.03155868590827595
Position 1040: 0.03009409873924502
Position 15812: 0.025181971815914327
Position 13274: 0.01987640476719037
Position 6068: 0.0192990967371543
Position 4026: 0.01736803540657958
Position 4029: 0.015002375204812667
Position 13378: 0.013212684469027711
Position 15588: 0.011529039121005433
Position 15048: 0.009439012772673911
Position 545: 0.008632406010332857
Position 14643: 0.007418838350703188
Position 2184: 0.007274862803556294
Position 13551: 0.006709636565782849
Position 2559: 0.006134980716815678
Position 1080: 0.006004200760518288
Position 11760: 0.0053335083976112484
Position 3928: 0.004609889943814717
Position 589: 0.003738541465524268
Position 3260: 0.002930927767319978
Position 3326: 0.0027964959960315064
Position 817: 0.0026901198685643185
Position 2953: 0.002508839972933989
Position 3085: 0.0022827048145934955
Position 3765: 0.0017655814355177876
Position 3364: 0.0017186543552393085
Position 14232: 0.001653257098193037
Position 3184: 0.0013130055955498056
Position 3070: 0.001089646099511252
Position 379: 0.0006023441722331475
Position 350: 0.0005160813103238897
Position 394: 0.0003964946820064048
Position 285: 0.0002494969660116759
Position 263: 8.371362809366286e-05
Position 2678: 3.732168598202684e-05
Position 419: 2.5317074678066887e-05
Position 2764: 1.757861999655972e-05
Position 313: 1.6990204233101358e-06
