Gene = Uspl1
index = 1172
Annotated 5SS: [  247  3317  3914  9881 14199 17330 19835 25241]
Annotated 3SS: [ 3147  3784  9279 14084 17199 19708 25082 28791]
SMsplice 5SS: [  247  3914 14199 17330 19835 25241 28474 28963]
SMsplice 3SS: [ 3784 14084 17199 19708 25082 28346 28791 29462]
top_k =  100
Partition function (log Z): 7.004416656154378

Sorted 5' Splice Sites (High to Low Probability):
Position 3914: 0.9999999999999998
Position 17330: 0.9999999999999993
Position 19835: 0.978198903789496
Position 14199: 0.9560871990128346
Position 28963: 0.9181304107598246
Position 247: 0.8982079543983336
Position 25241: 0.6076940366093248
Position 1102: 0.5559214622463281
Position 28474: 0.463903726423267
Position 25186: 0.39151701034043973
Position 28503: 0.36105202683788884
Position 845: 0.29827067360937715
Position 16133: 0.21577361264577263
Position 29615: 0.21394519108505708
Position 3317: 0.20177376543617465
Position 3304: 0.19769996135923742
Position 1215: 0.1700636488097624
Position 3257: 0.1552040825228358
Position 20967: 0.14985893574814696
Position 3246: 0.1431311618544806
Position 3275: 0.12810324259083025
Position 29548: 0.07602528275409648
Position 1880: 0.054079777851155544
Position 1814: 0.04686312455566151
Position 29370: 0.03893458778407246
Position 18127: 0.02988694839589607
Position 25758: 0.029003613456924038
Position 821: 0.02670849848971901
Position 21571: 0.026155033575438906
Position 28902: 0.025749253214460015
Position 171: 0.020906820293378637
Position 7294: 0.016315855943779812
Position 26083: 0.01543206584932132
Position 29247: 0.011898373634998578
Position 6397: 0.01134806585237518
Position 2762: 0.008396705313783752
Position 305: 0.007061658785420498
Position 508: 0.006990151004655603
Position 217: 0.006923015589533849
Position 475: 0.006433225510283881
Position 154: 0.006385866684681722
Position 1632: 0.0050440017282626405
Position 334: 0.004168218684093978
Position 841: 0.0040905337015722425
Position 413: 0.001304084165656772
Position 6356: 0.0012926700055207587
Position 25182: 0.0006569367054477785
Position 6654: 0.00044572945217172906
Position 6421: 0.0003087831130245864
Position 398: 0.0001267656891437312
Position 360: 0.00012438026935314124
Position 179: 5.257072445429654e-05
Position 570: 2.7346570793300102e-05
Position 373: 8.07197434409044e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3784: 0.9999999999999989
Position 25082: 0.9998679836552122
Position 28791: 0.9870135057546024
Position 19708: 0.966100870241814
Position 17199: 0.9619235010950096
Position 14084: 0.9560871990128343
Position 3147: 0.8259122137635585
Position 29462: 0.5841084857500297
Position 1007: 0.4839037551889686
Position 28411: 0.3201046358110798
Position 28390: 0.2792384402271743
Position 29189: 0.2723890440870774
Position 29729: 0.24971664736741753
Position 789: 0.2399401260501296
Position 28346: 0.22561267722290163
Position 16028: 0.21577361264577263
Position 976: 0.11778035760379586
Position 1728: 0.10094290240681711
Position 924: 0.09693953638575446
Position 20850: 0.07032789161048214
Position 30473: 0.053085440292451457
Position 20753: 0.04277906954624409
Position 17156: 0.038076498904990326
Position 29766: 0.03789749005004436
Position 20767: 0.03675197459142074
Position 25502: 0.02741760478273867
Position 30630: 0.02689317519644004
Position 511: 0.025864534616358115
Position 30797: 0.02418198509173034
Position 29052: 0.022988641145115417
Position 17961: 0.01802554477869926
Position 962: 0.01755180984371419
Position 25943: 0.017161347057351978
Position 7158: 0.01631585594377981
Position 21448: 0.015909732361690486
Position 29148: 0.014260953663555297
Position 717: 0.013531708603014688
Position 19588: 0.012041328893775875
Position 29971: 0.010418449626014676
Position 21464: 0.01024530121374842
Position 2645: 0.008396705313783752
Position 6245: 0.0075280169552472565
Position 820: 0.007463729616403631
Position 18064: 0.007111161088632037
Position 649: 0.006497727147891083
Position 6299: 0.0053008713424850164
Position 1436: 0.005044001728262643
Position 17986: 0.004750242528564772
Position 702: 0.002410713603831014
Position 25575: 0.0015005420332807231
Position 680: 0.0008511423520940884
Position 6480: 0.0004457294521717289
Position 597: 0.00037647928993194145
Position 456: 0.00032767222867028463
Position 1050: 0.0002137655233124152
Position 621: 0.00012188914701746795
Position 6223: 0.00012063067318825694
Position 25715: 8.546664090464642e-05
Position 19553: 5.6704653906227646e-05
