Gene = Slc35f5
index = 980
Annotated 5SS: [  269  1350  1626  5596  7594  9613 11488 13732 15244 18312 23542 24218
 26440 28950 30114]
Annotated 3SS: [ 1258  1483  5451  7530  9530 11296 13649 15155 18246 23436 24057 26348
 28794 30016 33896]
SMsplice 5SS: [  269  1350  1626  5596  9644 11488 13732 15244 17666 24218 26440 28950
 30114]
SMsplice 3SS: [ 1258  1483  5451  9530 11296 13649 15155 17531 24057 26348 28794 30016
 33896]
top_k =  100
Partition function (log Z): 5.235453138051525

Sorted 5' Splice Sites (High to Low Probability):
Position 24218: 1.0000000000000004
Position 26440: 1.0000000000000004
Position 15244: 1.0000000000000002
Position 11488: 0.9980552555023259
Position 5596: 0.9962429548088688
Position 1350: 0.9921467660524365
Position 28950: 0.9622355786358147
Position 269: 0.8827355076418523
Position 30114: 0.8823112865687113
Position 13732: 0.6779654341200967
Position 17666: 0.6708042220540739
Position 1626: 0.6579914538053702
Position 512: 0.4669318211838977
Position 9644: 0.40784572095120986
Position 18312: 0.3998706482633378
Position 9613: 0.3138871626212405
Position 27561: 0.28949070200285193
Position 29552: 0.2135206175969042
Position 23502: 0.17588783721484533
Position 12383: 0.1679831579901716
Position 965: 0.0954495986147213
Position 11151: 0.0672039980872029
Position 31793: 0.06654612547849609
Position 3310: 0.06615289565789857
Position 9676: 0.06548960274135965
Position 10499: 0.06231489938917727
Position 9623: 0.05548180345310031
Position 32280: 0.0330026939179055
Position 34047: 0.030146240556520133
Position 14180: 0.022971212792728034
Position 1188: 0.022109254581848054
Position 8806: 0.018996853130815297
Position 276: 0.015744615387337336
Position 7594: 0.013336475625550157
Position 447: 0.012118802232216726
Position 307: 0.00982715900772632
Position 11887: 0.003812813593851152
Position 11754: 0.0022827175872593706
Position 897: 0.001975593148435295
Position 11431: 0.0017594619185808207
Position 893: 0.001688673263328043
Position 175: 0.0016579304221328737
Position 969: 0.0010643143140100448
Position 31426: 0.00044009249212060127
Position 171: 0.00029432210173742395
Position 725: 0.0002542064050037749
Position 668: 0.0002521938670520266
Position 286: 0.00019862217744719154
Position 31383: 0.00016592353676348094
Position 232: 0.00010645780643000876
Position 184: 0.00010454370890531945
Position 92: 5.8614040024336606e-05
Position 68: 5.777903242164705e-05
Position 417: 5.6415730573671656e-05
Position 743: 4.1622234968246204e-05
Position 54: 3.4294576762902304e-05
Position 59: 2.7900492686449764e-05
Position 480: 2.4749781249048164e-05
Position 186: 1.0311040670746966e-05
Position 81: 4.935924993551712e-07
Position 179: 2.463760111589882e-07
Position 97: 8.618333834130434e-08
Position 141: 8.1469531970378e-08
Position 153: 7.547500606910563e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11296: 1.0000000000000004
Position 26348: 1.0000000000000004
Position 24057: 0.9999999999999997
Position 5451: 0.9882475834125378
Position 15155: 0.9644473355721389
Position 1258: 0.9360780954441412
Position 30016: 0.8695004107326684
Position 9530: 0.8427042897669105
Position 33896: 0.744255905189768
Position 13649: 0.6779654341200965
Position 17531: 0.6431275267520823
Position 28794: 0.6294152401515192
Position 1483: 0.44558116902624867
Position 18246: 0.3998706482633377
Position 28822: 0.3328203384842953
Position 372: 0.2963896343871624
Position 32064: 0.235250605993625
Position 23436: 0.17588783721484527
Position 12260: 0.1679831579901716
Position 814: 0.1217505285345014
Position 27461: 0.11413440792310388
Position 27500: 0.11274839715402986
Position 1529: 0.10391532256596657
Position 29453: 0.08924357169954425
Position 392: 0.08515968994683608
Position 1447: 0.08032654225843333
Position 29456: 0.07645380792113857
Position 11013: 0.0672039980872029
Position 27297: 0.06260789692571818
Position 10445: 0.06231489938917728
Position 3178: 0.06188075435273713
Position 31725: 0.05476817705612358
Position 1309: 0.04779939483581346
Position 29376: 0.04023956424639224
Position 15179: 0.03555266442786128
Position 34175: 0.030146240556520133
Position 17654: 0.027676695301991475
Position 14071: 0.022971212792728027
Position 8693: 0.018996853130815297
Position 29858: 0.017536968937722632
Position 1534: 0.013783825055330847
Position 31656: 0.013770456577617747
Position 1543: 0.01185417872613766
Position 34050: 0.01172870947240249
Position 7477: 0.008773256255230144
Position 5423: 0.00799537139633084
Position 31411: 0.00764254326276018
Position 29307: 0.00758367372982916
Position 29979: 0.006140150175404163
Position 31267: 0.005858638826788476
Position 11717: 0.005548460606600952
Position 451: 0.004866722427446626
Position 7530: 0.004563219370320013
Position 3099: 0.00427214130516144
Position 1070: 0.0040626226415626555
Position 32677: 0.004045810333169921
Position 1233: 0.003791452901008565
Position 32945: 0.0037778361300585856
Position 32160: 0.0026287800608809247
Position 32231: 0.0024803030443010464
Position 1449: 0.002397415158860053
Position 484: 0.002224255643359267
Position 30947: 0.0014269416122553705
Position 428: 0.0010104308566703567
Position 29831: 0.0008970923114056091
Position 30064: 0.0007567922770431734
Position 1149: 0.0006683529968329537
Position 339: 0.00042087775584703747
Position 1178: 0.000416753635311543
Position 11666: 0.00036178799541630193
Position 332: 0.00030548592405072307
Position 605: 0.00010924898665092688
Position 539: 9.708854576084552e-06
Position 556: 9.576058289462634e-06
Position 456: 9.148366968581466e-06
Position 424: 8.324105532267838e-06
Position 488: 6.988271108262193e-06
Position 337: 4.66188960790153e-06
Position 531: 4.023093845568273e-06
