Gene = Dpagt1
index = 345
Annotated 5SS: [ 361  828 1322 2293 4358 5248 5806 6127]
Annotated 3SS: [ 706 1107 2145 4272 5058 5717 5970 6211]
SMsplice 5SS: [ 361 1322 2293 5248 5824 6127]
SMsplice 3SS: [1216 2145 5058 5717 5970 6211]
top_k =  100
Partition function (log Z): -0.1566367870178098

Sorted 5' Splice Sites (High to Low Probability):
Position 6127: 0.9237847076029355
Position 1322: 0.8014063911837672
Position 361: 0.7096040858100905
Position 2293: 0.5962693989578562
Position 5248: 0.5930761372816995
Position 4358: 0.5579232946370585
Position 2746: 0.5493162894771344
Position 5824: 0.43415513468458555
Position 828: 0.3336395536845797
Position 5806: 0.32979540484235276
Position 2236: 0.3201231191094402
Position 5814: 0.21228570109015027
Position 4087: 0.14217672533956174
Position 2297: 0.057175729903108076
Position 559: 0.04716405701743238
Position 1071: 0.04514281639117384
Position 6008: 0.04338909819667323
Position 1077: 0.021642250405688554
Position 805: 0.01837603246950734
Position 2344: 0.015736233877162754
Position 651: 0.012257785041185125
Position 5059: 0.010907087823228724
Position 1727: 0.008372178028278074
Position 6524: 0.006830237367114848
Position 1627: 0.006274261942918184
Position 4395: 0.005457401079337319
Position 3871: 0.004117609350631932
Position 236: 0.00213224704933321
Position 492: 0.001673093160943766
Position 365: 0.0012342021065285163
Position 3859: 0.0010736886066453424
Position 563: 0.0007371200116094514
Position 159: 0.000674081250036638
Position 150: 0.0004242201601254851
Position 25: 0.00042111636686489943
Position 196: 2.2448511844406553e-05
Position 297: 1.0019549661131945e-05
Position 379: 9.951047138384252e-06
Position 388: 9.34729185856545e-06
Position 38: 8.852551008896368e-06
Position 5988: 8.799238442536703e-06
Position 43: 6.545235002290676e-06
Position 96: 3.8103326255555027e-06
Position 381: 2.143038893081505e-06
Position 188: 1.79262395502546e-06
Position 211: 1.3770044928797709e-06
Position 135: 1.6086434211710702e-07
Position 51: 9.634873321197405e-08
Position 62: 2.1555917392095384e-08
Position 266: 2.0202228126428757e-08
Position 256: 7.510025673722423e-09
Position 67: 2.1604009740816575e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5970: 0.9992586712275285
Position 2145: 0.9879752340054592
Position 5717: 0.976977569389559
Position 5058: 0.5930761372816993
Position 4272: 0.5430731902647667
Position 2566: 0.4952322010806904
Position 1216: 0.46941668647565565
Position 6211: 0.3883283990002763
Position 6197: 0.29617072770970926
Position 3983: 0.16248423079119076
Position 706: 0.14323524958261077
Position 1123: 0.13873301099508648
Position 1107: 0.10484577039746058
Position 1200: 0.07792777221257709
Position 6307: 0.06689409019095519
Position 6393: 0.06455396712520108
Position 6762: 0.04784911965646869
Position 6964: 0.038483887468496174
Position 960: 0.024401226456344422
Position 2610: 0.02333918373227052
Position 6941: 0.021353821708098727
Position 6514: 0.02082660609597522
Position 455: 0.01998387887524053
Position 2581: 0.018393068385902548
Position 6222: 0.015391403249700977
Position 6126: 0.014160820200284446
Position 931: 0.013544615149564659
Position 4802: 0.010907087823228724
Position 2658: 0.010061344844271371
Position 1653: 0.007754786717355944
Position 1505: 0.006891653253840319
Position 3765: 0.005191297957277274
Position 2562: 0.0019427648645907948
Position 908: 0.0014772068103957713
Position 2181: 0.001329247842107697
Position 711: 0.0010483080655751056
Position 713: 0.0004129551419954803
Position 2438: 0.00034772656940886557
Position 803: 0.00029341546007106083
Position 719: 0.0002920423666116026
Position 545: 0.0002649493467913574
Position 800: 0.00021496180090411997
Position 300: 0.0001883640138107106
Position 971: 0.00018518719590470087
Position 619: 6.520301986030487e-05
Position 984: 3.261274187750506e-05
Position 519: 2.020127544651159e-05
Position 331: 5.382135732129012e-06
Position 275: 5.07247956617803e-06
Position 472: 4.535946328142241e-06
Position 429: 2.9262011954430082e-06
Position 797: 1.8735604314751398e-06
Position 480: 8.025156873004305e-07
Position 463: 5.946485183679595e-07
Position 150: 5.403287865661831e-07
Position 554: 3.027369661263656e-07
