Gene = Pbxip1
index = 797
Annotated 5SS: [   75  2896  6543  6811  7050  8974  9110  9468  9706 11560]
Annotated 3SS: [ 2810  6415  6745  6889  8745  9085  9384  9573 10339 11966]
SMsplice 5SS: [  75 2896 3113 6543 6811 7050 8974 9182 9468 9706]
SMsplice 3SS: [ 2810  2972  6415  6745  6889  8745  9085  9384  9573 11966]
top_k =  100
Partition function (log Z): 6.9599263146654415

Sorted 5' Splice Sites (High to Low Probability):
Position 3113: 1.000000000000001
Position 9706: 0.9935621019455578
Position 75: 0.9872048473664132
Position 6543: 0.9771540816485127
Position 6811: 0.9555316904331348
Position 9182: 0.9321674486953001
Position 9468: 0.9240629908459783
Position 8974: 0.9238194401762695
Position 2896: 0.9088661995516153
Position 7050: 0.5007254324684602
Position 7745: 0.384145852001817
Position 11560: 0.37528145932761253
Position 1680: 0.1836976714402489
Position 2074: 0.16301239573894147
Position 7008: 0.1424680775374141
Position 1754: 0.12152902140458036
Position 7755: 0.07775000435694769
Position 1803: 0.07687896088507662
Position 1957: 0.061463139171930775
Position 8887: 0.06082630428458576
Position 2294: 0.05612817946815288
Position 9489: 0.05148914238746969
Position 12965: 0.031960446963221804
Position 9110: 0.025752663074452814
Position 7891: 0.012394036967621227
Position 6833: 0.01060494775076814
Position 6816: 0.00905388143245952
Position 8850: 0.00895166183100262
Position 11630: 0.0059037400287063274
Position 285: 0.005652531928439605
Position 11087: 0.005268793281130684
Position 9150: 0.004920285212994952
Position 534: 0.003883184908314863
Position 8415: 0.0036543846361167314
Position 8893: 0.0028506067765103524
Position 10523: 0.0024889216125961794
Position 12227: 0.0015019780391003212
Position 433: 0.0008323966808783022
Position 269: 0.000821923357810501
Position 70: 0.0007635190041597744
Position 1700: 0.0005862183062093623
Position 642: 0.0004013514956537053
Position 1126: 0.00036011924808811646
Position 40: 8.012601024281872e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 2810: 1.000000000000001
Position 8745: 0.9970832101212148
Position 6415: 0.9771540816485137
Position 9573: 0.9506621247838488
Position 9085: 0.9372499994024075
Position 2972: 0.9088661995516153
Position 11966: 0.8826814219963506
Position 6745: 0.6023158825258836
Position 6889: 0.578864676470843
Position 9384: 0.40609778996435164
Position 1579: 0.38490523788819586
Position 6633: 0.3730591166354108
Position 9358: 0.3641420127483567
Position 11427: 0.22845600290155005
Position 7624: 0.19916991774039958
Position 7674: 0.14987727845442567
Position 9267: 0.12508109883264718
Position 7659: 0.11361589528211781
Position 11393: 0.06888044236473423
Position 6922: 0.062343228600601014
Position 1948: 0.05731282442174561
Position 12834: 0.05612850528290783
Position 2169: 0.05612817946815288
Position 10339: 0.044336885679895785
Position 1988: 0.044292096792842385
Position 11429: 0.04143469273988541
Position 1896: 0.039885432688183675
Position 9366: 0.037751339986351995
Position 1843: 0.03423813000771738
Position 11449: 0.03216780830331058
Position 1639: 0.030943773749537582
Position 9058: 0.02379056176122283
Position 9264: 0.022894061984780945
Position 9613: 0.021673430048285338
Position 13107: 0.02002967740724885
Position 7712: 0.011626801849442838
Position 11248: 0.009439932695364524
Position 9633: 0.009402113522514166
Position 1928: 0.009080174113346771
Position 9294: 0.008519762583854753
Position 13048: 0.0077693096094214095
Position 9215: 0.006805080561780258
Position 11350: 0.0068022811591805475
Position 9617: 0.006230578723187268
Position 13683: 0.006115520695230818
Position 1751: 0.005792627572348329
Position 9068: 0.00542659373729021
Position 11931: 0.004363632484835985
Position 10792: 0.0037920760611623644
Position 8320: 0.0036543846361167323
Position 9545: 0.0035010292418965793
Position 9594: 0.002228448663591427
Position 13008: 0.001884554959600375
Position 10172: 0.001875801956589592
Position 14158: 0.0018661696899696571
Position 6902: 0.0018011253894983227
Position 10783: 0.0014767172199683196
Position 9829: 0.000914590425736839
Position 9541: 0.0006369547211431448
Position 9909: 0.0005798307717533972
Position 11215: 0.0005476304597962045
Position 1650: 0.0003906364248087336
Position 1679: 0.00021372480026823695
Position 1720: 0.0001127484879928719
Position 9626: 5.6198336954611965e-05
Position 9488: 3.21098923158619e-05
