Gene = Lor
index = 642
Annotated 5SS: [49]
Annotated 3SS: [1141]
SMsplice 5SS: [49]
SMsplice 3SS: [1141]
top_k =  100
Partition function (log Z): -8.543556575473477

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.7124968766967533
Position 192: 0.1467356053877144
Position 144: 0.13703580812365357
Position 904: 0.11558325210047407
Position 1057: 0.013288980832411543
Position 501: 0.005843685117849345
Position 111: 0.0033786553261137614
Position 298: 0.002644888875943635
Position 416: 0.0014728186428196637
Position 1143: 0.0006027859210636299
Position 40: 7.555578235316218e-06
Position 76: 2.0764622395816337e-06
Position 55: 1.3764555345465096e-06
Position 53: 8.266726423831699e-07
Position 619: 2.9134602054407747e-07
Position 151: 2.4648964514604596e-07
Position 496: 2.139021130197922e-07
Position 71: 1.9393273004993317e-08
Position 85: 5.3455829746264165e-09
Position 92: 4.843173561312622e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1141: 0.8534794209983363
Position 645: 0.13658514850629816
Position 143: 0.03548848675857212
Position 235: 0.0190895290817817
Position 837: 0.018223000632552507
Position 1237: 0.010248561380285905
Position 601: 0.008696701589157028
Position 709: 0.006474798019356271
Position 1164: 0.00554719018996942
Position 363: 0.004031312196375621
Position 1091: 0.003802535668407667
Position 940: 0.0035179516917116377
Position 2793: 0.0026078533299631126
Position 320: 0.0025791890346768516
Position 2471: 0.002398356121064151
Position 649: 0.002276304585337726
Position 996: 0.0021560414308306585
Position 2351: 0.0020032397247835457
Position 2265: 0.0018996220522359668
Position 2135: 0.001718389556158142
Position 2835: 0.0017080973864506664
Position 2435: 0.0015746207650810366
Position 1361: 0.0013039330219204342
Position 745: 0.0012431019226603543
Position 789: 0.0011874597495094617
Position 2262: 0.0011844161263340972
Position 2586: 0.0010845153498466396
Position 1879: 0.0010813206052868334
Position 1271: 0.0009122215549067426
Position 2737: 0.0008289462121270794
Position 2752: 0.0008026090531955694
Position 1176: 0.0006739855425003392
Position 472: 0.0006039323976876985
Position 2846: 0.0005734051019618062
Position 255: 0.0005191277681725766
Position 291: 0.00046985708963501524
Position 714: 0.00037529015279943166
Position 385: 5.510063636313872e-05
Position 366: 3.1291710947754426e-05
Position 326: 2.675212647946269e-05
Position 302: 1.9575163773607887e-05
Position 165: 1.2781527760805632e-05
