Gene = Igsf6
index = 566
Annotated 5SS: [ 134 4082 6312 6992 7374]
Annotated 3SS: [3721 6207 6943 7295 9054]
SMsplice 5SS: [ 134 3722 4082]
SMsplice 3SS: [3605 3974 7295]
top_k =  100
Partition function (log Z): -5.036543767957612

Sorted 5' Splice Sites (High to Low Probability):
Position 134: 0.9469133664710164
Position 3722: 0.9261591008865092
Position 7374: 0.6280808610544453
Position 4082: 0.47111789840535434
Position 4075: 0.329801381445177
Position 3054: 0.31071137206345845
Position 7818: 0.16576324411374732
Position 6463: 0.149760886887934
Position 4117: 0.07300981607542467
Position 3727: 0.043965134965264205
Position 6558: 0.03895086877127022
Position 76: 0.029778032574847478
Position 242: 0.0233086009541367
Position 5652: 0.023035155808174154
Position 3215: 0.022419670632843287
Position 4557: 0.018469944371808895
Position 5584: 0.017606193674039147
Position 2167: 0.01350173852845452
Position 4428: 0.003676332221178843
Position 3556: 0.0021013576428825674
Position 4115: 0.0009030001464432718

Sorted 3' Splice Sites (High to Low Probability):
Position 3605: 0.9534504359562371
Position 3974: 0.8279375363113097
Position 7295: 0.7636292376353222
Position 6375: 0.22637796074844552
Position 2807: 0.143590415012664
Position 9133: 0.1418700116337187
Position 4509: 0.12667675361117028
Position 7763: 0.1242375517767945
Position 2948: 0.12270955352522281
Position 7579: 0.10234494067249256
Position 9054: 0.08207723441981606
Position 8254: 0.07930597283631247
Position 5366: 0.07783474106137704
Position 8661: 0.07653235399858832
Position 9406: 0.07407393775032357
Position 8161: 0.057510168844794436
Position 7873: 0.035561494550251246
Position 4472: 0.02577214641766008
Position 3820: 0.025666887884236572
Position 7319: 0.025421329962944487
Position 7465: 0.020330438685101614
Position 2972: 0.016894211096012312
Position 3009: 0.0132204776592747
Position 3099: 0.013179853644608403
Position 3664: 0.011330199910591799
Position 3905: 0.009774406535552579
Position 2852: 0.009313403195596925
Position 3876: 0.008815904477611625
Position 3488: 0.006861403363591996
Position 2810: 0.0059744339070958935
Position 2072: 0.005409043980963031
Position 3178: 0.004124644165586733
Position 2813: 0.004124050490239971
Position 1993: 0.003481843408946466
Position 3992: 0.0032738648395121066
Position 2027: 0.003266015136286041
Position 4362: 0.0015317439378523335
Position 4015: 0.0014607392273490053
Position 4314: 0.0013972210067858502
Position 2037: 0.001344836002258996
Position 4218: 0.0007473672765406617
Position 3392: 0.0005622865433984119
Position 3721: 2.126772083609233e-05
Position 3835: 1.3636873133569548e-05
