Gene = 1110059G10Rik
index = 4
Annotated 5SS: [ 196 2076]
Annotated 3SS: [1930 2891]
SMsplice 5SS: [ 196 1368]
SMsplice 3SS: [1207 2891]
top_k =  100
Partition function (log Z): -7.723928860497956

Sorted 5' Splice Sites (High to Low Probability):
Position 196: 0.9225303765872332
Position 1368: 0.760353359850657
Position 618: 0.2720989641113516
Position 2076: 0.12758970765762523
Position 3014: 0.06788634981766498
Position 307: 0.0566334978542412
Position 3313: 0.049828747822673256
Position 1836: 0.03154173570102951
Position 2970: 0.031355414182948946
Position 4784: 0.01605247536623646
Position 1345: 0.014524065002046487
Position 667: 0.013672309011106885
Position 560: 0.008613231284456726
Position 277: 0.006377491723191589
Position 2036: 0.005298492207868927
Position 1997: 0.0042631889423084025
Position 1052: 0.004049749158162481
Position 266: 0.0033857354040447525
Position 588: 0.0014282152191915816
Position 258: 0.0012357169017236569
Position 1421: 0.0011115576372064118
Position 564: 0.0010249189442653546
Position 738: 0.0010034813173091653
Position 548: 0.0008613549323170824
Position 436: 0.0007157913579282792
Position 321: 0.0006721420156748345
Position 534: 0.0005330239265568838
Position 106: 0.0005308320716081024
Position 975: 0.0005126226824669683
Position 1599: 0.0003605376480487203
Position 115: 0.0001417902869911077
Position 344: 0.0001278164463223914
Position 220: 0.00011800929645802306
Position 70: 0.0001001192966650157
Position 184: 9.176267691358116e-05
Position 373: 6.438183112515017e-05
Position 160: 4.861467622773724e-05
Position 210: 4.060524338895133e-05
Position 66: 3.1315178021762846e-05
Position 108: 1.3103305681510091e-05
Position 45: 1.2816490321307413e-05
Position 141: 4.923179317634365e-07
Position 33: 3.6905165965386695e-07
Position 54: 3.246713266356203e-07
Position 9: 2.3048514475954206e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1207: 0.7826666245647951
Position 2891: 0.635179690463484
Position 464: 0.314195096880338
Position 4726: 0.20260548913659815
Position 1930: 0.1348504626490561
Position 3386: 0.07556632488448213
Position 5596: 0.05674946215063657
Position 3087: 0.04487450787164405
Position 1693: 0.026422856532317303
Position 3195: 0.025798888211548743
Position 1246: 0.02154783238088664
Position 1727: 0.015556686585162505
Position 1880: 0.014172985186250908
Position 2844: 0.008801969142416821
Position 1723: 0.006630427504378326
Position 1479: 0.006577282473083322
Position 3168: 0.006107941892960181
Position 1742: 0.004883074055750357
Position 1909: 0.004861070057768039
Position 3577: 0.004515833499783422
Position 435: 0.003277828836799733
Position 1157: 0.002428219544517563
Position 1181: 0.001618159534637778
Position 1251: 0.0014343286109298821
Position 469: 0.0014244676249831046
Position 1160: 0.0013469653456974285
Position 276: 0.0004583811797735983
Position 932: 0.00045773456460478974
Position 446: 0.00034239817043654476
Position 907: 0.00033316862832827657
Position 600: 0.0002579358957742375
Position 975: 0.00021597598501392557
Position 1275: 0.00020236010318502146
Position 557: 0.00018628998035365342
Position 431: 0.0001601484366922815
Position 505: 0.0001275037925750385
Position 571: 2.5779905063058896e-07
