Gene = Cwc15
index = 307
Annotated 5SS: [ 165 1438 2310 3070 4324 7353]
Annotated 3SS: [1298 2196 2980 4215 7233 9582]
SMsplice 5SS: [ 127 1438 2310 3070 4324 7353]
SMsplice 3SS: [1298 2196 2980 4215 7233 9582]
top_k =  100
Partition function (log Z): 1.7782969209598742

Sorted 5' Splice Sites (High to Low Probability):
Position 4324: 0.9999999220003396
Position 1438: 0.9167359170045253
Position 3070: 0.8983830573745827
Position 7353: 0.8776508213991286
Position 2310: 0.8453796142817692
Position 127: 0.34923303425699875
Position 685: 0.3184952757411262
Position 3997: 0.24156690195459923
Position 6203: 0.2180220834861859
Position 141: 0.18212559569241962
Position 5420: 0.08653102314335266
Position 308: 0.06024984121135366
Position 2368: 0.0527658427079761
Position 7392: 0.050268539410133636
Position 4138: 0.050152466236960236
Position 8707: 0.045855274595703224
Position 8402: 0.0417950451161182
Position 5550: 0.033392283532902786
Position 165: 0.03218458169959715
Position 2572: 0.03083617020367633
Position 344: 0.027671361204909893
Position 3529: 0.024766919714401568
Position 3780: 0.023397686091129428
Position 7375: 0.02191869770044051
Position 644: 0.020841431403484604
Position 5184: 0.018363376484178386
Position 5594: 0.017082823754471326
Position 185: 0.015678993320459758
Position 3372: 0.013910206115344145
Position 4023: 0.013553101802216286
Position 9709: 0.010971975966333647
Position 2321: 0.010386352638428657
Position 383: 0.0093655407041201
Position 7342: 0.009142512608298691
Position 9271: 0.00812218771700058
Position 1605: 0.008104499868562348
Position 3363: 0.007429873355351453
Position 2436: 0.005124451754234295
Position 2360: 0.004282587645735091
Position 8414: 0.0042455912482896934
Position 2854: 0.004006014333163552
Position 7369: 0.003711559681234788
Position 2561: 0.0018331978797680077
Position 1898: 0.0011113071240807062
Position 301: 0.00019832539409573728
Position 4600: 1.2381098516908813e-07
Position 4354: 7.799966065604606e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7233: 0.9658617296436514
Position 4215: 0.9346996996205016
Position 9582: 0.9095611713244959
Position 2196: 0.8715044218884223
Position 1298: 0.8537940666467655
Position 2980: 0.8470913908860824
Position 3843: 0.1982971947269367
Position 5988: 0.09362619723582555
Position 4114: 0.06662981824091734
Position 5886: 0.06286617869809394
Position 6139: 0.06152970755226643
Position 5235: 0.05684136196643889
Position 8471: 0.054350390653104416
Position 5470: 0.050475107287374095
Position 3258: 0.03835749868314452
Position 1183: 0.03526641226012593
Position 8178: 0.033260148125458966
Position 3001: 0.0311171451712028
Position 5331: 0.029567319528266144
Position 4218: 0.02889246763075622
Position 8206: 0.027552286769526188
Position 3828: 0.02585743204733151
Position 2088: 0.02296811733306499
Position 2481: 0.022127119627024534
Position 3861: 0.02136369549903247
Position 9190: 0.02116513859567216
Position 4222: 0.018901386293146843
Position 5089: 0.018294250686657933
Position 7458: 0.018032696605889107
Position 2939: 0.01717897392082958
Position 3620: 0.015520080051213487
Position 2209: 0.015482247789591855
Position 524: 0.014164548640561108
Position 450: 0.011972530052107378
Position 8943: 0.011009208160111394
Position 3937: 0.009601681483514826
Position 9607: 0.00851156458428967
Position 9792: 0.008186009220501814
Position 538: 0.006838320128000768
Position 2422: 0.006041216007557072
Position 2244: 0.005867772345672916
Position 7158: 0.00579511453770718
Position 1537: 0.005745743757624834
Position 4689: 0.004619726448889593
Position 3653: 0.004115218319570738
Position 3586: 0.0037623877203452
Position 477: 0.003561505124750342
Position 3351: 0.0032557242839367805
Position 8315: 0.00305660580105041
Position 2714: 0.0029749362104044903
Position 2982: 0.0028860415499139774
Position 9821: 0.0027859667458318325
Position 482: 0.002686404184073008
Position 559: 0.002500941955155749
Position 3285: 0.002249516816636998
Position 3290: 0.0022442594013788813
Position 2046: 0.0019398582737279527
Position 2446: 0.0014598054806998853
Position 1025: 0.0014562200758627074
Position 2149: 0.001376119112200288
Position 2741: 0.0011405839693132199
Position 2123: 0.000960604087542645
Position 4276: 0.0008738150986837909
Position 2012: 0.0008704387696140449
Position 1468: 0.0008512222027906119
Position 564: 0.0007641215674211326
Position 1604: 0.0007018939457920677
Position 1825: 0.0004094131782886392
Position 1544: 0.0003871676531001674
Position 252: 0.0003342450447715461
Position 1561: 0.00028494851641056577
Position 234: 0.00026629355489827237
Position 4264: 0.0001552793529533106
Position 5062: 8.36589204172601e-05
Position 4887: 4.225675225341037e-05
Position 1982: 1.0496396469339839e-05
Position 656: 8.05026629924164e-06
Position 966: 1.6558709357845603e-06
Position 4445: 1.2381098516908813e-07
