Gene = Tex9
index = 1075
Annotated 5SS: [  176   363  4090  5322  8033  9655 11505 13762 14365 18444 30246]
Annotated 3SS: [  282  4025  5241  7986  9571 11325 13678 14190 18308 30110 30822]
SMsplice 5SS: [  176   363  4115  5322  9655 11505 13762 18444 30246]
SMsplice 3SS: [  282  4025  5241  9571 11325 13678 18308 30110 30822]
top_k =  100
Partition function (log Z): 2.5973035053836475

Sorted 5' Splice Sites (High to Low Probability):
Position 13762: 0.9879803443490803
Position 11505: 0.9813573285831639
Position 5322: 0.9725359824269387
Position 176: 0.9587729410299414
Position 9655: 0.7976062355343169
Position 363: 0.7789263399784776
Position 4115: 0.6913270892272833
Position 11754: 0.3456453701723595
Position 4090: 0.30808998495764683
Position 14365: 0.24404295964796277
Position 18444: 0.1873031300151186
Position 414: 0.16550664855563527
Position 6193: 0.12609398930449983
Position 13177: 0.12071075381137975
Position 13260: 0.11036849332264881
Position 3397: 0.09316715518203031
Position 8033: 0.08522988523529854
Position 6925: 0.0669733182619177
Position 10917: 0.05471195035210747
Position 299: 0.03540038120172956
Position 143: 0.031147986370987025
Position 15786: 0.02285666685204263
Position 2054: 0.018531024807482085
Position 2871: 0.016457953074802575
Position 11483: 0.0129258663604389
Position 2640: 0.01265944137736259
Position 13143: 0.011501709136493145
Position 3270: 0.010982342137100769
Position 2589: 0.007304196663420218
Position 4282: 0.00726880800801079
Position 139: 0.007095959777616122
Position 11487: 0.005716805056394388
Position 13745: 0.005569237496220557
Position 12476: 0.005149796024488803
Position 3306: 0.004924315517773722
Position 12668: 0.0036817246641353517
Position 106: 0.0026160997675895355
Position 390: 0.002389177796507647
Position 399: 0.002074026306260441
Position 1696: 0.0017275496036296945
Position 12817: 0.0016413313253479038
Position 13754: 0.0013974061215839668
Position 5734: 0.000477319002083215
Position 111: 0.00016453086701729208
Position 7826: 0.0001476079495719874
Position 13158: 0.00010757884132772726
Position 39: 6.894525668714319e-05
Position 164: 5.470654381794809e-05
Position 13137: 4.9294222551772305e-05
Position 206: 2.4223980552533438e-05
Position 180: 2.1029133438156817e-05
Position 162: 1.5322281598343795e-05
Position 170: 1.3434593131182152e-05
Position 203: 2.7761782890816685e-06
Position 32: 1.460194706626305e-06
Position 5326: 1.2685898255567535e-06
Position 5210: 1.2547282298691753e-06
Position 11: 5.840246280965806e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4025: 0.9999999999999993
Position 282: 0.9675922035814505
Position 5241: 0.8883111275661141
Position 11325: 0.832067113064389
Position 9571: 0.7976062355343165
Position 13678: 0.47688155898633616
Position 13651: 0.42186670355015
Position 11620: 0.3449807804928875
Position 15954: 0.33282234843155384
Position 14190: 0.3012406946838146
Position 13038: 0.2454806552083494
Position 18308: 0.20042122357432496
Position 11390: 0.1670486783470445
Position 14909: 0.13778235303810113
Position 17558: 0.10599521638413535
Position 3139: 0.09991089439629833
Position 13654: 0.07799496309070325
Position 6011: 0.07125226544509226
Position 15576: 0.06867461201626718
Position 15421: 0.056913636298202265
Position 10660: 0.05471195035210748
Position 7986: 0.05471177706876194
Position 21525: 0.05104635137770647
Position 18709: 0.04805502774825307
Position 19459: 0.044366227096759886
Position 19075: 0.043835523792399356
Position 6083: 0.0406477266885809
Position 5053: 0.032380558644271834
Position 5126: 0.03175501652307208
Position 6856: 0.027453665191041678
Position 16698: 0.02033302396825922
Position 6759: 0.019520251980029837
Position 13631: 0.01716663452345911
Position 2519: 0.015969381884668635
Position 1964: 0.01419439450710344
Position 7941: 0.013132931408477572
Position 5243: 0.012841175123878059
Position 6828: 0.012354651513346636
Position 14077: 0.01217512378210216
Position 7907: 0.011717331662764015
Position 3169: 0.00916291844060646
Position 298: 0.008926281236719024
Position 14915: 0.008155969114121241
Position 6698: 0.007644749577499585
Position 2695: 0.007309941084441341
Position 2561: 0.006898038953827602
Position 5915: 0.006578581381666835
Position 5005: 0.006000309305461274
Position 284: 0.00578230107736591
Position 6091: 0.005687963264386584
Position 7966: 0.005667845095295054
Position 14146: 0.005639046472269568
Position 15785: 0.004283794208732332
Position 4175: 0.004008017145702957
Position 12589: 0.003681724664135353
Position 13994: 0.0036665478093414142
Position 2824: 0.003400414824991535
Position 15313: 0.00334672539179046
Position 2581: 0.0028438143676562796
Position 1996: 0.002422357141793179
Position 12381: 0.002141498556726803
Position 12304: 0.002134675577610945
Position 14047: 0.00211956642264714
Position 262: 0.0019957879430759764
Position 1855: 0.0019142731585854579
Position 6131: 0.0019063979548885057
Position 1614: 0.0017275496036296965
Position 12747: 0.0016413313253479023
Position 4188: 0.0013829618153025267
Position 4224: 0.0012949032319360325
Position 13513: 0.0010371278162358485
Position 12332: 0.0008736218901510557
Position 4896: 0.0008040441767759719
Position 11635: 0.0006627659366987939
Position 14193: 0.0005869190303935371
Position 11378: 0.0004681039240157416
Position 5527: 0.00037403194968835816
Position 4899: 0.0003568906576508244
Position 11059: 0.00021147182083000154
Position 11353: 0.00020463284371854645
Position 7695: 0.0001476079495719874
Position 4969: 8.2911563599364e-05
Position 5607: 7.929552621495787e-05
Position 5496: 2.3991526179899535e-05
Position 5903: 2.1054569884737753e-05
Position 4929: 6.472184170673327e-06
Position 11647: 1.2997858449240201e-06
Position 11654: 5.239569280390666e-07
