Gene = 2410004B18Rik
index = 38
Annotated 5SS: [ 315 1083]
Annotated 3SS: [ 883 5782]
SMsplice 5SS: [ 315  656 1083 3273]
SMsplice 3SS: [ 528  932 3180 5782]
top_k =  100
Partition function (log Z): -4.212303691964081

Sorted 5' Splice Sites (High to Low Probability):
Position 1083: 0.9999999999999989
Position 315: 0.9363141753536088
Position 3273: 0.6805955020989454
Position 656: 0.43792546286234957
Position 5585: 0.25565012221628913
Position 616: 0.18736985756460678
Position 5904: 0.13913860941538167
Position 5853: 0.07502718724602178
Position 847: 0.024737330123214114
Position 5512: 0.021305946321253696
Position 631: 0.01972461186079222
Position 5461: 0.017651364915188688
Position 6485: 0.013463412981140021
Position 6440: 0.011965945589102566
Position 234: 0.006099707913874361
Position 628: 0.004610860932265876
Position 826: 0.002183722024250372
Position 142: 0.0018061078915296847
Position 5343: 0.0016464627880137892
Position 297: 0.0011946369995960078
Position 5863: 0.0007965518927268899
Position 6011: 0.0005818283113192227
Position 26: 0.0003507501578385278
Position 294: 0.00031260626112298965
Position 110: 0.00027245334463801206
Position 224: 0.00018564071401349705
Position 68: 0.0001765026208854545
Position 417: 0.0001650565949645024
Position 1922: 0.0001090477081630023
Position 444: 1.5878814595666995e-05
Position 446: 1.4128458316539496e-05
Position 42: 2.1108409364628836e-06
Position 478: 4.2215281274179804e-07
Position 1609: 3.4522413559651955e-07
Position 502: 1.362538952502758e-09
Position 505: 1.2113484665064738e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5782: 0.7530202487170481
Position 932: 0.6385906608504773
Position 3180: 0.586804203885293
Position 528: 0.5671601980115009
Position 883: 0.26908740688247373
Position 5264: 0.2650375687863614
Position 5747: 0.23519268776377905
Position 6406: 0.09050321407944673
Position 6683: 0.0813280633096542
Position 3127: 0.06851012477457039
Position 857: 0.05977306551163899
Position 6341: 0.04979808616435812
Position 563: 0.03278012131848215
Position 3027: 0.025260546301987912
Position 5282: 0.023185351413217137
Position 5985: 0.019986232393650327
Position 715: 0.014792455016864875
Position 5235: 0.01217583583522562
Position 934: 0.007904945667952109
Position 955: 0.004992444414646814
Position 901: 0.004928520414977927
Position 484: 0.0047303891722840575
Position 968: 0.004594452958312487
Position 952: 0.0043511614440351325
Position 754: 0.0032359889425860053
Position 3378: 0.00310837199106413
Position 540: 0.002909684937286852
Position 892: 0.0028919946076938255
Position 1679: 0.0025506897373898186
Position 3949: 0.0014501291934063585
Position 589: 0.0005852937161232976
Position 585: 8.105789309332654e-05
Position 761: 6.966401633895137e-05
Position 2798: 1.625188017880327e-05
Position 2908: 4.37525691533689e-06
Position 784: 6.719305521844685e-07
Position 399: 5.441231527457773e-07
Position 782: 4.272335742344441e-07
Position 603: 3.859218274104554e-07
Position 774: 3.816672914805086e-07
Position 1525: 2.4927009877771356e-07
Position 435: 1.0940693217262745e-07
Position 1504: 9.5954036818806e-08
