Gene = Clcc1
index = 266
Annotated 5SS: [   68  7583  8121  9719 14272 14927 17083 19005 19515 21051 23066]
Annotated 3SS: [ 7441  8018  9610 14049 14785 16988 18906 19367 20723 22771 24626]
SMsplice 5SS: [   68  7583  8121  9719 17083 19005 19515 21051]
SMsplice 3SS: [ 7441  8018  9610 16988 18906 19367 20723 23864]
top_k =  100
Partition function (log Z): 4.618863767793659

Sorted 5' Splice Sites (High to Low Probability):
Position 7583: 0.996156298532248
Position 21051: 0.9224214548777674
Position 8121: 0.9107581616633309
Position 17083: 0.8999844136828344
Position 9719: 0.8936914202543411
Position 19005: 0.8848753748236017
Position 19515: 0.8295444853586799
Position 68: 0.5288102206689942
Position 13089: 0.42104977827217194
Position 139: 0.357880719092797
Position 5481: 0.3269844579973754
Position 20863: 0.2814570727790754
Position 10021: 0.2410876007931867
Position 19927: 0.2144160008295687
Position 2933: 0.20355954507059504
Position 20747: 0.1682860509325535
Position 838: 0.16725803187564417
Position 10180: 0.11756328034950335
Position 12895: 0.10926888251502734
Position 17088: 0.10001558631716692
Position 4021: 0.08349352937992853
Position 777: 0.059721961011736734
Position 9380: 0.05661219043198484
Position 17832: 0.053405197295373665
Position 433: 0.0522926052412696
Position 19637: 0.050919955881287664
Position 20200: 0.045698585936446684
Position 18986: 0.04533871121219859
Position 24288: 0.04041466208738047
Position 14927: 0.03372555321625423
Position 2220: 0.029870102615487896
Position 157: 0.027141556383591454
Position 2955: 0.026109272847333092
Position 24447: 0.026003174309284248
Position 19432: 0.01586529662528233
Position 480: 0.00703308141212845
Position 211: 0.005238630846318291
Position 19270: 0.001968459271699657
Position 7850: 0.0014172877608416502
Position 7591: 0.0010775724369543652
Position 258: 0.0008602048051055059
Position 204: 0.000842578514038811
Position 178: 0.0004417708345857552

Sorted 3' Splice Sites (High to Low Probability):
Position 16988: 1.0000000000000013
Position 7441: 0.9972338709692016
Position 18906: 0.9302140860358005
Position 20723: 0.9261751554596961
Position 8018: 0.9084539096837195
Position 19367: 0.8947149242032036
Position 9610: 0.8120624464964475
Position 23864: 0.3912300914833938
Position 5232: 0.32698445799737547
Position 12844: 0.297700407337075
Position 24626: 0.2951471184165582
Position 24119: 0.2557290159815081
Position 20884: 0.24211089547285877
Position 12768: 0.23261825345012432
Position 2864: 0.22966881791792804
Position 20957: 0.21772368433624786
Position 19802: 0.18937583193769048
Position 622: 0.121236370515508
Position 10053: 0.11756328034950336
Position 9938: 0.08309452302369548
Position 9839: 0.07439443843273756
Position 3936: 0.0742843689935727
Position 678: 0.04905306327745732
Position 9672: 0.04527606649870212
Position 9791: 0.04089275061478654
Position 9575: 0.03635290725919111
Position 20071: 0.03537854886988619
Position 14785: 0.03372555321625423
Position 17705: 0.031626874463139415
Position 2017: 0.029870102615487885
Position 19782: 0.024629527849153284
Position 9966: 0.02425067413136594
Position 22771: 0.020880095587609452
Position 9251: 0.020558894246975313
Position 9171: 0.020389482708595707
Position 9843: 0.01845521459060119
Position 23715: 0.017735492367818597
Position 21138: 0.01743868331384184
Position 687: 0.016052141349254347
Position 9284: 0.015663813476413827
Position 21653: 0.011589757465861817
Position 17679: 0.011579658820437988
Position 22820: 0.011389397440081314
Position 503: 0.010630364792153296
Position 20049: 0.010320037066560492
Position 17750: 0.010198664011796262
Position 21354: 0.00948695968386321
Position 21971: 0.00945316366270529
Position 3904: 0.009209160386355846
Position 758: 0.00762458019597516
Position 21432: 0.0051749222850916675
Position 22136: 0.0029342253890798395
Position 557: 0.0026143614374622907
Position 21583: 0.002400247210407868
Position 21240: 0.0019835094294373126
Position 19132: 0.001968459271699657
Position 7696: 0.0014172877608416502
Position 8023: 0.0011974816614643093
Position 7987: 0.0011067703181468498
Position 19597: 0.0010618497232343924
Position 19412: 0.0005529639388116563
Position 19753: 0.00041064104272495595
Position 638: 0.00019542699523623198
Position 763: 0.00011505212316282973
