Gene = Igfl3
index = 563
Annotated 5SS: [  52 3580 3826]
Annotated 3SS: [3251 3755 5243]
SMsplice 5SS: [  52 3580 3826]
SMsplice 3SS: [3251 3755 4183]
top_k =  100
Partition function (log Z): -8.514677954086952

Sorted 5' Splice Sites (High to Low Probability):
Position 52: 0.8280745306669661
Position 3580: 0.7900610660493239
Position 3826: 0.5485788846549384
Position 3978: 0.13868215490809052
Position 569: 0.11766517511088063
Position 1834: 0.039333271292110575
Position 4499: 0.03805271512312012
Position 581: 0.03705518530832001
Position 3134: 0.024397245998255705
Position 432: 0.02060613936498638
Position 619: 0.01854835179257332
Position 670: 0.018545279533957352
Position 4768: 0.01678820369565746
Position 2143: 0.014448739321855185
Position 3860: 0.008349820372449874
Position 909: 0.0050642930632012655
Position 56: 0.0002600411267564957
Position 519: 1.6270425436748867e-05
Position 119: 1.4691825715846475e-05
Position 287: 1.4141025956226645e-05
Position 82: 6.282784329297785e-06
Position 136: 2.708186220344967e-06
Position 131: 2.16559899866116e-06
Position 123: 1.965236824930794e-06
Position 127: 1.6022318135429758e-06
Position 84: 6.844590678370691e-07
Position 232: 2.0099546232813775e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3755: 0.8116645436952562
Position 3251: 0.5995126055495665
Position 4183: 0.3954507397074196
Position 5243: 0.16067060098254013
Position 3444: 0.13400181844744682
Position 4638: 0.12429553136612553
Position 3326: 0.0647971736217173
Position 3062: 0.03919521799336972
Position 3971: 0.038943126506285466
Position 819: 0.037340764433236084
Position 1633: 0.03438508395023693
Position 3290: 0.02831156575651862
Position 368: 0.021047027977602877
Position 4387: 0.01686973261757025
Position 4037: 0.016443985909195442
Position 4359: 0.015610334123791198
Position 2048: 0.014448739321855185
Position 4561: 0.014373253638720742
Position 4065: 0.011270609233485551
Position 3806: 0.009475030579644826
Position 5043: 0.008806495479386047
Position 5187: 0.0074814705591788435
Position 3567: 0.007423557781336689
Position 1649: 0.006490869182305827
Position 341: 0.006413784891341289
Position 5271: 0.006017491469719478
Position 4194: 0.005514643035647261
Position 471: 0.004964115152743801
Position 3912: 0.0041258696485411885
Position 254: 0.003972233934474288
Position 3901: 0.0037582911076969854
Position 278: 0.0023587086307202848
Position 669: 0.0022258785037829057
Position 1203: 0.00211549475649471
Position 295: 0.0015659085496119902
Position 210: 0.0012683303384382228
Position 345: 0.0008835925045805213
Position 3608: 0.0008327859178619847
Position 432: 8.245519297219533e-05
Position 458: 6.391577778128126e-05
Position 501: 2.8838007592206707e-05
Position 493: 2.468477551638404e-05
Position 448: 1.0921677128605615e-05
Position 486: 1.0649598906941919e-05
Position 445: 8.440882862539098e-06
Position 439: 8.035764169449778e-06
Position 136: 6.861620894384276e-06
