Gene = Jhy
index = 602
Annotated 5SS: [   70  3236 19778 41459 47120 53183 65911 66770]
Annotated 3SS: [ 2905 19257 41344 46472 52887 65829 66640 68381]
SMsplice 5SS: [   70  3236 41459 47120 65911 66770]
SMsplice 3SS: [ 2905 41344 46990 65829 66640 68381]
top_k =  100
Partition function (log Z): -37.380112243235686

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9339809408607821
Position 3236: 0.8541449534183412
Position 9702: 0.09253253313390958
Position 1466: 0.05972547573603562
Position 91: 0.04014277192908601
Position 2356: 0.038343605747704616
Position 5814: 0.01779812326590801
Position 1913: 0.011452755562201386
Position 117: 0.004429670921901296
Position 611: 0.004362809568949503
Position 726: 0.003289093152465934
Position 134: 0.0030565726852820776
Position 60: 0.0027755479601104076
Position 2316: 0.0022410459192103
Position 3148: 0.0018041036019687661
Position 29: 0.00175266047286951
Position 1545: 0.0016946717125912079
Position 3478: 0.0016929906064949295
Position 3466: 0.0015992410187400208
Position 1460: 0.0013954175386118018
Position 1425: 0.0010334984997319224
Position 80: 3.208752671258863e-07
Position 242: 2.456732185555875e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2905: 0.8445683288912967
Position 9859: 0.2691727471128003
Position 9603: 0.2456441493549543
Position 15948: 0.18580711862696886
Position 13523: 0.08011027364113295
Position 1374: 0.05924684814839379
Position 3092: 0.05204706280229162
Position 10086: 0.05144793169320942
Position 5229: 0.03919090685440633
Position 9016: 0.022962011561184527
Position 5679: 0.02184899968109544
Position 2026: 0.016241574418531367
Position 5916: 0.015570515003851424
Position 3030: 0.014874107248405578
Position 2226: 0.014164081446129335
Position 2229: 0.014163032100496225
Position 9625: 0.014137932746907259
Position 8326: 0.012060228813001946
Position 3361: 0.009912899306783728
Position 4848: 0.007929638738140139
Position 2941: 0.007378525592784744
Position 5444: 0.007002651553503891
Position 5251: 0.006923310661439102
Position 7163: 0.006734606193189686
Position 2933: 0.005391640627667654
Position 7651: 0.005087887441249688
Position 7141: 0.004030753580468417
Position 1787: 0.0037320654206534983
Position 3405: 0.0035063282200772363
Position 5852: 0.003391828981375811
Position 1751: 0.0030791430619650003
Position 418: 0.0025588394499146227
Position 3582: 0.002165498801590492
Position 5323: 0.0021532686948038957
Position 284: 0.0020417060939150944
Position 300: 0.001967661273832004
Position 725: 0.0018253324542194416
Position 1338: 0.0017011083143015466
Position 2310: 0.0016089749526993075
Position 5254: 0.0015657137469058055
Position 1058: 0.0015436545215526847
Position 5188: 0.0013868592797698363
Position 1864: 0.0013021831213387842
Position 3560: 0.001257372115707724
Position 2681: 0.0011828911419048437
Position 2093: 0.001157550410672365
Position 1417: 0.000988490921523584
Position 3906: 0.0009140935672548137
Position 3567: 0.0008327275701440642
Position 3520: 0.0007710529547444414
Position 208: 0.0006963127602128114
Position 1296: 0.0005196400470957275
Position 1389: 0.000502168888420125
Position 229: 0.00042857620743577847
Position 2030: 0.0003490082823347302
Position 363: 0.000294792954237337
Position 3320: 0.00016399467393917347
Position 1272: 1.0447136559886883e-05
