Gene = Mettl18
index = 673
Annotated 5SS: [89]
Annotated 3SS: [1024]
SMsplice 5SS: [183]
SMsplice 3SS: [1024]
top_k =  100
Partition function (log Z): -7.0281357179141555

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.5563656821766301
Position 89: 0.31723939237614457
Position 1193: 0.28188330348674845
Position 1444: 0.11303985132719827
Position 1204: 0.07663543073048336
Position 600: 0.05805018211954039
Position 299: 0.024537889685838237
Position 1148: 0.019086655708452756
Position 820: 0.014165199506102885
Position 34: 0.013102389061414947
Position 215: 0.01065154277859409
Position 734: 0.00783051116098069
Position 1560: 0.007704653543912697
Position 178: 0.0075905750382316926
Position 1671: 0.0045417765664463716
Position 247: 0.004438327684569579
Position 140: 0.004195175270513577
Position 275: 0.0032178456108016853
Position 291: 0.0028589928373155323
Position 265: 0.0027026249618453254
Position 385: 0.0017756275029798322
Position 1868: 0.0015412608938087512
Position 1517: 0.0015312062992471405
Position 1141: 0.0005260307116717774
Position 128: 0.00028681612854858217
Position 103: 0.00025522117473543747
Position 81: 0.00024848013496363096
Position 1094: 0.00021240765831749894
Position 697: 0.0001917363315151756
Position 131: 0.00018362547718460927
Position 409: 0.00014732517038894025
Position 10: 0.00011906450563734559
Position 871: 0.00011425953251760417
Position 452: 9.210698057864664e-05
Position 654: 7.535901976472423e-05
Position 293: 5.070439115326479e-05
Position 320: 4.420507878591188e-05
Position 37: 1.0252739992603995e-06
Position 25: 5.682175715044785e-07
Position 41: 2.1035274807736917e-07
Position 53: 1.0695570046573986e-08
Position 3: 4.410974406588317e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1024: 0.9730219176596678
Position 1304: 0.12887692693482125
Position 1670: 0.12771715381808055
Position 1443: 0.10891833543926882
Position 1559: 0.06937616874443867
Position 2072: 0.04354982947733492
Position 2206: 0.019918888022249143
Position 1907: 0.01174004326224857
Position 1245: 0.010304555545755585
Position 182: 0.009481388852389031
Position 2124: 0.006478375553195724
Position 512: 0.0061433668749956045
Position 516: 0.0060129108873707955
Position 375: 0.003847149356338936
Position 350: 0.0027500268674608666
Position 1886: 0.0017334275909124896
Position 2100: 0.0015535481864284713
Position 1567: 0.001460667470827441
Position 676: 0.0012935289739050195
Position 572: 0.0008927256872290263
Position 518: 0.000866897139389725
Position 198: 0.0004927180961587753
Position 438: 0.00037914507644280185
Position 1400: 0.0002862701440590104
Position 1103: 0.00013929191345947117
