Gene = Cln3
index = 268
Annotated 5SS: [  523  1644  2515  2818  3054  4172  5025  5485  5674  6417  6645  8009
 10328 10474 10615 10824 13347]
Annotated 3SS: [ 1536  2369  2720  2974  4074  4952  5404  5587  6343  6500  7895 10280
 10404 10558 10729 13205 13430]
SMsplice 5SS: [  523  1644  2515  3054  4172  5025  6417  6645  8009 10632 10824 13347]
SMsplice 3SS: [ 1536  2369  2974  4074  4952  6343  6500  7895 10558 10729 13205 13430]
top_k =  100
Partition function (log Z): 13.7763369961321

Sorted 5' Splice Sites (High to Low Probability):
Position 6645: 0.9999999999999993
Position 5025: 0.9947170449904207
Position 10824: 0.9826867804438119
Position 1644: 0.9765844041438667
Position 8009: 0.9544170492717793
Position 3054: 0.9424288154840019
Position 2515: 0.9078453720535408
Position 10632: 0.7593842750242119
Position 13347: 0.7504509147760039
Position 523: 0.6916219440111556
Position 4172: 0.4970984112067643
Position 6417: 0.4232445503313387
Position 5674: 0.41622184556064207
Position 2818: 0.3926367331001961
Position 10474: 0.3345193824174503
Position 4207: 0.30094156341140066
Position 6871: 0.28644252797536274
Position 218: 0.26651831218711675
Position 4591: 0.2519300115941663
Position 82: 0.21529258776418966
Position 10615: 0.2024410950367168
Position 3699: 0.19445135201866628
Position 3811: 0.17001899491684636
Position 3911: 0.1650799680940106
Position 5485: 0.14886061989931546
Position 4203: 0.08978297428564615
Position 12667: 0.06728353834602191
Position 4176: 0.06495736964087923
Position 415: 0.060060220359419964
Position 2453: 0.05804151472250076
Position 13286: 0.02973749328783562
Position 998: 0.029377636401253755
Position 1401: 0.025203109429870727
Position 4625: 0.016797020491873753
Position 2197: 0.014804134071681631
Position 13897: 0.0137330602438823
Position 4418: 0.012969299164618432
Position 4605: 0.012657659391906115
Position 13303: 0.011182057832608732
Position 12605: 0.009409762498482773
Position 1450: 0.00898529727347013
Position 4028: 0.008978202140877523
Position 697: 0.00856322709126705
Position 10977: 0.005473419114257225
Position 13471: 0.005463184557917775
Position 4238: 0.005230552790462958
Position 2941: 0.005223339922145376
Position 1677: 0.004889536975888872
Position 1099: 0.004697845528695652
Position 5193: 0.003952110077269131
Position 2413: 0.0036102942443592637
Position 13317: 0.002170817540516737
Position 3655: 0.0018890519270150044
Position 10416: 0.0012561157507447183
Position 267: 0.0005135135790928533
Position 5226: 0.00047459732972818084
Position 62: 0.0002273230099592517
Position 164: 0.0001320410021689859
Position 111: 0.0001281911079714334
Position 166: 8.618484414564966e-05
Position 86: 7.392010906682107e-05
Position 40: 2.3797061235819356e-05
Position 76: 3.3266256373977482e-06
Position 3181: 1.3037816131700787e-06
Position 3043: 1.2935527674425604e-06
Position 257: 8.637812018436711e-07
Position 2076: 3.3093961295390376e-11
Position 1934: 2.699617478782562e-11
Position 2072: 2.6256737038303434e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4952: 0.9984216229266717
Position 10729: 0.9913979237509755
Position 1536: 0.9697577237138247
Position 2369: 0.9662214230283153
Position 4074: 0.955613280100732
Position 7895: 0.954417049271779
Position 2974: 0.9376458319318611
Position 13205: 0.903546012211537
Position 10558: 0.7795626768044321
Position 6500: 0.7729074641364269
Position 13430: 0.6327098742856547
Position 6343: 0.42324455033133873
Position 3585: 0.31944794312950286
Position 2716: 0.3129243201494384
Position 10280: 0.3121352895563188
Position 6766: 0.28644252797536274
Position 4508: 0.27661315246221313
Position 5587: 0.26111336220040465
Position 6416: 0.2270925358635721
Position 5404: 0.20839335443018842
Position 10404: 0.20590465928231827
Position 13553: 0.17285220894906267
Position 3837: 0.14716211998829146
Position 5484: 0.0955757488293644
Position 217: 0.09158354160113391
Position 12569: 0.07302141604920387
Position 3648: 0.0667298357641921
Position 2634: 0.056895272988839736
Position 347: 0.047666866799371405
Position 14483: 0.04153557730288035
Position 1303: 0.02459972784695915
Position 257: 0.021168683203819344
Position 360: 0.020370863414932265
Position 1394: 0.019165667023016714
Position 927: 0.016103658507627776
Position 418: 0.013788671021286093
Position 300: 0.01373358739284756
Position 751: 0.012813059313155602
Position 194: 0.012033191373636407
Position 11424: 0.01105846267500862
Position 13233: 0.01044834590627114
Position 414: 0.010042898814798413
Position 368: 0.010041724880011533
Position 2694: 0.009871765592847396
Position 13745: 0.00923910884268193
Position 4360: 0.008904837156519683
Position 13435: 0.008521832191367063
Position 12538: 0.008226604382379345
Position 11283: 0.008097645215510086
Position 2720: 0.008091048956320662
Position 2599: 0.007535754183125952
Position 2637: 0.007249414315797608
Position 13258: 0.006615661419308805
Position 3653: 0.005746080964540051
Position 2058: 0.005158833374948932
Position 3734: 0.005012155519142227
Position 4546: 0.0047715390157330746
Position 2071: 0.003855581178350861
Position 1929: 0.003718445319814078
Position 812: 0.0023093924678048265
Position 4237: 0.002154265338703486
Position 1163: 0.0021392292392955407
Position 498: 0.0018693468678274128
Position 2192: 0.0017959379550857807
Position 1894: 0.0015966415722795761
Position 2242: 0.0011257651659844423
Position 828: 0.0010725658127966
Position 970: 0.0009035580983717513
Position 309: 0.0009028330928098
Position 832: 0.0008732477301928319
Position 2034: 0.0006991947162614573
Position 3520: 0.000627221635563447
Position 4866: 0.00036363190138737913
Position 13641: 0.0003185980455527207
Position 5174: 0.000203952543051828
Position 5096: 0.00015454502630828145
Position 2333: 0.00012949284867296793
Position 2875: 7.807772249300266e-05
Position 157: 2.7766470425758313e-05
Position 146: 1.0171773794540583e-05
Position 445: 3.692318913472093e-06
Position 230: 9.9590539663016e-07
Position 501: 6.17602622028297e-07
Position 1727: 1.8716927737835585e-11
