Gene = Nudt6
index = 772
Annotated 5SS: [  249  2890  7231 10083]
Annotated 3SS: [ 2685  7174 10027 14098]
SMsplice 5SS: [ 249 2890]
SMsplice 3SS: [ 2685 14095]
top_k =  100
Partition function (log Z): -15.227543607899523

Sorted 5' Splice Sites (High to Low Probability):
Position 2890: 0.93671495958666
Position 1109: 0.36865030588034897
Position 302: 0.2157970844548553
Position 253: 0.12798556255614063
Position 7231: 0.0816815770735605
Position 639: 0.05875563469076123
Position 29: 0.04696507710207607
Position 618: 0.030252033271651203
Position 427: 0.028568054203821563
Position 182: 0.0267865031110992
Position 1074: 0.02588864870368857
Position 25: 0.018802925467401563
Position 1350: 0.018551763557816774
Position 814: 0.007643290370175556
Position 190: 0.007050414398256751
Position 1732: 0.006911114510015794
Position 259: 0.006909967129033547
Position 834: 0.0055004030592845496
Position 452: 0.005110294484545631
Position 12: 0.0042828119153686724
Position 2576: 0.0030053471585205407
Position 1866: 0.0025438677993408093
Position 2978: 0.002058468023191519
Position 349: 1.902353624881422e-05
Position 176: 1.317805356724228e-05
Position 290: 1.2821365334450503e-05
Position 327: 1.2029713329743182e-05
Position 363: 1.1469009745963903e-05
Position 473: 1.0805109935571874e-05
Position 338: 4.609477109939452e-06
Position 429: 3.803523779569239e-06
Position 475: 2.1009634272908193e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2685: 0.9384396930949886
Position 14095: 0.2653551006441823
Position 7913: 0.20879608532029192
Position 7174: 0.1000016157849492
Position 9415: 0.06789172888191014
Position 12064: 0.06649358312162117
Position 3053: 0.05414857951057037
Position 2750: 0.046593147199888205
Position 5827: 0.04391333483537738
Position 10027: 0.0397291411922757
Position 7530: 0.029047973582476468
Position 4545: 0.01847984152697167
Position 4140: 0.017934440573164245
Position 4300: 0.017709512959411457
Position 5620: 0.0162968812673854
Position 4369: 0.01333617274588126
Position 4124: 0.009716216388321635
Position 7252: 0.009044906284209193
Position 5167: 0.008577641421966627
Position 584: 0.007937754246898215
Position 2509: 0.005591916664045809
Position 1721: 0.005552309360620422
Position 6109: 0.004956561258720567
Position 5906: 0.004867561850285339
Position 5103: 0.004778728931048929
Position 4798: 0.004341107983654895
Position 4319: 0.0037619879683313353
Position 999: 0.0036602427113189796
Position 4224: 0.0024976523648866725
Position 3541: 0.0023968454476464658
Position 4063: 0.0023363222027844403
Position 3707: 0.0020973893394163412
Position 3026: 0.0018849624518803188
Position 3919: 0.0015935343846525184
Position 1108: 0.0014004425111434802
Position 2333: 0.000859128390985878
Position 2644: 0.000821158788066146
Position 1268: 0.000793884856469972
Position 2247: 0.0007716186682664103
Position 900: 0.0006552499895165337
Position 929: 0.0004524180532982845
Position 1499: 0.0003535970423816748
Position 737: 0.0003525539946754106
Position 494: 0.0002854234632561426
