Gene = Sbds
index = 945
Annotated 5SS: [ 321 1592 4717 7245]
Annotated 3SS: [1461 4515 7079 9068]
SMsplice 5SS: [ 321 1592 4717 7245 8553]
SMsplice 3SS: [1461 4515 7079 8406 9068]
top_k =  100
Partition function (log Z): -2.1587695663180657

Sorted 5' Splice Sites (High to Low Probability):
Position 1592: 0.9994610577020077
Position 4717: 0.9308488859291081
Position 7245: 0.8369487177626048
Position 321: 0.7796246214479221
Position 8553: 0.6548980895390739
Position 9330: 0.1942775443756186
Position 3023: 0.13598729556974054
Position 80: 0.1256111181865394
Position 6408: 0.0826853377543798
Position 244: 0.0821333567815346
Position 7270: 0.0782843385798869
Position 7206: 0.0415831048819772
Position 7422: 0.03591874405400065
Position 298: 0.03425876027504681
Position 387: 0.02653675191272411
Position 7216: 0.0197144014470742
Position 1162: 0.009526105244693247
Position 6439: 0.009111091385294746
Position 6421: 0.007596039568028268
Position 5322: 0.007344319815346204
Position 1004: 0.006455474647846996
Position 1326: 0.004831349420139786
Position 9573: 0.004453022880699421
Position 572: 0.00367527329432417
Position 325: 0.0031688677410581603
Position 789: 0.0019952774172548385
Position 120: 0.0019730472180185354
Position 5337: 0.00180975892052843
Position 7675: 0.0008645467895439913
Position 1401: 0.0007969382428958667
Position 65: 0.000791866260106555
Position 2107: 0.00039082690829270433
Position 1606: 0.000298701424414643
Position 22: 0.00025165468681324714
Position 1632: 0.00023948175615832605
Position 45: 0.00017372620236301076
Position 84: 0.00016948994998821742
Position 40: 7.796070187106208e-05
Position 60: 3.8376273766353635e-05
Position 2074: 3.8172843509253324e-05
Position 113: 3.1729438349526505e-05
Position 136: 2.7749796352534634e-05
Position 5342: 6.8380414426490566e-06
Position 139: 4.173361734199639e-06
Position 235: 1.0067373436431569e-06
Position 1521: 3.641803061894913e-07
Position 195: 1.4858040991650685e-08
Position 159: 2.3940772663948476e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7079: 0.9565005975366634
Position 1461: 0.8684024543331909
Position 9068: 0.7080168879601454
Position 8406: 0.6003681342880093
Position 4515: 0.5936319246745702
Position 4606: 0.2818272180092263
Position 9434: 0.26918945443992237
Position 1520: 0.11648885937722989
Position 2931: 0.10813724079822473
Position 8375: 0.08988726244402681
Position 219: 0.06172918939917929
Position 6344: 0.0594093006423023
Position 7340: 0.056089600741681706
Position 4346: 0.04752936220712588
Position 9249: 0.04542995591549289
Position 7158: 0.042526795309758295
Position 9050: 0.03250371251054076
Position 2746: 0.019807654540680442
Position 9087: 0.01716645631133954
Position 6381: 0.013681688402650018
Position 6261: 0.01107227057954448
Position 6245: 0.010187522123276992
Position 5234: 0.010133523930898433
Position 9366: 0.00964201957931772
Position 7861: 0.008785894682427197
Position 7485: 0.008590471316226225
Position 1424: 0.006643906597635799
Position 2951: 0.006460710538904026
Position 922: 0.005737186916757778
Position 8657: 0.005318306250943963
Position 9252: 0.005202320736174138
Position 6142: 0.0050416869599290435
Position 9736: 0.004453022880699418
Position 1036: 0.004203226711812931
Position 1525: 0.003902848954073881
Position 7761: 0.0033233925561107704
Position 4282: 0.0031663687581066696
Position 7813: 0.0028771035187946633
Position 4302: 0.002775179196076334
Position 1437: 0.002400949867977862
Position 1489: 0.0021533906042608586
Position 145: 0.0020447094258808176
Position 4244: 0.001918833084002554
Position 1225: 0.0017472864659398165
Position 2695: 0.0015816896919313137
Position 175: 0.0015206666084281333
Position 985: 0.0012199583088175429
Position 1281: 0.001136336153696809
Position 397: 0.0007954524883416305
Position 187: 0.0006446645331445421
Position 994: 0.00044720308773300946
Position 169: 0.0004179976259069112
Position 1004: 0.0003133673104921513
Position 1784: 0.0002207356797889821
Position 445: 0.00020371721764756933
Position 7530: 9.85141786240979e-05
Position 1860: 7.062444156225483e-05
Position 2022: 3.8996539676784385e-05
Position 1799: 3.743482568000936e-05
Position 1929: 3.436757700997274e-05
Position 2103: 1.4726372097573637e-05
Position 1894: 1.2114315986380463e-05
Position 297: 9.255655399390044e-07
