Gene = Pex2
index = 810
Annotated 5SS: [  113 11018 12531 12986 13482]
Annotated 3SS: [10951 12420 12877 13417 14385]
SMsplice 5SS: [  113 12986]
SMsplice 3SS: [12877 14385]
top_k =  100
Partition function (log Z): -14.196928485434976

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.7651256495448185
Position 3579: 0.4920258753193969
Position 6668: 0.24625927952187973
Position 240: 0.19682324768824835
Position 7126: 0.17581628151410247
Position 1578: 0.05474512390225218
Position 502: 0.05360025956132967
Position 2908: 0.05193683911963414
Position 1823: 0.00957852131869431
Position 490: 0.00025081759437937067
Position 366: 0.00011364935231317597
Position 226: 1.5448853700182915e-05
Position 16: 1.0302642251398398e-05
Position 220: 9.291714904036924e-06
Position 80: 8.061734800304512e-06
Position 141: 6.804279251418964e-06
Position 208: 6.261167047668847e-06
Position 378: 5.907470620661771e-06
Position 119: 4.989526908673862e-06
Position 177: 3.945915382973052e-06
Position 216: 3.218525592009552e-06
Position 95: 3.1868200266470914e-06
Position 117: 2.429805791059628e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3364: 0.5903629448583856
Position 10535: 0.514692408081046
Position 6567: 0.26226253526384236
Position 6917: 0.24929745939074216
Position 1518: 0.06838860945030753
Position 7977: 0.0541097426216757
Position 2848: 0.04486871215911331
Position 6407: 0.029247565137798286
Position 633: 0.02460807043382321
Position 3207: 0.023648060568242736
Position 454: 0.023332981220380525
Position 8653: 0.02150171967128441
Position 2797: 0.017154174887354802
Position 3878: 0.015997122173701427
Position 2474: 0.015338414695416717
Position 3434: 0.014313860341957637
Position 5520: 0.012462863599832098
Position 738: 0.011262048892093994
Position 2974: 0.00793317164392002
Position 3774: 0.007187948570742685
Position 2825: 0.005729776105857418
Position 5303: 0.004779631559970862
Position 3823: 0.0037276119764701157
Position 1298: 0.0036525453551018838
Position 1338: 0.003438173879555138
Position 1396: 0.0031634915486029374
Position 782: 0.0028139647963069305
Position 272: 0.0023137778829426477
Position 1712: 0.0014765660476792318
Position 2101: 0.001407850156667649
Position 410: 0.0012484595473066017
Position 1664: 0.0012398780526627024
Position 1436: 0.0012290254965041084
Position 1241: 0.001149091276804596
Position 331: 0.0007855283973765532
Position 361: 5.1593502342100784e-05
Position 290: 4.8004521701759074e-05
Position 426: 4.1729620921152046e-05
Position 398: 2.8268699555210557e-05
Position 236: 2.4353881074983994e-05
Position 1645: 2.2481427867265442e-05
Position 201: 7.218438878234242e-06
Position 366: 5.957059514425471e-06
