Gene = Npsr1
index = 765
Annotated 5SS: [    49    329  36849 156686 188833 191984 202458 212078 215336]
Annotated 3SS: [   140  36715 156581 188738 191781 202380 211990 215154 215704]
SMsplice 5SS: [   329  33823  36088  36849  64442  99647 121598 127899 129194 153985
 156686 157197 187340 188833 191984 199532 202458 212078 215336]
SMsplice 3SS: [ 33697  35905  36715  64251  99525 121414 127735 129123 153891 156614
 157083 187169 188738 191781 199454 202380 211990 215154 215704]
top_k =  100
Partition function (log Z): -103.56717499224443

Sorted 5' Splice Sites (High to Low Probability):
Position 329: 0.995477570066183
Position 7934: 0.16270043073660584
Position 2999: 0.011626079299755766
Position 147: 0.003182370315137547
Position 360: 0.0024844971969378384
Position 49: 0.0011847579319743645
Position 15: 0.0006975162116868606
Position 158: 0.0004773183355532539
Position 602: 2.0882561882240602e-05
Position 43: 2.5623254154167457e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7854: 0.351385216844455
Position 8307: 0.16395269208277638
Position 8578: 0.09198462449920194
Position 7129: 0.0661436333767293
Position 5712: 0.054961412137670244
Position 8082: 0.04863804463825708
Position 2706: 0.0369574187989475
Position 6147: 0.034859464522392324
Position 8358: 0.03447331031125565
Position 2758: 0.025459477665793633
Position 4545: 0.021109486728019544
Position 7573: 0.01738178677427512
Position 666: 0.015078099060643172
Position 2938: 0.01456664404632912
Position 7472: 0.012619120609644412
Position 5192: 0.01104215160915135
Position 5382: 0.0109672444065535
Position 6899: 0.010945951542236616
Position 5313: 0.010557042083810085
Position 1747: 0.009262241929497454
Position 5617: 0.008761144010129175
Position 7027: 0.008483712656182642
Position 3881: 0.007815105261492308
Position 2732: 0.007207200688767825
Position 2816: 0.007110196704946296
Position 2464: 0.006811263402819336
Position 4278: 0.006703459243797046
Position 3739: 0.006660917496853803
Position 2870: 0.006488680220051237
Position 1415: 0.006164723673157276
Position 2983: 0.0059102253282651614
Position 1789: 0.005691250006672091
Position 3240: 0.0051736996167118555
Position 4969: 0.005117632367271183
Position 4084: 0.004843941376866211
Position 907: 0.004243913460274567
Position 5238: 0.003832923840000145
Position 1581: 0.003527808491788434
Position 4122: 0.0033453673681120358
Position 3528: 0.0023541762158611683
Position 756: 0.00213180333857142
Position 1294: 0.002113408650793017
Position 1718: 0.0018917500488425992
Position 1807: 0.0016691914950632282
Position 2028: 0.0013723498720884949
Position 1482: 0.001304877521052971
Position 239: 0.0012562174399984164
Position 579: 0.0011468919047200486
Position 1946: 0.001088860665507516
Position 2098: 0.0008685486183866818
Position 146: 0.0007592231157877353
Position 1152: 0.0007334193695560702
Position 328: 0.00072939329636697
Position 1300: 0.0006836101577577541
Position 140: 0.0005756706542444621
Position 223: 0.00029580680506874433
Position 200: 0.00027873468475902313
Position 254: 0.00016286730257954445
Position 251: 0.0001580590270954884
Position 284: 3.2002074161433115e-05
Position 106: 2.3712403254623605e-06
Position 188: 1.4545483977192817e-06
Position 207: 1.427452925685805e-06
Position 152: 6.755879140881973e-07
Position 158: 2.2532194634367782e-07
Position 179: 1.9528113895251167e-07
Position 103: 1.2926592262121523e-07
Position 298: 1.0904962381014459e-07
