Gene = Htatip2
index = 549
Annotated 5SS: [  183   665  3039 11819 13509]
Annotated 3SS: [  412  2930 11680 13446 14171]
SMsplice 5SS: [  183   665  3039  7501 11819 13509 14311]
SMsplice 3SS: [  468  2930  7394 11680 13446 14171 14505]
top_k =  100
Partition function (log Z): 1.6839339037101368

Sorted 5' Splice Sites (High to Low Probability):
Position 3039: 0.9999999999999986
Position 11819: 0.8609712805258982
Position 7501: 0.8466178148946506
Position 13509: 0.8108037368790648
Position 183: 0.7901215196564797
Position 14311: 0.7577583766539727
Position 665: 0.603283182492351
Position 5715: 0.3121749562563401
Position 14058: 0.3088498285165506
Position 1633: 0.2859717536676838
Position 9918: 0.22165379551231942
Position 9296: 0.17953221235255049
Position 566: 0.156961843089275
Position 13584: 0.1330054085631089
Position 9893: 0.1316730502681797
Position 11968: 0.1287746132345749
Position 2787: 0.10892800246247923
Position 6941: 0.10384040480107151
Position 11823: 0.0957997359770965
Position 2575: 0.09398678608504969
Position 193: 0.08697325595254654
Position 5092: 0.07924980514022076
Position 608: 0.07825504964298048
Position 3360: 0.07420612375122275
Position 370: 0.07347239345730447
Position 669: 0.05186323666764566
Position 11813: 0.03851231856351222
Position 5349: 0.030969283565188816
Position 13530: 0.030617933181610532
Position 17: 0.025291678438808002
Position 2580: 0.025241286138162584
Position 6202: 0.018681027163378165
Position 306: 0.01210206892750263
Position 1393: 0.011344005236926722
Position 14262: 0.01098382655219711
Position 2698: 0.009798161382019369
Position 301: 0.004717853423414232
Position 165: 0.003120300998223391
Position 100: 0.0018522576635389603
Position 1592: 0.0012980043034417907
Position 354: 0.0011251825857816413
Position 1106: 0.0007989786614823747
Position 115: 0.0004307322625749449
Position 127: 0.00030027802831915514
Position 112: 0.00018577365872012803
Position 152: 0.00016002945840353674
Position 333: 0.00011146764469401605
Position 92: 2.1084323532080734e-05
Position 244: 1.412352015487444e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 11680: 0.9999999999999987
Position 13446: 0.9747500321890349
Position 14171: 0.9593981101561666
Position 7394: 0.8466178148946506
Position 468: 0.7893525491046645
Position 14505: 0.6608919818219078
Position 2930: 0.5909513466664287
Position 9813: 0.35332684578049917
Position 5610: 0.3121749562563401
Position 13985: 0.2687309174719176
Position 2871: 0.20737740811621544
Position 9219: 0.17953221235255049
Position 1444: 0.1791962257211985
Position 2891: 0.15330631682019996
Position 2574: 0.14243467245399416
Position 11927: 0.1139636884240356
Position 6824: 0.10384040480107151
Position 1392: 0.09756660109149619
Position 412: 0.09626755892002523
Position 14626: 0.08853735078587886
Position 2340: 0.07937077104333146
Position 4847: 0.055862422888949895
Position 3256: 0.05532212165641508
Position 13954: 0.0496641493895657
Position 2985: 0.04836492839715435
Position 5204: 0.030969283565188816
Position 14807: 0.023409939185331838
Position 5028: 0.02338738225127086
Position 3224: 0.018884002094807673
Position 6064: 0.018681027163378154
Position 2312: 0.016148792570385248
Position 1544: 0.010506931158430892
Position 11892: 0.010094259877047956
Position 14245: 0.01006953098875083
Position 13286: 0.008514842755691723
Position 1180: 0.006402236075123302
Position 1275: 0.004711297589142575
Position 14696: 0.003920598990287934
Position 549: 0.002494096518485561
Position 14510: 0.0022946574620280294
Position 444: 0.0021130565378031005
Position 14057: 0.0014069029811825276
Position 971: 0.0006261043572241001
Position 13167: 0.0004300961687598231
Position 1296: 0.00023047157266084536
Position 1026: 0.0001728743042582746
Position 391: 0.0001354914100402911
Position 577: 5.59401233174008e-07
