Gene = Mrpl1
index = 697
Annotated 5SS: [   73   701  4418 14540 16876 18259 22300 29453 52651]
Annotated 3SS: [  587  4293 14277 16791 18186 22187 29345 52568 54707]
SMsplice 5SS: [   73   701  4418 16876 18259 29453 52651]
SMsplice 3SS: [  587  4293 16791 18186 29345 52568 54738]
top_k =  100
Partition function (log Z): -27.23382590301187

Sorted 5' Splice Sites (High to Low Probability):
Position 4418: 0.9602713870191885
Position 701: 0.9567810254690595
Position 73: 0.6995223806404012
Position 2189: 0.5642178852145038
Position 5049: 0.2835605451083704
Position 99: 0.2789839233023232
Position 2318: 0.09620547248845435
Position 1418: 0.07466734414785949
Position 4968: 0.03148687224174212
Position 687: 0.02335799370412267
Position 682: 0.019842944836674297
Position 329: 0.01452848181892361
Position 536: 0.011069346314282828
Position 1496: 0.006657823825758863
Position 957: 0.006430953909143951
Position 2171: 0.0025643148515301028
Position 4759: 0.0011239576109154817
Position 357: 0.0002856153604745902
Position 218: 0.0002834565732402252
Position 350: 0.00019327230349211176
Position 12: 0.00017738895165841348
Position 539: 0.00015574305336524028
Position 270: 0.0001303537011508817
Position 791: 1.824034120010139e-05
Position 450: 1.0024101211607e-05
Position 370: 7.5663352077014155e-06
Position 89: 1.7097415143074295e-06
Position 107: 1.4976621291626572e-06
Position 316: 1.1633522679154496e-06
Position 131: 7.198429827547935e-07
Position 142: 4.421310371655957e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4293: 0.9678025107097431
Position 2042: 0.5350705616740543
Position 587: 0.4980061102492346
Position 4851: 0.3554441716991932
Position 623: 0.33774265688620597
Position 9800: 0.25582461705271403
Position 449: 0.16435691390728688
Position 5680: 0.16236361004760674
Position 5342: 0.09052435471670349
Position 9171: 0.08270536918023871
Position 8705: 0.06763367814758481
Position 6626: 0.06400244005428422
Position 2262: 0.043412428256392396
Position 1331: 0.03769997458024081
Position 2265: 0.037167136589211475
Position 4855: 0.034783887044215665
Position 4988: 0.033466328784472706
Position 1335: 0.03224547256519766
Position 5880: 0.028012505132049663
Position 4530: 0.026469123659689505
Position 5457: 0.0260554971579741
Position 4634: 0.020742127892929056
Position 2155: 0.020059377445802377
Position 8708: 0.016973664276903534
Position 1992: 0.016761468484570483
Position 1900: 0.013424600490964167
Position 5137: 0.010741072513991388
Position 1316: 0.008220199411931669
Position 4967: 0.007475120122794288
Position 4611: 0.007391610812489967
Position 3035: 0.005062467034386897
Position 5151: 0.004008659202815997
Position 840: 0.0036485651356940882
Position 2278: 0.0035341047908888897
Position 900: 0.0031654101057738394
Position 411: 0.002296654804922165
Position 1353: 0.0021278089953493486
Position 1577: 0.0018393357979918556
Position 175: 0.0017236747939905356
Position 178: 0.0009316954430822836
Position 1403: 0.0005246400928231024
Position 1342: 0.0005070723280757381
Position 759: 0.00029617135161804715
Position 481: 7.242746824430752e-05
Position 649: 6.642498717113654e-05
Position 472: 4.4270555276081884e-05
Position 226: 3.8213768525240464e-05
Position 368: 3.7148991211992846e-05
Position 506: 2.850999459488599e-05
Position 242: 3.2068957790527115e-06
Position 142: 1.3797330927252462e-06
Position 206: 1.1412411861537696e-06
Position 136: 1.1208910076132116e-06
Position 189: 4.279107471795808e-07
Position 191: 2.863835348080599e-07
