Gene = Cd19
index = 234
Annotated 5SS: [ 141  629 1099 1499 2819 3108 3449 3871 4093 4250 4405 4553 5306 5533]
Annotated 3SS: [ 361  903 1219 2707 3058 3359 3768 3990 4180 4347 4495 5218 5425 5698]
SMsplice 5SS: [ 141  437  629 1099 1499 3449 4093 4250 4553 5306 5533]
SMsplice 3SS: [ 361  538  903 1219 3359 3990 4180 4347 5218 5425 5698]
top_k =  100
Partition function (log Z): 9.191791824634155

Sorted 5' Splice Sites (High to Low Probability):
Position 3449: 0.9930606385476384
Position 1099: 0.9479722792639894
Position 141: 0.9083134980405283
Position 4093: 0.894464271037762
Position 4250: 0.892435747180323
Position 5306: 0.8831086343063692
Position 629: 0.8273867231945794
Position 1499: 0.7990227823315138
Position 4553: 0.7386824359100441
Position 437: 0.6716561264618163
Position 5533: 0.5731887559950511
Position 3871: 0.4373231900454787
Position 3108: 0.20137307786219816
Position 5588: 0.15746415384963072
Position 1494: 0.12521526475840555
Position 4405: 0.10197986159061098
Position 4271: 0.08035352957070083
Position 4417: 0.07676091569231797
Position 1742: 0.04327140231411728
Position 134: 0.03988061836059347
Position 161: 0.03610402175282776
Position 2819: 0.035097766057591066
Position 1309: 0.031711253685531765
Position 1369: 0.02781740304655231
Position 659: 0.02503678983654318
Position 1483: 0.018046754896843868
Position 3689: 0.016343647976436025
Position 429: 0.015522074253487882
Position 1032: 0.009527274209923994
Position 1004: 0.009028821455158717
Position 1380: 0.005298465716233471
Position 2610: 0.0052972887569738255
Position 1264: 0.005053220443434491
Position 474: 0.004763348694920553
Position 3405: 0.004738914851754414
Position 4083: 0.0042812466160300836
Position 983: 0.003906144760229109
Position 1050: 0.00365273288130259
Position 4266: 0.0031958850738151526
Position 2948: 0.00211755949331623
Position 759: 0.0019620904679102428
Position 965: 0.0018820576675257106
Position 98: 0.0012354090992953513
Position 71: 0.001150741562573233
Position 30: 0.0008342767116163606
Position 4255: 0.0008189412030543558
Position 4409: 0.0005805250822475772
Position 496: 0.0004745959917297747
Position 211: 0.0003133883347354726
Position 290: 0.00021745912296669152
Position 247: 0.00020301003699614516
Position 206: 0.000181419876904506
Position 128: 0.0001689668570508568
Position 186: 0.00013158025132567857
Position 193: 7.88961037776798e-05
Position 118: 4.2438069238064334e-05
Position 261: 4.1380167786495364e-05
Position 4275: 3.960402337155232e-05
Position 199: 3.2990924322538486e-05
Position 157: 2.803916416782595e-05
Position 640: 1.2107243840268712e-05
Position 165: 1.18185686086848e-05
Position 145: 1.070308583791888e-05
Position 303: 1.5459897638017783e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3359: 0.9977995533993913
Position 4180: 0.9759278188112197
Position 361: 0.9611496711146557
Position 5218: 0.8848588717975002
Position 3990: 0.8604537340220803
Position 903: 0.7560525955610221
Position 1219: 0.7356920985950761
Position 5425: 0.7341610905307435
Position 4347: 0.6868246243005306
Position 5698: 0.5404881153915868
Position 538: 0.4241839459251342
Position 3768: 0.28541332681885034
Position 4495: 0.267820630854782
Position 1414: 0.261032929112961
Position 3542: 0.18791918635858054
Position 2866: 0.14772316552599404
Position 5378: 0.14740735755522572
Position 6350: 0.1385092621105571
Position 6188: 0.11169884543301309
Position 520: 0.10515650719068717
Position 885: 0.09766292126169326
Position 1001: 0.05829701873056806
Position 3058: 0.05576747182952038
Position 1620: 0.04327140231411728
Position 849: 0.033698301386317235
Position 567: 0.021034797491013245
Position 2707: 0.016081201279823168
Position 930: 0.015876273262394644
Position 1420: 0.01525986428938904
Position 5713: 0.013657577241043732
Position 2710: 0.013209628552442787
Position 3798: 0.012008935378373954
Position 964: 0.009289376658215737
Position 570: 0.007600082315376875
Position 3547: 0.006886522862224478
Position 2569: 0.005806936225325114
Position 585: 0.005659476655141719
Position 4160: 0.005652394236233351
Position 2481: 0.0052972887569738255
Position 982: 0.004452228150665501
Position 420: 0.0034413360239822204
Position 363: 0.0021919397964451884
Position 367: 0.0018073301985137868
Position 597: 0.0015721893213655855
Position 4923: 0.0013330514506983036
Position 572: 0.0007882322058881421
Position 705: 0.0006925161684638731
Position 1072: 0.0004665583421452994
Position 417: 0.0003429390779781103
Position 610: 0.0002238022141704427
Position 1453: 0.00010988296525308517
Position 1279: 6.317955144676449e-05
Position 319: 4.7022429189581266e-05
Position 258: 2.4568331140917834e-05
Position 322: 2.3268350647276912e-05
Position 229: 1.2592824191882402e-05
Position 1319: 7.190364389512199e-06
Position 265: 5.026613809692378e-06
Position 327: 4.413168692535127e-06
Position 329: 3.831255319637972e-06
Position 261: 3.2150482617012376e-06
