Gene = Tnfsf4
index = 1129
Annotated 5SS: [  335 19602]
Annotated 3SS: [19558 21537]
SMsplice 5SS: [  335  1744 19659]
SMsplice 3SS: [ 1648 19558 21537]
top_k =  100
Partition function (log Z): -16.94791592852

Sorted 5' Splice Sites (High to Low Probability):
Position 1744: 0.9277286621758359
Position 335: 0.7539849241537152
Position 423: 0.2451712302915023
Position 1158: 0.03888058793787592
Position 6643: 0.02506784640522349
Position 4265: 0.0242198047953494
Position 895: 0.013920899959156323
Position 2066: 0.005143140543311903
Position 2637: 0.0030302703912161045
Position 260: 0.002068439115110529
Position 263: 0.0007902554945817058
Position 238: 0.0006555861499115968
Position 129: 0.00048128353385678993
Position 145: 0.00018134697667485244
Position 661: 0.00012877316282224806
Position 107: 0.00010218326129300952
Position 39: 7.503777234081338e-05
Position 462: 4.304399071703426e-05
Position 408: 3.6910407330651546e-05
Position 467: 1.946390427498791e-05
Position 1654: 1.540292524695476e-05
Position 295: 1.1713755742249686e-05
Position 188: 8.876407504385887e-06
Position 46: 8.439644788414305e-06
Position 104: 3.1758981257264665e-06
Position 117: 1.7996149167758225e-06
Position 489: 1.0467351823933517e-06
Position 431: 7.439747528608738e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1648: 0.9110797777496471
Position 13157: 0.28003275323590837
Position 2751: 0.09319278615663402
Position 2297: 0.07956396216755215
Position 11510: 0.07744970765070823
Position 6489: 0.0638920272341032
Position 10659: 0.06181523609949355
Position 6510: 0.048957820467753835
Position 7726: 0.04779727732075692
Position 7089: 0.036279084282147725
Position 3679: 0.035808524274940925
Position 973: 0.030886207644766288
Position 4103: 0.02931621639721672
Position 8105: 0.02852079126057409
Position 787: 0.023915938347097564
Position 1679: 0.02125176316826899
Position 2434: 0.021178545630786753
Position 7035: 0.014853673800168433
Position 4382: 0.013544530343150694
Position 2664: 0.013090757328325245
Position 6097: 0.01231351619118615
Position 1045: 0.010694562142943289
Position 586: 0.010245374512709465
Position 5057: 0.008203980602793716
Position 2318: 0.006948781399323239
Position 3318: 0.006418922365012882
Position 5015: 0.005274059321603896
Position 1865: 0.004803429953979306
Position 3341: 0.004756717861414969
Position 1912: 0.0042919824705743995
Position 3363: 0.003731121471805561
Position 2364: 0.0029784378579795177
Position 339: 0.0027960818168330753
Position 4082: 0.002709301065201531
Position 990: 0.002633270081691818
Position 3548: 0.0025917287081261863
Position 3235: 0.0025848462283645512
Position 2231: 0.0025784684401311954
Position 1958: 0.0024024744058382397
Position 2574: 0.0022088715462046916
Position 2114: 0.001451707936219871
Position 1490: 0.0013595931050454431
Position 2342: 0.001297794817879835
Position 369: 0.0010683443241600267
Position 1072: 0.0006153514533821207
Position 921: 0.0006136327784266719
Position 794: 0.0006082037401448167
Position 1011: 0.00045074156498435384
Position 1973: 0.00041670452599316114
Position 1369: 0.00020938841565276692
Position 748: 3.65391890301838e-05
Position 170: 3.55658608617777e-05
Position 664: 2.0077456097467368e-05
Position 514: 3.935206758850391e-06
