Gene = Rps15a
index = 929
Annotated 5SS: [  53 1080 1404 6256]
Annotated 3SS: [ 941 1323 6169 6994]
SMsplice 5SS: [  53 1080 1404 6256]
SMsplice 3SS: [ 941 1323 6169 6994]
top_k =  100
Partition function (log Z): -0.44117329976453146

Sorted 5' Splice Sites (High to Low Probability):
Position 1080: 0.9946764040674154
Position 1404: 0.991695416183553
Position 53: 0.9141701229753568
Position 6256: 0.6039975175997931
Position 4864: 0.16315022380448374
Position 2404: 0.15046277804746877
Position 717: 0.11127674987226292
Position 7091: 0.10159053648220637
Position 6494: 0.059392691112658345
Position 761: 0.052967930621079296
Position 768: 0.0390426983103607
Position 57: 0.03567756992758595
Position 449: 0.03513159074284115
Position 681: 0.01964157969094325
Position 4954: 0.015374718607018638
Position 6246: 0.013058474558744057
Position 2212: 0.011416067184146953
Position 3866: 0.010621043516043554
Position 7131: 0.008136712931361218
Position 1815: 0.007487969434869441
Position 6328: 0.007215358659209863
Position 92: 0.003905865240471082
Position 1019: 0.0038825959492117803
Position 338: 0.002935591053216648
Position 8: 0.0021044469085024675
Position 6284: 0.0013461996848961883
Position 524: 0.001296012312777076
Position 136: 0.0004388029070470768
Position 1064: 0.00043541805940187044
Position 474: 0.00040690065889916035
Position 499: 0.0003604805141944606
Position 196: 0.0003509958147313551
Position 1255: 0.00034238989838032946
Position 1084: 0.0002675639203909814
Position 182: 0.00025095710350389654
Position 1134: 0.00024012081006122732
Position 118: 0.00021113411639396492
Position 287: 0.00021063410562177718
Position 1054: 0.0001640917369788979
Position 1157: 0.00014788569260641062
Position 131: 2.442357595050523e-06
Position 166: 2.053334239434381e-07
Position 163: 1.6952468424869938e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 941: 0.9992530355333511
Position 1323: 0.9850638224437787
Position 6994: 0.8882389800253648
Position 6169: 0.6335803413029669
Position 618: 0.1287056488287
Position 4706: 0.0922402724337058
Position 4815: 0.06708274276130013
Position 7154: 0.05694116407650828
Position 6342: 0.05104213622409037
Position 2301: 0.05042632199536564
Position 668: 0.04957877916694068
Position 7874: 0.04954707371389235
Position 8258: 0.03431720739037113
Position 6493: 0.03001661926566679
Position 2037: 0.025616066874875637
Position 2153: 0.023007224825518376
Position 647: 0.022928771724296432
Position 6403: 0.018504182014568254
Position 7599: 0.017020752734250733
Position 4794: 0.015451585247784637
Position 2265: 0.012257292855887546
Position 2304: 0.010864191867052276
Position 1698: 0.010044453102055123
Position 2161: 0.009599258831367738
Position 2248: 0.008906950795771031
Position 2365: 0.00872087828666857
Position 4636: 0.008646847182686108
Position 3708: 0.008537383157553261
Position 229: 0.007741431421487533
Position 2283: 0.007440950962374215
Position 2085: 0.007045778501881048
Position 1389: 0.006066370783531044
Position 748: 0.005747975216929453
Position 2188: 0.0035222124344944064
Position 3547: 0.0020836603584902975
Position 280: 0.0020635542899117153
Position 147: 0.0015392940711188986
Position 1278: 0.0013902041823436527
Position 520: 0.0008157834365943043
Position 572: 0.0007206562107360432
Position 1483: 0.0006569497816936378
Position 1206: 0.0005928920815672368
Position 166: 0.00037270145867584304
Position 628: 0.0003416904038311273
Position 380: 0.00020929872484317722
Position 1360: 0.00018572921565909487
Position 336: 0.0001585326502739044
Position 1343: 0.00014457663654262207
Position 868: 0.000132062052448626
Position 1219: 0.00011029508858211624
Position 1151: 8.788313310975019e-05
Position 1272: 8.379820042898289e-05
Position 1109: 3.87663704216312e-05
Position 1146: 1.266211433733933e-05
Position 1564: 1.0939302312952251e-05
Position 1247: 8.04481984749454e-06
Position 1623: 7.0910987297032005e-06
Position 1513: 5.779461445291844e-06
Position 1626: 3.8015417462014375e-06
Position 1199: 1.5008744970779036e-06
Position 1643: 1.3471791647348945e-06
Position 1393: 5.90814999098287e-07
Position 157: 9.2142278196581e-08
Position 212: 8.992979591215712e-08
Position 428: 5.1366352909449744e-08
Position 199: 3.505657837536512e-08
