Gene = Ccz1
index = 232
Annotated 5SS: [  155  1860  2051  3402  3823  5651 10811 13477 16310 16691 21628 22345
 23382 24216]
Annotated 3SS: [ 1761  1956  3323  3774  5566 10634 13394 16247 16578 21593 22226 23222
 24087 26603]
SMsplice 5SS: [  155  1860  2051  3402  3823  5651 10811 13477 16691 21628 23382 24216]
SMsplice 3SS: [ 1761  1956  3323  3774  5566 10634 13394 16578 21498 23222 24087 26603]
top_k =  100
Partition function (log Z): 10.8408802394309

Sorted 5' Splice Sites (High to Low Probability):
Position 21628: 0.9904833160502156
Position 16691: 0.9904638989090429
Position 5651: 0.9834513744212222
Position 3823: 0.9765776877574128
Position 1860: 0.9507314234561
Position 10811: 0.9416405479891912
Position 23382: 0.9206321036145958
Position 155: 0.9186734620973974
Position 3402: 0.8842479838127092
Position 24216: 0.8692628939353897
Position 2051: 0.7901120556098143
Position 13477: 0.749714357238754
Position 22475: 0.5576076057173796
Position 20314: 0.5213429727236367
Position 22311: 0.3219863520413886
Position 22125: 0.27101499031090237
Position 16996: 0.24956349590997012
Position 2233: 0.18220841676412558
Position 13522: 0.15017220712973972
Position 10262: 0.1246758050094176
Position 22345: 0.1215307025285811
Position 24169: 0.12017116033880562
Position 16310: 0.09286393148708823
Position 22400: 0.04263963080639627
Position 345: 0.03883749739021133
Position 10245: 0.035681093843333116
Position 24992: 0.03470540048018973
Position 232: 0.03345997271392995
Position 23846: 0.030317624340517997
Position 24373: 0.029785184969647018
Position 23446: 0.02074226782847576
Position 1090: 0.020351809291456604
Position 5224: 0.014238142246265429
Position 5074: 0.01382785766116681
Position 972: 0.013360621051580944
Position 3407: 0.01175179303618212
Position 276: 0.011160495414093722
Position 2079: 0.010474684126497989
Position 2045: 0.010438832293508053
Position 24209: 0.009627857140035008
Position 989: 0.008078358533264654
Position 22121: 0.00790415035390965
Position 331: 0.005667382508527772
Position 2066: 0.004908558003635397
Position 22391: 0.00479794497436521
Position 3372: 0.0029308983306797214
Position 24422: 0.002063940400775659
Position 3398: 0.0020606339245278376
Position 24950: 0.0017607201921236047
Position 3355: 0.0014176743782800913
Position 3509: 0.0012894854876687946
Position 3041: 0.0004476582396753081
Position 1017: 0.0003509135686584337
Position 1846: 0.00029524496652183827
Position 629: 0.00021195615051935372
Position 663: 7.046856626699527e-05
Position 225: 6.153690713132626e-05
Position 66: 1.8317273434761341e-06
Position 210: 3.1595236423104827e-07
Position 184: 2.413486691331936e-07
Position 132: 2.3853311519034257e-07
Position 91: 7.985142813057191e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 16578: 0.9904638989090435
Position 1956: 0.9624932704155899
Position 5566: 0.9344901050931452
Position 24087: 0.9313150960546004
Position 10634: 0.9222148397014902
Position 26603: 0.9148863961124044
Position 23222: 0.9081573549145864
Position 1761: 0.9071444436154207
Position 3323: 0.8971933445335145
Position 21498: 0.8392565267013077
Position 13394: 0.765017919293217
Position 22226: 0.7095022523073145
Position 3774: 0.6606454116418312
Position 20194: 0.5213429727236362
Position 3664: 0.31095115535666373
Position 22006: 0.2634663029450078
Position 22376: 0.261635116961204
Position 16838: 0.24956349590997012
Position 10154: 0.1603568988527507
Position 21593: 0.1512267893489076
Position 16247: 0.09286393148708823
Position 24832: 0.08206841147133823
Position 22463: 0.0699962454562
Position 24041: 0.06617751982628015
Position 13174: 0.05088316313644625
Position 5433: 0.04896126932807712
Position 13290: 0.04821712374551265
Position 13226: 0.03576835819331767
Position 23191: 0.03321701652848486
Position 23720: 0.030317624340517997
Position 24327: 0.02289340082940648
Position 831: 0.019623611568457735
Position 10493: 0.019425708287701317
Position 21948: 0.015452837719804276
Position 4963: 0.01529686888112819
Position 26520: 0.015133419272659586
Position 2216: 0.01496448948891034
Position 1016: 0.013618683863573344
Position 1581: 0.012815224295807868
Position 24284: 0.01189187776371841
Position 1765: 0.009685943392529282
Position 1965: 0.009243565859981824
Position 2106: 0.008673538534055038
Position 275: 0.0075663507871854075
Position 22260: 0.0074286213433923855
Position 25552: 0.007229255950151996
Position 1647: 0.0060040111413139285
Position 25658: 0.005920027147368867
Position 5114: 0.005653426429303746
Position 5169: 0.005552929614476839
Position 3680: 0.004952306845746159
Position 25685: 0.004611835549293831
Position 739: 0.004330035207227887
Position 3270: 0.004247009515475239
Position 1491: 0.003369425080065971
Position 1703: 0.003359351344060453
Position 1660: 0.003126638745528574
Position 1535: 0.002990644978744731
Position 948: 0.002534964924510102
Position 24092: 0.0024855549069375186
Position 26161: 0.002015466765462179
Position 796: 0.0016472242570175744
Position 2187: 0.001643272007543114
Position 2956: 0.001576051181904647
Position 5209: 0.0015627749825234492
Position 1637: 0.0014001910799938198
Position 3185: 0.0011297219788289142
Position 1611: 0.0009583699055119242
Position 24651: 0.0006934372533820413
Position 2153: 0.0005802542902383602
Position 2172: 0.0005239003781108309
Position 257: 0.000425712425975216
Position 231: 0.0003411058630993077
Position 945: 0.00022195787446386796
Position 848: 0.00016522474971012173
Position 24293: 3.362934177954959e-05
Position 3780: 2.881391317078382e-05
Position 24046: 2.1829212182435458e-05
Position 1892: 3.188144987463336e-06
Position 1999: 1.8026065500763117e-06
