Gene = Lmntd2
index = 641
Annotated 5SS: [ 204  444  876 1152 1492 1682 2294 2600 2906 3105 3387 3797]
Annotated 3SS: [ 290  787  995 1419 1592 2021 2508 2715 2984 3189 3546 3872]
SMsplice 5SS: [ 204  444  876 1152 1492 2906 3105]
SMsplice 3SS: [ 290  787  981 1419 2696 2984 3439]
top_k =  100
Partition function (log Z): 1.7104312995784214

Sorted 5' Splice Sites (High to Low Probability):
Position 876: 0.9779971819639511
Position 2906: 0.9533025544095932
Position 1152: 0.9387252915050674
Position 3105: 0.8907532782900769
Position 1492: 0.8084048550210158
Position 444: 0.5039291326934007
Position 204: 0.478747545870821
Position 3387: 0.31949978523166367
Position 58: 0.24781263732255404
Position 1682: 0.1923918449380406
Position 3797: 0.16656237152544648
Position 1694: 0.1329954784053959
Position 291: 0.0717704896585133
Position 2600: 0.071460929048662
Position 1559: 0.043113104871572897
Position 3759: 0.03579365471412484
Position 1702: 0.030375359598716425
Position 3347: 0.022034300322941847
Position 369: 0.021155742903025267
Position 3693: 0.018947689455684934
Position 1712: 0.01804329344874641
Position 2874: 0.01511410807327392
Position 77: 0.012696825926896402
Position 474: 0.00883507290431822
Position 421: 0.00848157235176041
Position 3155: 0.007374038294724107
Position 2834: 0.006844009819944944
Position 1822: 0.005699815604341188
Position 1763: 0.00552531658798873
Position 884: 0.005347946281798949
Position 220: 0.004824051435402549
Position 3186: 0.0034174786400411375
Position 1213: 0.001445460155640885
Position 3311: 0.0008418289462965633
Position 317: 0.0008039905066329461
Position 1113: 0.0007558421864664914
Position 3100: 0.0004511742171923371
Position 1130: 0.0002865697333850882
Position 79: 0.00010693864703640094
Position 95: 0.00010569944742479245
Position 193: 7.920895736781902e-05
Position 30: 7.8608114978981e-06
Position 105: 2.133612614521882e-06
Position 42: 1.1425210054543484e-06
Position 124: 2.818182096719142e-07
Position 133: 1.8758804967449783e-07
Position 112: 1.2158471654566765e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2984: 0.9421396619378568
Position 787: 0.8664922859296517
Position 1419: 0.848911750638433
Position 981: 0.831643363856748
Position 2696: 0.6713650708652753
Position 1592: 0.38191590871655473
Position 3439: 0.3678969429664925
Position 3872: 0.32262350215649527
Position 290: 0.3138735502482399
Position 2715: 0.30389560143753647
Position 3286: 0.26960763276090205
Position 3546: 0.24025611589231818
Position 3189: 0.21438124035695086
Position 995: 0.08810747191664377
Position 757: 0.08330512442027051
Position 2508: 0.07146092904866198
Position 3617: 0.07035621745413499
Position 3551: 0.03526100751296199
Position 153: 0.027311982750083563
Position 700: 0.015343361024419317
Position 342: 0.010016729381373329
Position 1094: 0.007962295567377799
Position 824: 0.007842141163880751
Position 949: 0.005988463884451973
Position 381: 0.005421911482345246
Position 274: 0.0044755671331052245
Position 632: 0.0037089794941090933
Position 1004: 0.0036719020371196996
Position 295: 0.002836269668921988
Position 131: 0.0020285372401432963
Position 3318: 0.001951697561818319
Position 1395: 0.0015888136055087682
Position 1230: 0.0015565538647752551
Position 998: 0.0009360014796778722
Position 3197: 0.0009229885109639914
Position 1384: 0.0008682400625405116
Position 1098: 0.000835702760406861
Position 1234: 0.0007818925505816151
Position 407: 0.0007493179356704489
Position 514: 0.0007402110831873805
Position 1608: 0.00044688445875315616
Position 326: 0.0004458074516878154
Position 3064: 0.0002785925272975904
Position 1368: 0.00027223663836424035
Position 660: 0.00017095541021184077
Position 1217: 0.00010619298695418563
Position 1432: 0.0001005949533524483
Position 344: 3.894127948533394e-06
Position 155: 3.0574053647314503e-06
Position 201: 1.6944622233908285e-06
Position 133: 1.1221193240929587e-06
Position 246: 7.131385900826684e-07
Position 198: 2.0139202052967202e-07
Position 258: 8.890655782162282e-08
Position 162: 6.769036403506738e-08
Position 112: 1.9762147360653195e-08
Position 204: 1.3470515833806928e-08
Position 103: 1.1296429644614261e-09
