Gene = Fbxo9
index = 405
Annotated 5SS: [   64  4795  7538  9278 10720 13198 13921 21596 21892 22791 23159 24563]
Annotated 3SS: [ 4710  7378  9219 10619 13066 13805 21476 21800 22694 23064 24410 26976]
SMsplice 5SS: [   64  4795  9278 10720 13198 13489 13921 18460 19160 21596 21892 22791
 24563]
SMsplice 3SS: [ 4710  9219 10619 13066 13387 13805 18360 19065 21476 21800 22694 24410
 26976]
top_k =  100
Partition function (log Z): 3.550581686071511

Sorted 5' Splice Sites (High to Low Probability):
Position 9278: 0.9999999999999982
Position 21596: 0.9971211965097628
Position 22791: 0.9752462336253447
Position 19160: 0.8852011493662645
Position 64: 0.8687527870458814
Position 13921: 0.7536364098542027
Position 10720: 0.7529191440765325
Position 13489: 0.7447708029609824
Position 21892: 0.6542884121537069
Position 24563: 0.6466038704984215
Position 4831: 0.6303749242436192
Position 13198: 0.6058588734900465
Position 18460: 0.518079124822922
Position 7586: 0.36870795196417
Position 13308: 0.3006010762831153
Position 17389: 0.29014669270278276
Position 7537: 0.22770111925843892
Position 25621: 0.22192065455632923
Position 24233: 0.2197791102495939
Position 21912: 0.19586681716416723
Position 10754: 0.16140403830480451
Position 23159: 0.10920698615593098
Position 3476: 0.0920807043158388
Position 21908: 0.07504922273524317
Position 8580: 0.05555045188917036
Position 775: 0.050498214317054445
Position 4838: 0.04876369238247016
Position 18582: 0.04499681714065104
Position 12024: 0.03790095207947237
Position 891: 0.02802286874800289
Position 10734: 0.026318980907513025
Position 1037: 0.025790093645531732
Position 24157: 0.02492740113570871
Position 641: 0.021545660514044423
Position 2206: 0.020652174047587995
Position 1196: 0.016116206092784892
Position 23850: 0.015977869232689245
Position 10724: 0.015067422555139716
Position 222: 0.012268680142273936
Position 10738: 0.011263430121610128
Position 10745: 0.011021161484122076
Position 809: 0.008872821691592817
Position 3163: 0.007738405404437078
Position 23912: 0.007352145814668312
Position 608: 0.00632118431079337
Position 2099: 0.005627643702697393
Position 21991: 0.003902916347512692
Position 4108: 0.0026051876050473773
Position 2095: 0.002077388749538541
Position 22770: 0.0009212495481349248
Position 78: 4.597183757120734e-05
Position 165: 4.419740125172815e-05
Position 85: 1.2731690750901673e-05
Position 68: 3.278128487097121e-06
Position 19: 1.5657931239031536e-06
Position 35: 1.0337357454856149e-07
Position 9: 9.870475109017153e-08
Position 28: 7.273867784967923e-08
Position 12: 6.387992734750734e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9219: 0.9999999999999983
Position 13066: 0.9999999999999983
Position 21476: 0.9971211965097623
Position 22694: 0.9804121222572925
Position 10619: 0.9544859300429818
Position 19065: 0.8852011493662642
Position 21800: 0.8830745741577087
Position 24410: 0.7630434016117646
Position 13805: 0.7100315718538782
Position 4710: 0.6791386166260891
Position 13387: 0.6090495809066206
Position 18360: 0.5630759419635729
Position 26976: 0.5582194131173622
Position 7427: 0.3063056200686963
Position 7378: 0.2901034511539125
Position 24101: 0.18209675382645396
Position 17304: 0.17398288612034568
Position 25502: 0.12407600921626652
Position 23726: 0.1169051815401395
Position 17274: 0.11616380658243702
Position 25578: 0.1124917518973184
Position 23064: 0.0994712224318641
Position 25842: 0.07882697513587304
Position 3230: 0.07497348712227589
Position 24142: 0.06576476677810718
Position 8432: 0.05555045188917036
Position 13326: 0.04218117182752522
Position 11925: 0.03790095207947237
Position 25375: 0.03254968231135197
Position 24433: 0.031208327034676804
Position 25477: 0.029010241144502895
Position 13742: 0.024577318823272465
Position 21780: 0.023535804083444793
Position 10638: 0.0235082474067402
Position 2042: 0.022927104035837538
Position 13575: 0.01902751917705185
Position 968: 0.016511299247823033
Position 3261: 0.014958989448121003
Position 23044: 0.012173427634591732
Position 21864: 0.01155264225193549
Position 21835: 0.008540502827215978
Position 23406: 0.007567154866959608
Position 23300: 0.006826388835590755
Position 23012: 0.006676871276703732
Position 25318: 0.006599731687759548
Position 544: 0.005488767513830286
Position 1896: 0.005430102463986392
Position 23220: 0.004953301918383436
Position 3070: 0.004410172348413459
Position 138: 0.003935888652117194
Position 862: 0.003522265223171356
Position 3073: 0.0033282330560236184
Position 1102: 0.002900832046001733
Position 980: 0.002793915469843057
Position 3851: 0.0026051876050473773
Position 21688: 0.0024038450803253635
Position 3196: 0.0021482277454418918
Position 24388: 0.0019412036619693084
Position 916: 0.0014380881615598412
Position 624: 0.0008920962050221028
Position 566: 0.0008134475367087516
Position 23105: 0.0006581669456174813
Position 22962: 0.0004634256862722895
