Gene = Sass6
index = 944
Annotated 5SS: [  171  8515 10269 10762 12487 13442 15376 19090 23443 23642 23896 24325
 25184 26501 32160 33605]
Annotated 3SS: [ 8453 10188 10656 12314 13375 15255 18897 23247 23551 23715 24242 25049
 26374 32064 33509 33699]
SMsplice 5SS: [  171  4294  7356  8515 10269 10762 12487 15376 23642 24325 26501 32160
 33605]
SMsplice 3SS: [ 4181  7280  8453 10188 10656 12314 15255 23548 24242 26374 32064 33446
 33699]
top_k =  100
Partition function (log Z): 5.327448975651587

Sorted 5' Splice Sites (High to Low Probability):
Position 23642: 1.000000000000001
Position 15376: 0.9998255146956436
Position 171: 0.9995810355327249
Position 32160: 0.9951016587231245
Position 24325: 0.9836170109306005
Position 12487: 0.9392152352586962
Position 10762: 0.9256597950241785
Position 33605: 0.870963482914244
Position 8515: 0.806465458507486
Position 26501: 0.7717719780476923
Position 10269: 0.743107227864954
Position 7356: 0.5921158175043527
Position 4294: 0.5740958901422645
Position 19467: 0.45330143642672627
Position 26677: 0.3133169284292043
Position 9340: 0.26585043682170734
Position 33354: 0.25763734983753556
Position 25184: 0.1640881180600721
Position 25335: 0.10665013775605163
Position 6263: 0.07940248057946979
Position 10378: 0.06366136455409868
Position 23896: 0.037063696894293965
Position 19090: 0.028680910780743158
Position 33625: 0.02245104725140858
Position 3298: 0.012592632386196387
Position 25848: 0.009214471499496498
Position 33413: 0.008327036806869928
Position 33799: 0.008064978308150998
Position 15752: 0.00782684999545823
Position 32347: 0.007256876807664353
Position 2681: 0.006733963104454054
Position 3671: 0.005857245942944796
Position 1319: 0.004379253378586497
Position 33848: 0.004184344409025641
Position 32335: 0.00242182522617297
Position 248: 0.0002606016320828282
Position 99: 0.00013549546187190304
Position 252: 2.2867373319897273e-05
Position 12813: 7.515103435608561e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 15255: 0.9998255146956437
Position 33699: 0.9981073424544267
Position 32064: 0.9951016587231241
Position 26374: 0.9748227884431133
Position 24242: 0.9248804690627846
Position 12314: 0.9112951910280129
Position 10656: 0.8646571900709575
Position 10188: 0.8067685924190523
Position 8453: 0.8064654585074862
Position 23548: 0.7652920169604588
Position 33446: 0.6839641628527788
Position 7280: 0.5921158175043526
Position 4181: 0.5257796463322345
Position 33301: 0.2959889833897965
Position 9256: 0.2658504368217073
Position 23551: 0.23470798303954235
Position 19355: 0.21252540935536793
Position 33509: 0.17942577056748307
Position 25049: 0.15070180298730396
Position 19371: 0.1388419217986182
Position 19200: 0.10193410527274012
Position 25267: 0.09553006471319353
Position 5940: 0.07940248057946979
Position 26609: 0.04474740762223798
Position 26599: 0.040379729339254725
Position 23715: 0.037063696894293965
Position 24161: 0.03523837843456176
Position 10669: 0.029785305871471688
Position 18897: 0.028680910780743158
Position 12207: 0.02792004423068378
Position 26440: 0.025177211556887756
Position 24125: 0.023498163433253665
Position 10694: 0.02223868012724157
Position 4066: 0.022119995045428657
Position 25140: 0.021782809315411957
Position 4242: 0.013890158560091199
Position 4213: 0.01230609020450997
Position 32259: 0.01074449719528475
Position 3186: 0.010059707817730983
Position 25756: 0.009214471499496498
Position 10705: 0.008978618954508062
Position 15664: 0.00782684999545823
Position 33900: 0.006949746830190446
Position 2591: 0.00563112283783356
Position 33944: 0.0055133328839885665
Position 3647: 0.0029332433206876304
Position 3520: 0.0029240026222571657
Position 1176: 0.002834244937298394
Position 25295: 0.002723578800214275
Position 3272: 0.002532924568465403
Position 1238: 0.0015450084412881044
Position 2625: 0.0006449415389101401
Position 2431: 0.0004578987277103523
Position 33998: 0.00029882977828506847
Position 27207: 0.00024591981158034144
Position 26713: 3.0125312661572963e-05
Position 12711: 4.4817799759942285e-06
Position 12631: 1.574105659392832e-06
Position 12607: 1.4592178002215081e-06
