Gene = Jaml
index = 600
Annotated 5SS: [  114  3547  4924  7822  9656 14675 18772 21963 23913 25091]
Annotated 3SS: [ 3449  4860  7657  9429 14561 18539 21811 23851 25006 28195]
SMsplice 5SS: [  114  3547  7822  9656 14675 18628 21963 23913 25091 27870]
SMsplice 3SS: [ 3449  7710  9544 14561 18539 21811 23851 25006 27699 28195]
top_k =  100
Partition function (log Z): 4.125775310182561

Sorted 5' Splice Sites (High to Low Probability):
Position 7822: 1.0000000000000016
Position 9656: 1.0000000000000016
Position 3547: 1.0000000000000013
Position 21963: 0.9997397161256372
Position 14675: 0.9495996466152778
Position 114: 0.9362326138407553
Position 8378: 0.8332217040622186
Position 23913: 0.8324858206842891
Position 25091: 0.8084965730520436
Position 18628: 0.5022433242058885
Position 8787: 0.41743815831553843
Position 8802: 0.41513033884147255
Position 27870: 0.35826791008685976
Position 27853: 0.31456129843208835
Position 23520: 0.2695954230206412
Position 14981: 0.2539502222343406
Position 13639: 0.207734280115188
Position 4924: 0.20638347653302488
Position 2798: 0.17285231438230772
Position 7096: 0.1324216034300175
Position 4448: 0.1206257811398158
Position 28534: 0.09376916420608958
Position 18772: 0.06546211581332671
Position 254: 0.05956820123823562
Position 18787: 0.0531785282007708
Position 14745: 0.050400353384723595
Position 9021: 0.03258684469795888
Position 3069: 0.021580677126108054
Position 2058: 0.018125155304304672
Position 2719: 0.016782326600476547
Position 15835: 0.00649034011756905
Position 28258: 0.004876083887200732
Position 195: 0.0025866021924431898
Position 136: 0.0016125827285669977

Sorted 3' Splice Sites (High to Low Probability):
Position 7710: 1.0000000000000018
Position 14561: 1.0000000000000013
Position 21811: 0.9999254186820661
Position 28195: 0.8842396951447719
Position 3449: 0.8544051940348718
Position 23851: 0.8335645964394338
Position 8636: 0.832568497157011
Position 27699: 0.7379266772652854
Position 25006: 0.7076610065399981
Position 18539: 0.6209585495379205
Position 9429: 0.40746051799474725
Position 9544: 0.36929083695981585
Position 23422: 0.2695954230206412
Position 14877: 0.25395022223434066
Position 9464: 0.2232486450454384
Position 13547: 0.207734280115188
Position 4860: 0.17504339916877124
Position 28750: 0.1388310782440239
Position 2753: 0.11956700606970243
Position 6949: 0.11746794078476622
Position 8091: 0.10560104071410649
Position 8088: 0.10401009637968317
Position 3395: 0.10045768571781044
Position 8094: 0.09818793197239539
Position 8085: 0.09669148100400526
Position 4308: 0.08626135572002958
Position 24929: 0.08425928172724106
Position 2604: 0.07990462067548679
Position 8082: 0.07947369743425615
Position 8079: 0.061763796938731644
Position 8067: 0.05126114083467442
Position 8070: 0.05004401449408487
Position 8076: 0.04921211991315205
Position 3352: 0.039587870187003285
Position 8073: 0.03698942956472619
Position 4321: 0.03348923378019862
Position 8874: 0.0325868446979589
Position 8097: 0.028839562462329868
Position 4718: 0.025142498674702723
Position 25009: 0.020757906426110462
Position 8064: 0.019904540825934312
Position 6882: 0.014953662645251288
Position 8279: 0.013931866935155541
Position 8100: 0.01170906013953572
Position 8040: 0.010693923686833189
Position 8043: 0.009691763813988435
Position 1873: 0.007910202762094387
Position 1972: 0.006881216146996216
Position 15748: 0.006490340117569049
Position 4914: 0.005994651093741047
Position 2864: 0.005993064960995836
Position 2845: 0.005460686418488326
Position 8282: 0.005216236948625875
Position 28713: 0.004956324687342997
Position 3285: 0.00477264690561674
Position 1713: 0.003333736395214069
Position 3254: 0.0007766031546990413
Position 4418: 0.0005684754940920622
Position 4329: 0.0002935980818871169
Position 2774: 0.000289939984218956
Position 4674: 0.0002029275958098884
Position 4134: 6.612498119323999e-06
Position 4170: 6.505565489103233e-06
