Gene = Mphosph10
index = 690
Annotated 5SS: [  163  2822  3403  4820  6590  7967  9378 11339 13531 15101]
Annotated 3SS: [ 2136  3244  4650  6447  7898  9239 11227 13422 14872 15463]
SMsplice 5SS: [  163  3403  4820  9378 11339 13531 15101]
SMsplice 3SS: [ 3293  4650  9239 11227 13422 14872 15463]
top_k =  100
Partition function (log Z): 8.53005173631785

Sorted 5' Splice Sites (High to Low Probability):
Position 163: 0.998958723385602
Position 4820: 0.9586799511353883
Position 13531: 0.9152118504577973
Position 9378: 0.8733877595350655
Position 3403: 0.8503926503675722
Position 11339: 0.771065982991523
Position 15101: 0.7465259283730908
Position 6128: 0.46936379391853095
Position 6590: 0.41730872388484785
Position 7967: 0.3016445689892672
Position 5015: 0.2993803888548771
Position 13213: 0.12328163512288758
Position 11343: 0.11648800563941844
Position 9325: 0.09918735985984427
Position 3463: 0.09742188981671912
Position 6165: 0.09155290693058533
Position 871: 0.06243830937597035
Position 2822: 0.05736270419294882
Position 13571: 0.04976739505285542
Position 15086: 0.046994748171083504
Position 15640: 0.04113269626185819
Position 1929: 0.02694103191050135
Position 7971: 0.025982068785906323
Position 14135: 0.024377673722159543
Position 1857: 0.023843527877939263
Position 2411: 0.022075098799743384
Position 13542: 0.02195645312985441
Position 9383: 0.018959147678310938
Position 3367: 0.017273400132177492
Position 15134: 0.012404118534413063
Position 13768: 0.01131889058805445
Position 14440: 0.010603564722697863
Position 7810: 0.010471707960440104
Position 2478: 0.009351623163675143
Position 3458: 0.009180934055130624
Position 12377: 0.00869880915569199
Position 9475: 0.00846573292678104
Position 13486: 0.008455758218366548
Position 4852: 0.004371919458073982
Position 2330: 0.004264692572070202
Position 15610: 0.0015179588636309136
Position 14554: 0.0012945841578323979
Position 179: 0.00030579547938130444
Position 449: 0.0002734740970399069
Position 264: 7.864065263068957e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 9239: 1.0000000000000022
Position 13422: 0.9952273053083153
Position 14872: 0.9618253013656072
Position 11227: 0.8875539886309413
Position 4650: 0.8711459421654096
Position 15463: 0.7983934730040428
Position 3293: 0.6008808744908322
Position 6101: 0.5293816575820963
Position 6447: 0.4082424694721589
Position 3244: 0.37338799988076704
Position 7898: 0.3134387912827903
Position 4908: 0.2540690783811777
Position 13132: 0.09522982218055553
Position 4733: 0.09158574541222637
Position 15718: 0.05631745674260945
Position 2323: 0.04233237503257901
Position 1768: 0.0345720802090099
Position 2492: 0.03405091248199517
Position 4887: 0.03359213118452713
Position 822: 0.028557535688068084
Position 13107: 0.02814567688394346
Position 13984: 0.026745984724084862
Position 7537: 0.024659554452823324
Position 737: 0.015175884991011423
Position 2136: 0.014250002567860916
Position 5916: 0.012614372316639533
Position 14269: 0.0122543457641922
Position 1786: 0.011196917853237193
Position 15288: 0.01091030420046761
Position 6055: 0.01013890572245417
Position 6017: 0.0099404552094727
Position 4927: 0.008311007181517678
Position 15187: 0.008191926938383684
Position 6390: 0.007907564431142561
Position 838: 0.005496796571454814
Position 712: 0.005346070594067494
Position 13613: 0.004694875661026073
Position 12243: 0.004409843969589176
Position 12212: 0.004288965186102814
Position 740: 0.004066111368280135
Position 15521: 0.004058014305343765
Position 13707: 0.003986411180506296
Position 1633: 0.003133209105601435
Position 14875: 0.0028186646542883343
Position 2239: 0.0024208286460024485
Position 4892: 0.0022777243703325806
Position 1856: 0.0018823526205921039
Position 13630: 0.001842342681898612
Position 4522: 0.001450630753148026
Position 639: 0.0013987025224742055
Position 15248: 0.0013213680439210646
Position 14460: 0.0012945841578323979
Position 793: 0.001013042692665283
Position 604: 0.0010007985626017018
Position 13662: 0.0007952610646234711
Position 15693: 0.0007198489059945338
Position 13161: 7.028760894660524e-05
