Gene = Lat
index = 623
Annotated 5SS: [ 387  593  733 1040 1236 1349 1489 1659 4976 5137 5339]
Annotated 3SS: [ 564  697  951 1170 1318 1427 1563 4912 5073 5233 5492]
SMsplice 5SS: [ 387 1040 1236 1489 1659 4976 5137 5339]
SMsplice 3SS: [ 951 1131 1427 1563 4862 5073 5233 5492]
top_k =  100
Partition function (log Z): 8.930376532526282

Sorted 5' Splice Sites (High to Low Probability):
Position 1659: 0.9879142080937171
Position 1489: 0.9482153532344341
Position 5137: 0.9299405055006913
Position 5339: 0.859122938048313
Position 1236: 0.8008621614193023
Position 4976: 0.775693336323226
Position 1040: 0.7419331840168557
Position 387: 0.5585221449054685
Position 593: 0.5216468888417214
Position 733: 0.5184702754507567
Position 4789: 0.4120447921759275
Position 1349: 0.29769518651805116
Position 375: 0.1525698586442469
Position 4980: 0.0890558668236262
Position 776: 0.0796859890317862
Position 26: 0.04872126068105814
Position 5151: 0.030128736836182855
Position 1497: 0.018661598449891244
Position 5149: 0.01627788550219182
Position 3934: 0.012675930913421686
Position 1493: 0.008759653745568235
Position 361: 0.008257772582546733
Position 308: 0.005712189848264237
Position 273: 0.004340981633046398
Position 4085: 0.0031493337355969157
Position 420: 0.0020009039934124444
Position 1508: 0.0016430283408144118
Position 5410: 0.0014881068910358852
Position 1353: 0.0005434390779053308
Position 5087: 0.0005137937045217767
Position 497: 0.0003214906923801342
Position 56: 0.00026361694065671706
Position 365: 0.00012284214743377194
Position 236: 7.894776954047861e-05
Position 616: 7.54380793307161e-05
Position 129: 1.1777103853317178e-06
Position 212: 5.600673715456782e-07
Position 47: 1.104966352446431e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5073: 0.9812475901086671
Position 1563: 0.9636292356519052
Position 1427: 0.9555283436918011
Position 5233: 0.9396801052419493
Position 5492: 0.7486074181857292
Position 1170: 0.46305138520372313
Position 4912: 0.4233635271145592
Position 4862: 0.41022335931637993
Position 951: 0.4024841271588266
Position 1131: 0.3601309025958937
Position 697: 0.3539886242955476
Position 4695: 0.32254986989001005
Position 564: 0.30123173402972786
Position 863: 0.1569982952203103
Position 1318: 0.15075207966958995
Position 454: 0.14710224524151072
Position 1093: 0.1333513115138446
Position 4603: 0.12271912802478473
Position 897: 0.11000367042579969
Position 993: 0.06592598836648751
Position 5407: 0.06368208361578663
Position 642: 0.051497743536651
Position 5250: 0.04377923933499679
Position 679: 0.04050316409050543
Position 5569: 0.029032322317668398
Position 3845: 0.015825264649018598
Position 5611: 0.015343925218321449
Position 1626: 0.005185411511159788
Position 801: 0.005110020967694104
Position 5646: 0.0047130595745961505
Position 1433: 0.004527077459938335
Position 283: 0.00437933565260292
Position 577: 0.004318339932253854
Position 1222: 0.004108745258206771
Position 1325: 0.004065779811930811
Position 5498: 0.004013294275932206
Position 129: 0.003802955036165829
Position 1133: 0.002914523241841027
Position 386: 0.0020443399583303123
Position 5669: 0.0019943369993958146
Position 1565: 0.0019511641847980933
Position 252: 0.0018073911201246934
Position 1401: 0.0017950408371168916
Position 5414: 0.0011925228295386523
Position 588: 0.001153390175464167
Position 272: 0.00082082059014415
Position 243: 0.0008171426082855284
Position 510: 0.0007901351814765488
Position 5692: 0.0006263905858114693
Position 5673: 0.000600061079319647
Position 5253: 0.00042039825077279787
Position 1429: 0.00035679293945740963
Position 1454: 0.00027130460157527255
Position 5383: 0.0002653210588805665
Position 106: 0.00021765785878332235
Position 1766: 0.00021200878261511282
Position 134: 0.00016215918158028015
Position 196: 0.00013328130400731437
Position 293: 5.031766930143484e-05
Position 164: 1.474898089151939e-05
Position 257: 1.2781580054289593e-05
Position 155: 8.440539510518106e-06
Position 290: 7.5775612670745045e-06
Position 260: 5.733821790059213e-06
Position 138: 4.994881347363623e-06
Position 95: 2.0656021817817707e-06
Position 709: 1.6156098245174527e-06
Position 1581: 2.332201111105447e-07
Position 147: 9.284123944534643e-08
