Gene = Ndufc1
index = 739
Annotated 5SS: [ 125  844 1653]
Annotated 3SS: [ 739 1575 3368]
SMsplice 5SS: [ 125  844 1653]
SMsplice 3SS: [ 739 1575 3368]
top_k =  100
Partition function (log Z): -3.3875769321595213

Sorted 5' Splice Sites (High to Low Probability):
Position 125: 0.9665440730107695
Position 844: 0.8874498848770522
Position 1653: 0.8391196342916498
Position 2401: 0.2448869829872291
Position 3216: 0.025427035259709414
Position 3530: 0.01887049633521519
Position 66: 0.018136563368578492
Position 2134: 0.01746231502716429
Position 1177: 0.015602512162785315
Position 810: 0.015277431973542345
Position 2438: 0.01395577448448913
Position 2442: 0.006566513640422465
Position 499: 0.006514373507256157
Position 3453: 0.005024615400124978
Position 279: 0.004272959410903903
Position 258: 0.003968300625141848
Position 210: 0.0035941532501142744
Position 848: 0.0032680395482141337
Position 795: 0.0026997015976730648
Position 826: 0.002428868278825612
Position 70: 0.002424582044335376
Position 2098: 0.0021358397871263464
Position 814: 0.0018904862529340722
Position 853: 0.0015200531664110895
Position 834: 0.0013920918087401892
Position 447: 0.001340527952194963
Position 476: 0.0012353310444540373
Position 880: 0.0011698456810253714
Position 478: 0.0011585872279498066
Position 864: 0.000941695004759773
Position 3475: 0.0008516762079844184
Position 907: 0.0008345843744928493
Position 233: 0.0005653685216975862
Position 466: 0.00047918632456688497
Position 601: 0.0004048208737652048
Position 216: 0.0003108161223586206
Position 84: 0.00016962100188932876
Position 607: 0.0001492486577480846
Position 513: 0.0001217820681847617
Position 129: 0.00010965746868318122
Position 73: 2.3485241851923855e-07
Position 327: 1.7290013879176478e-07
Position 131: 5.402573582523115e-08
Position 4: 1.2351063454841485e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3368: 0.9758193760190059
Position 739: 0.921351901541126
Position 1575: 0.6214433364583035
Position 1532: 0.13298606851387632
Position 2156: 0.1323601508183998
Position 2377: 0.10120077541834208
Position 1465: 0.08024344570836595
Position 3109: 0.02808305699143887
Position 1927: 0.01873262506957484
Position 2286: 0.018448772230608316
Position 2277: 0.011308984173467368
Position 3625: 0.008942355630947118
Position 396: 0.00863170511716884
Position 2574: 0.00656592810194908
Position 945: 0.006159297245258482
Position 3819: 0.005129101791928861
Position 2303: 0.005098755923764548
Position 4245: 0.0044790818488025606
Position 1503: 0.00427463024611132
Position 3373: 0.00373479721510911
Position 1005: 0.0031314533423950717
Position 1955: 0.002596435909600825
Position 3577: 0.002154292229350506
Position 966: 0.0018821226603513996
Position 1405: 0.001637309816056486
Position 3673: 0.001573837836129592
Position 2008: 0.0015113880090761882
Position 206: 0.0012771210010182853
Position 209: 0.001264816391445001
Position 3991: 0.001177139581405095
Position 985: 0.0010229670953791497
Position 341: 0.0010104350944115381
Position 3581: 0.0009749308269849404
Position 942: 0.0009661843266879267
Position 4283: 0.0007656794356026941
Position 2981: 0.0007342952070548498
Position 203: 0.0004459954099828568
Position 1094: 0.000363563632619082
Position 703: 0.0003190815646669204
Position 1021: 0.0003166133417253407
Position 398: 7.670914707926549e-05
Position 1941: 3.697738893954843e-05
Position 1897: 3.5380821519208966e-05
Position 802: 2.0075110905532337e-06
Position 775: 1.7058394525405506e-06
Position 545: 1.6059797491569839e-06
Position 756: 1.4814674592316656e-06
Position 680: 8.222821804094903e-07
Position 1341: 5.544558097471355e-09
