Gene = Kri1
index = 611
Annotated 5SS: [  110   271  1391  2729  5796  5921  6155  6308  6928  7607  7806  8609
 11410 11585 11915 12126 12533 12701]
Annotated 3SS: [  196  1284  2601  5740  5870  6057  6229  6799  7479  7709  8437 11333
 11495 11787 11994 12467 12601 13720]
SMsplice 5SS: [  110   271  1391  2729  5921  6155  6308  6928  7806  8609 11410 11585
 11915 12126 12533 12701]
SMsplice 3SS: [  196  1284  2601  5740  6057  6229  6765  7709  8437 11333 11495 11787
 11994 12467 12601 13720]
top_k =  100
Partition function (log Z): 33.14840143216081

Sorted 5' Splice Sites (High to Low Probability):
Position 2729: 1.0000000000000024
Position 7806: 0.9940637103801728
Position 11410: 0.9927669336656468
Position 110: 0.9832345286630553
Position 271: 0.9811973177862351
Position 1391: 0.9724779121138867
Position 11915: 0.9262945279411365
Position 5921: 0.9008760226418173
Position 11585: 0.8924077958593544
Position 6155: 0.8571304151087882
Position 8609: 0.8501450710633398
Position 6308: 0.7460961158928825
Position 6928: 0.7353245798220044
Position 12533: 0.7015157859511423
Position 12126: 0.6071873736202416
Position 12701: 0.5529555088399393
Position 12080: 0.20950407828789097
Position 2166: 0.15587769088344386
Position 8325: 0.14977104887371506
Position 8532: 0.14516395545691813
Position 5796: 0.1339119830083057
Position 7570: 0.12736600625841896
Position 6965: 0.07874294910449288
Position 12547: 0.05150338869545993
Position 7625: 0.05014411739735748
Position 11920: 0.047759399515953996
Position 12285: 0.04395724975265881
Position 11611: 0.040899771973781876
Position 7607: 0.04001451057027147
Position 9281: 0.03898599675787962
Position 12180: 0.03853931359710957
Position 7912: 0.032943776879390936
Position 6441: 0.032469138542147814
Position 8857: 0.02955431494429014
Position 481: 0.025559725725742492
Position 11600: 0.023841251891133956
Position 12755: 0.021696429219342308
Position 12201: 0.01765435704770152
Position 11565: 0.013447880387179879
Position 12784: 0.012604579342125367
Position 8693: 0.011599629436851907
Position 12329: 0.007428796060534329
Position 92: 0.007197118410500181
Position 2458: 0.006489730257293452
Position 296: 0.005853182710226383
Position 8298: 0.00538291725054701
Position 114: 0.004626507252591265
Position 10051: 0.004314233375846288
Position 307: 0.003976909846105499
Position 11865: 0.0034953738185810467
Position 1880: 0.0023600887952807516
Position 11615: 0.0009995306355820297
Position 11598: 0.0009907878350648147
Position 49: 0.0009578511561534844
Position 1453: 0.0008406449073118575
Position 268: 0.0008261897349348702
Position 139: 0.0006214152059058426
Position 2202: 0.0006174467444885798
Position 1137: 0.00036901432342105835
Position 11904: 0.00036846666769801934
Position 2163: 0.00034790545197668196
Position 2072: 0.00034753743917407393
Position 6108: 5.4153004937194515e-05
Position 11884: 4.4878546457115804e-05
Position 80: 4.546850555811045e-06
Position 39: 4.4321034800685514e-06
Position 60: 3.7928595060262373e-06
Position 158: 1.7257918564013451e-06
Position 164: 7.659936830514817e-07
Position 153: 2.8486932082280283e-07
Position 141: 1.3190490502955235e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7709: 0.9987272049819926
Position 196: 0.9900377886271854
Position 2601: 0.989079965752421
Position 8437: 0.9811690983195265
Position 11787: 0.9707635485762295
Position 11495: 0.9669379479033262
Position 1284: 0.9397095458677539
Position 13720: 0.9326501322634081
Position 11994: 0.9129661287364605
Position 11333: 0.9085820921807904
Position 5740: 0.8813804777491655
Position 12467: 0.803631451505023
Position 6057: 0.7796815752550659
Position 6229: 0.6160031601036265
Position 12601: 0.5497491128781761
Position 6765: 0.46498999462135676
Position 6799: 0.33025836560869426
Position 7479: 0.213145492010261
Position 5870: 0.1284049641564967
Position 6013: 0.1113799772759381
Position 8133: 0.10841206127474204
Position 11314: 0.08897062183730432
Position 2038: 0.08810715104769978
Position 6235: 0.061618287508347296
Position 14190: 0.04071003665838915
Position 9143: 0.03898599675787964
Position 8685: 0.03643170651440925
Position 1879: 0.0339994501209502
Position 6374: 0.03246913854214783
Position 5672: 0.029132979103859365
Position 7871: 0.026415452116185543
Position 12247: 0.017354028439155664
Position 1174: 0.016934066866958888
Position 1965: 0.014326913471923492
Position 8138: 0.01283859529006135
Position 8252: 0.012497966813746084
Position 6265: 0.011064799969281539
Position 6081: 0.010920385937591884
Position 6723: 0.010417965699917646
Position 402: 0.009656525943078621
Position 8184: 0.009625642754970161
Position 2619: 0.009333236401567978
Position 8440: 0.009273796703188267
Position 8287: 0.008494091707928208
Position 6830: 0.008401202996530655
Position 1302: 0.008205433471025357
Position 1990: 0.008171167531102225
Position 373: 0.007916565634857273
Position 8443: 0.007279774743669077
Position 6242: 0.0071802211815284065
Position 7273: 0.005650602826247807
Position 11810: 0.005428997944363606
Position 2044: 0.0052673885728069
Position 1299: 0.005160788477036462
Position 12021: 0.004653930912557123
Position 2040: 0.004418843441587831
Position 9919: 0.004314233375846288
Position 354: 0.003994833838924982
Position 2118: 0.002899666333013275
Position 8226: 0.002415286090971383
Position 8411: 0.0022427737879310602
Position 2282: 0.0021006208395579753
Position 2234: 0.0017264869589760847
Position 1699: 0.0016921255753211335
Position 13230: 0.001592085839062884
Position 2607: 0.0015867978460160103
Position 2347: 0.0015094525486255722
Position 5396: 0.0013018614158309915
Position 12002: 0.0012204565711787102
Position 1305: 0.0012203482414221171
Position 1256: 0.0009051355272079533
Position 7960: 0.0008735070641716071
Position 202: 0.0008587849547645188
Position 11667: 0.0008575197861338623
Position 11848: 0.0008118206338095404
Position 375: 0.0006888260198278309
Position 2419: 0.0005943079424745306
Position 2328: 0.0005588619676592922
Position 11530: 0.0005474299383896715
Position 1319: 0.00045707829011169094
Position 239: 0.0004407244069614935
Position 955: 0.0003838051468233462
Position 1567: 0.0003344647904084793
Position 1647: 0.00033349842955113256
Position 1309: 0.00030362432492552405
Position 1110: 0.0002997953593300906
Position 7873: 0.0002941689508871298
Position 7878: 0.0002913066914902629
Position 347: 0.000289806907577422
Position 11534: 0.00022438194815965063
Position 381: 0.00017837932870053396
