Gene = Myd88
index = 727
Annotated 5SS: [ 410 1466 2036 2288 2707]
Annotated 3SS: [1330 1854 2195 2530 3141]
SMsplice 5SS: [ 410 1466 2036 2288 2707]
SMsplice 3SS: [1330 1854 2195 2530 3141]
top_k =  100
Partition function (log Z): 3.0569792123918975

Sorted 5' Splice Sites (High to Low Probability):
Position 2707: 0.9261512236910553
Position 2288: 0.9162936669529989
Position 1466: 0.9140605335261243
Position 410: 0.8464364540675446
Position 2036: 0.6098483378610583
Position 2057: 0.2992553903291532
Position 744: 0.18323796925138072
Position 2061: 0.061792010899904166
Position 1355: 0.036171491068244147
Position 1208: 0.02499828319065214
Position 681: 0.021640520699720795
Position 1023: 0.02062055043068332
Position 1393: 0.019962355304674915
Position 252: 0.01773514327504892
Position 739: 0.016271188918256272
Position 993: 0.013538653769757554
Position 2434: 0.011267141622108014
Position 543: 0.010402481166286188
Position 114: 0.00732524852755454
Position 2591: 0.006657332549645273
Position 493: 0.005777314574551521
Position 649: 0.005755358142029355
Position 374: 0.005460364485306612
Position 1983: 0.004892178604948119
Position 970: 0.004400237841495466
Position 1492: 0.0040705903107607685
Position 1501: 0.003599788478318022
Position 3447: 0.003195508859190379
Position 1961: 0.0029868288038751504
Position 1966: 0.0027416582681150897
Position 2711: 0.0027370153189834184
Position 2841: 0.002254016927151463
Position 2640: 0.002171238074326466
Position 24: 0.0020140773698498703
Position 166: 0.0019300390288930329
Position 2915: 0.0018183716672755602
Position 2993: 0.001633189918334386
Position 299: 0.0015187263012583583
Position 1964: 0.001398206792736975
Position 2006: 0.0012529822504381014
Position 420: 0.0009117582214944458
Position 3483: 0.0008597288799054039
Position 103: 0.0007759582159443311
Position 2646: 0.0007301353814873516
Position 2898: 0.0006937001750847261
Position 1724: 0.0005742526055843702
Position 148: 0.00028774549924983744
Position 160: 0.00027504353002745106
Position 1412: 0.00027258257596379256
Position 132: 0.00012075933632403652
Position 46: 0.00011411697264253685
Position 84: 5.5059175701175284e-05
Position 333: 1.5617427779868064e-05
Position 72: 1.5369115598758933e-05
Position 208: 5.590116907096102e-06
Position 2601: 1.539007669107242e-06
Position 303: 1.5333630998540702e-06
Position 1978: 1.2332028634387534e-11
Position 1970: 1.175280869054365e-11
Position 1968: 1.1389912215476754e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1854: 0.9876163288966869
Position 1330: 0.9756738887768874
Position 2530: 0.9037358222104306
Position 3141: 0.7288000438810299
Position 2195: 0.571684003751914
Position 2166: 0.32111986791949854
Position 2784: 0.1897916395238455
Position 657: 0.09010262398536661
Position 2490: 0.04600815440113408
Position 848: 0.027427721314065137
Position 3018: 0.023968831977818735
Position 2568: 0.017508353441803584
Position 344: 0.01675159544542623
Position 2141: 0.01615391394587045
Position 3588: 0.01411505752071675
Position 542: 0.010409556696919679
Position 3360: 0.010363891150223863
Position 874: 0.009698636585422929
Position 535: 0.009378988956223777
Position 2238: 0.009169415085171802
Position 501: 0.007588572763565277
Position 1094: 0.006413444891368374
Position 739: 0.006239718107344317
Position 1151: 0.0038042421216268264
Position 2112: 0.0022750493070329857
Position 3771: 0.0017976064251611127
Position 3841: 0.0017247659348187546
Position 2179: 0.0016268976996778484
Position 666: 0.0016114170864158926
Position 1335: 0.00151360013393383
Position 3817: 0.0014190878008031396
Position 3446: 0.00135933405704883
Position 3328: 0.0011780158355210522
Position 3774: 0.0011101198235202515
Position 3649: 0.001075656126863348
Position 2374: 0.00105601707708627
Position 3146: 0.0010119008803977537
Position 2794: 0.0009910333693384371
Position 299: 0.0009675382446934998
Position 1332: 0.0009498523532644834
Position 2541: 0.0008360087855512023
Position 2755: 0.0007227381009288643
Position 2816: 0.0007019067912159007
Position 2947: 0.0006629265390882912
Position 318: 0.0005750399201030851
Position 1532: 0.0005742526055843702
Position 2410: 0.000345752769932179
Position 938: 0.00031106407344647926
Position 370: 0.00028646016648981097
Position 1795: 0.00026914556497311277
Position 1811: 0.00020670890031628794
Position 1766: 0.00016785903477729142
Position 1821: 3.744246787371531e-05
Position 2467: 2.0105872850221386e-05
Position 237: 1.9601812873905297e-05
Position 615: 1.6107550366949904e-05
Position 586: 1.4018836346999494e-05
Position 547: 8.468055839230711e-06
Position 240: 5.5007461009348614e-06
Position 714: 5.184492027145447e-06
Position 170: 3.5465675522796328e-06
Position 352: 2.113595450610234e-06
