Gene = Pif1
index = 816
Annotated 5SS: [  92 1235 1978 2181 2445 2668 2895 4700 5071 6190 6443 7419]
Annotated 3SS: [ 423 1844 2054 2290 2552 2787 4559 4963 6101 6296 7226 7620]
SMsplice 5SS: [ 139 1235 1978 2181 2445 2668 2895 4700 5071 6190 6443 7419]
SMsplice 3SS: [1102 1844 2054 2290 2552 2787 4550 4963 6101 6296 7312 7620]
top_k =  100
Partition function (log Z): 19.18233483463196

Sorted 5' Splice Sites (High to Low Probability):
Position 5071: 0.9987922658909518
Position 6190: 0.9983222779314663
Position 2895: 0.9965944101638017
Position 1978: 0.9824925678996221
Position 2668: 0.9777014016505842
Position 7419: 0.9058930657488361
Position 2445: 0.9050892859188152
Position 2181: 0.8576264183811859
Position 1235: 0.7943975870611075
Position 4700: 0.7760460365335088
Position 139: 0.7640145533203732
Position 6443: 0.7001866621080128
Position 840: 0.6339657590517414
Position 390: 0.45261293194458924
Position 5498: 0.31482681404216545
Position 92: 0.1503016889963394
Position 5458: 0.12011402419268244
Position 586: 0.0765373203097812
Position 5965: 0.07216878458781592
Position 4739: 0.06437364697344801
Position 2206: 0.03205028348858592
Position 5476: 0.028027777935779548
Position 189: 0.018671890670199698
Position 7046: 0.015557532996509613
Position 7784: 0.014256746968581601
Position 4827: 0.0138106725230518
Position 2449: 0.009252822188458144
Position 4609: 0.007990290339226694
Position 1230: 0.006325625187918808
Position 8197: 0.006055946239037683
Position 149: 0.0038358979098652903
Position 5465: 0.003565292300903751
Position 2886: 0.0034055898362025903
Position 153: 0.002333832784449722
Position 3289: 0.0008478308752961515
Position 6594: 0.0006077836736907211
Position 2109: 0.0005249684395741285
Position 41: 0.00028054243140170185
Position 356: 0.0002239431148366345
Position 120: 0.00021658605242375775
Position 2629: 0.00011710727487181032
Position 275: 4.721948335343724e-05
Position 74: 3.0237130570064206e-05
Position 1997: 1.681842772835512e-05
Position 394: 7.340101069088826e-06
Position 262: 2.244212441551349e-06
Position 283: 6.52729717398401e-07
Position 2805: 7.610351571988822e-08
Position 11: 2.047283742557842e-11
Position 2348: 1.1562727742702197e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2787: 0.9989887272840914
Position 4963: 0.9986942342957509
Position 6101: 0.99489954710713
Position 1844: 0.9447471425971878
Position 2054: 0.8580088335316882
Position 2552: 0.8324563198008735
Position 7312: 0.8208158720178239
Position 6296: 0.6812859457283698
Position 2290: 0.6090774916760594
Position 7620: 0.5434094844893489
Position 677: 0.4856008156586735
Position 5373: 0.4583927212519218
Position 1102: 0.41872845071455506
Position 4550: 0.37187916186785724
Position 306: 0.3651814289106009
Position 1140: 0.3546050282931258
Position 8293: 0.35370486442004534
Position 4559: 0.24425217898991997
Position 2347: 0.2160933594762254
Position 4526: 0.17688736212973563
Position 7226: 0.0849627218770727
Position 2532: 0.07452813279830725
Position 5899: 0.06727700760251999
Position 4653: 0.043748547217628164
Position 524: 0.043392862021699896
Position 451: 0.041470980353196955
Position 496: 0.03893702574659841
Position 2180: 0.037225615176175425
Position 2322: 0.036522410718109716
Position 2501: 0.032004757318545976
Position 1848: 0.028169190941668594
Position 2060: 0.027176475701674575
Position 8119: 0.026699553158483588
Position 699: 0.026509000965127826
Position 613: 0.023160165587090092
Position 7276: 0.02181384749568372
Position 225: 0.02120149182832874
Position 4608: 0.021154190793803783
Position 7822: 0.019767436401676945
Position 2554: 0.019564303849042446
Position 7866: 0.018995081426628715
Position 1021: 0.017702593240751664
Position 6693: 0.016309863083066013
Position 2264: 0.01406631365732384
Position 1788: 0.012674585625050638
Position 423: 0.012360746849830016
Position 562: 0.01138872467274114
Position 6364: 0.011021533091003476
Position 2619: 0.010071738273114103
Position 6359: 0.009707815125747487
Position 6334: 0.008985162891526902
Position 310: 0.008831419121242405
Position 499: 0.008221346868707966
Position 5157: 0.008105460121781923
Position 704: 0.008027409949889125
Position 2568: 0.008006743260164338
Position 8643: 0.007114813158417549
Position 8299: 0.005926860609212496
Position 5807: 0.00542011675763823
Position 6965: 0.004777830894393397
Position 271: 0.004638033127452589
Position 945: 0.004606868140134919
Position 6719: 0.004589929103840072
Position 2358: 0.004478259594900438
Position 359: 0.0035193610718455576
Position 5727: 0.0028950769628819854
Position 812: 0.0028825257174037566
Position 7777: 0.0023623829334989397
Position 679: 0.002211156304903816
Position 4494: 0.001966176555736849
Position 4801: 0.0014812933045186092
Position 2793: 0.0010110678414224361
Position 4319: 0.0009497671052364576
Position 3109: 0.00048619474530618343
Position 474: 0.00047653674551329515
Position 3041: 0.00036163612998996826
Position 6509: 0.0003060539179406928
Position 188: 0.0001263207362521547
Position 5397: 2.7567607655775113e-05
Position 362: 1.8550223720288653e-05
Position 5328: 3.9784199007089095e-06
Position 289: 3.696309585036048e-06
Position 283: 3.3133536837572374e-06
Position 5201: 2.156527467011927e-06
Position 5316: 2.0245428036290518e-06
Position 2877: 2.8066288381357764e-07
