Gene = Rwdd3
index = 941
Annotated 5SS: [  104 12928 15295 15509]
Annotated 3SS: [12439 15178 15392 15637]
SMsplice 5SS: [  104   421   584  4148  4423 11926 15295]
SMsplice 3SS: [  275   512  4038  4292 11837 15178 15392]
top_k =  100
Partition function (log Z): -5.973879876238218

Sorted 5' Splice Sites (High to Low Probability):
Position 11926: 0.9843444070322204
Position 104: 0.8981027407308864
Position 4148: 0.8477729453723075
Position 4423: 0.8082386008280743
Position 15295: 0.8024289552560233
Position 421: 0.7131779032889026
Position 15509: 0.38769786374467646
Position 617: 0.37472194195539654
Position 1852: 0.23863998140544831
Position 739: 0.2270524835129035
Position 15529: 0.22163660333665836
Position 613: 0.10449031636485018
Position 994: 0.05901391448712715
Position 606: 0.05168208954177166
Position 279: 0.0358178202737779
Position 31: 0.01276738655038847
Position 11949: 0.009764554888632789
Position 856: 0.0083977132730286
Position 178: 0.005222292228088453
Position 375: 0.003016396473490262
Position 743: 0.002405777584903952
Position 774: 0.0022427956193347754
Position 437: 0.0016828927961979655
Position 155: 0.001470710467862319
Position 196: 0.0013889611109994635
Position 401: 0.0013315202447243101
Position 90: 0.0009664006671265299
Position 345: 0.000801627822159948
Position 415: 0.000718483141868206
Position 81: 0.0006326499527192412
Position 379: 0.0005608250745082273
Position 98: 0.00035375479721227006
Position 201: 0.00031615832203312286
Position 143: 0.00016201044478031038
Position 372: 0.00014318470673767183
Position 162: 9.640691507161917e-05
Position 391: 6.73559865656174e-05
Position 157: 5.876051010593775e-05
Position 382: 3.178388490610295e-05
Position 352: 2.1767351109711357e-05
Position 286: 6.209094734223755e-06
Position 22: 1.258583604168981e-07
Position 8: 2.2513306832593073e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11837: 0.996564102796047
Position 15392: 0.9757583098828047
Position 4038: 0.8477729453723075
Position 512: 0.831804138961504
Position 4292: 0.8086511240848626
Position 15178: 0.8024289552560233
Position 275: 0.5805166740406014
Position 15637: 0.4999785730987836
Position 1786: 0.22280043209416056
Position 15937: 0.09470083069502909
Position 218: 0.0565000121976283
Position 320: 0.023453769755124188
Position 1789: 0.015954838813816957
Position 15617: 0.014655063287522176
Position 13730: 0.01041893174971352
Position 307: 0.008643960852036846
Position 175: 0.0049016016191867455
Position 12439: 0.004268961896858184
Position 12023: 0.003662758391477473
Position 365: 0.00293537662022943
Position 286: 0.0012503586861736787
Position 5282: 0.0004281616714211774
Position 337: 0.0003160255558024738
Position 5884: 0.0003081979676589397
Position 232: 0.0002942458107413273
Position 694: 0.0002670484724054957
Position 769: 9.900826772480715e-05
Position 375: 5.905542617388375e-05
Position 386: 2.356132143986147e-05
Position 181: 1.5844352074903685e-05
Position 178: 1.4226414649235521e-05
