Gene = Bcas2
index = 172
Annotated 5SS: [ 211  386 1691 2847 4015 5765]
Annotated 3SS: [ 292 1619 2684 3963 5683 6699]
SMsplice 5SS: [ 211  386 1691 2847 5765]
SMsplice 3SS: [ 292 1619 2684 5683 6699]
top_k =  100
Partition function (log Z): 7.711078479942515

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9884348245785646
Position 5765: 0.983227889184493
Position 1691: 0.9722663820992088
Position 386: 0.9293339047644555
Position 2847: 0.7788888214956007
Position 4015: 0.4906061142216949
Position 6485: 0.19231407680341772
Position 5075: 0.15174913255536854
Position 2836: 0.0932650518371286
Position 6895: 0.07565504013480943
Position 403: 0.07024420665996964
Position 6937: 0.04687394971058605
Position 6510: 0.03297592159956215
Position 2916: 0.025239469985000103
Position 1712: 0.02235295833894323
Position 4886: 0.021439710830293744
Position 5179: 0.015426218862611418
Position 4995: 0.00943989949888309
Position 148: 0.005478237508725793
Position 2268: 0.004240975968565296
Position 977: 0.002738656488788373
Position 6592: 0.0025985351463063003
Position 6713: 0.002471780967736706
Position 6840: 0.00225863166010722
Position 4295: 0.0021757887197367187
Position 710: 0.001922240246144814
Position 136: 0.0018286191213885714
Position 154: 0.0014789078594864623
Position 1701: 0.0009567795792886648
Position 1317: 0.0006261657463876479
Position 1864: 0.0004511865794278237
Position 226: 0.00040494151103590394
Position 6358: 0.0003753026803691977
Position 1236: 0.0003327106499804212
Position 6352: 0.0003089333237554872
Position 1332: 0.000281743340493016
Position 811: 0.000263380171274381
Position 628: 0.00019950870150024926
Position 5769: 0.00019145575055328577
Position 1241: 0.00018869198215407454
Position 660: 0.0001757616325473385
Position 215: 0.00013190269615712274
Position 199: 8.394716755828044e-05
Position 1764: 7.805930301504774e-05
Position 151: 5.7303485306215946e-05
Position 221: 5.5339980658407825e-05
Position 235: 2.1533215907219473e-05
Position 27: 1.7872183863423934e-05
Position 108: 1.060453060846084e-05
Position 29: 4.64108325045111e-06
Position 36: 3.2960261571929967e-06
Position 31: 2.4165752091280625e-06
Position 57: 2.5334514167268485e-07
Position 437: 1.457249184340412e-07
Position 390: 7.474175543287044e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 292: 0.9950241036949943
Position 5683: 0.9841336141336245
Position 6699: 0.9621302452177708
Position 1619: 0.8012086020197762
Position 2684: 0.47082768821773757
Position 2710: 0.3486684651864317
Position 3847: 0.20280708400085978
Position 1578: 0.18670314230961985
Position 4851: 0.17630091180322624
Position 3963: 0.16337022067963053
Position 6380: 0.15226226131296802
Position 3920: 0.09206597768748762
Position 6217: 0.091957295147407
Position 2766: 0.05830612175913283
Position 7301: 0.03168753201162272
Position 3929: 0.029603262530165673
Position 7371: 0.02836370969636442
Position 7045: 0.022619133052585415
Position 7048: 0.018610030279694385
Position 5112: 0.015426218862611408
Position 2600: 0.014963766389260776
Position 7100: 0.014029057541345594
Position 6484: 0.01117097690943762
Position 7005: 0.009832365578736187
Position 7063: 0.008769059816760058
Position 4880: 0.006327831081319262
Position 2191: 0.00375750989130168
Position 6270: 0.0036635972268844064
Position 2740: 0.00302615322099088
Position 3631: 0.00275956932355135
Position 1499: 0.002445446179940227
Position 316: 0.002344758786053225
Position 858: 0.0023275502193144844
Position 4165: 0.0021757887197367187
Position 1623: 0.0015225041436769682
Position 1155: 0.001392534092752367
Position 1648: 0.00136917568082238
Position 515: 0.0011196113863677025
Position 1681: 0.0008625345025976595
Position 1371: 0.0007197258572551171
Position 2772: 0.0007171686771010876
Position 540: 0.0005841024678544804
Position 1405: 0.0005359046581968961
Position 693: 0.0005112266139019168
Position 2632: 0.0004604835326284752
Position 2778: 0.0004234963344459887
Position 2144: 0.00040139060101682756
Position 494: 0.0003804467940647271
Position 1767: 0.00037180396781475415
Position 896: 0.00029059862014892493
Position 1315: 0.0002854459944641107
Position 313: 0.0002238877836321528
Position 1170: 0.00011784811442426373
Position 477: 8.601113860291781e-05
Position 2216: 4.530740331169506e-05
Position 2193: 3.676807293509297e-05
Position 6751: 2.2639036495404502e-05
Position 310: 1.944169340006889e-07
Position 324: 1.4446141903416184e-08
Position 1292: 1.0097558300149482e-08
Position 340: 7.286137549673806e-09
Position 245: 5.14147500204391e-09
Position 386: 1.1635061072103405e-09
Position 390: 3.3433935986405796e-11
Position 351: 5.0893013556798875e-12
Position 208: 1.3737934493223455e-12
Position 215: 1.3475037840141585e-12
