Gene = Fam174b
index = 395
Annotated 5SS: [  527 26317]
Annotated 3SS: [26184 34593]
SMsplice 5SS: [  527 26317 31922 34685 35794]
SMsplice 3SS: [26184 31820 34593 35621 36018]
top_k =  100
Partition function (log Z): -23.09616803074084

Sorted 5' Splice Sites (High to Low Probability):
Position 527: 0.8310454314168731
Position 1197: 0.5614897125792249
Position 910: 0.45780577508073383
Position 1872: 0.2926317642901369
Position 4483: 0.15712073056579312
Position 3420: 0.1112426878101323
Position 1112: 0.055353161714747835
Position 181: 0.04070315099044925
Position 633: 0.0273950102151646
Position 465: 0.01913077792440013
Position 119: 0.011301466646269766
Position 1102: 0.00722432019429181
Position 340: 0.003545278134552566
Position 1886: 0.002425957891802979
Position 293: 0.0020352906229136993
Position 414: 0.0011894303723838757
Position 185: 0.0002383512893563415
Position 149: 6.935728193324142e-05
Position 439: 4.0206458164195006e-05
Position 411: 3.855264703950863e-05
Position 39: 2.0353700966236315e-05
Position 402: 2.4464412865512944e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 983: 0.4007712070419636
Position 1771: 0.30727931044601897
Position 3307: 0.2852663078678681
Position 760: 0.2842858114439509
Position 5944: 0.2514208684371713
Position 4815: 0.24555553818867132
Position 4367: 0.24194205522854872
Position 1101: 0.14188969407625734
Position 1026: 0.14155853602320834
Position 1002: 0.11689173054789646
Position 728: 0.03247131216229985
Position 780: 0.02614597028757156
Position 2716: 0.020260789708499802
Position 874: 0.019020181133013105
Position 1852: 0.018570841635555
Position 632: 0.00895448400790018
Position 2870: 0.008404626523748618
Position 430: 0.007496952213865267
Position 786: 0.005372046901670286
Position 458: 0.004846099376079139
Position 286: 0.003530537625072647
Position 1937: 0.002989588795720241
Position 1297: 0.00208419933745933
Position 660: 0.001475922582031663
Position 526: 0.0013281938129054123
Position 487: 0.0006745894844868397
Position 829: 0.0006664855470237169
Position 740: 0.00042092354256884084
Position 359: 0.00016069641648705756
Position 397: 0.00010175840696154116
Position 311: 8.621900530149253e-05
Position 400: 5.554937366082922e-05
Position 288: 4.9865732690618766e-05
Position 1130: 6.716747969884634e-06
Position 1108: 5.753636158413638e-06
Position 388: 3.1969520780893684e-06
Position 293: 2.418365867683785e-06
Position 194: 2.092198070676786e-06
Position 321: 1.218273281863007e-07
Position 318: 2.1627014582502358e-08
