Gene = Sdhc
index = 958
Annotated 5SS: [   45  4848  7046 11910 14611]
Annotated 3SS: [ 4790  6943 11847 14446 20697]
SMsplice 5SS: [   45  4848  7046 14611]
SMsplice 3SS: [ 4790  6943 14446 20697]
top_k =  100
Partition function (log Z): -13.073840715763579

Sorted 5' Splice Sites (High to Low Probability):
Position 7046: 0.9908936954161167
Position 4848: 0.9201665530600688
Position 45: 0.7281375454538748
Position 3318: 0.1260250872698475
Position 4644: 0.11779726871963696
Position 124: 0.08886457910705943
Position 520: 0.06833749337357115
Position 501: 0.06584764587480013
Position 11910: 0.04849657660019713
Position 5652: 0.0410933317677175
Position 12187: 0.04019368096386536
Position 160: 0.0362710635644568
Position 2695: 0.017400653388798194
Position 4463: 0.016420223208350865
Position 7651: 0.016305976479988934
Position 12206: 0.014773113676096768
Position 4403: 0.009984556587421936
Position 4916: 0.009797537371607972
Position 915: 0.006756966453387351
Position 6235: 0.006589093412571008
Position 595: 0.005784706172850376
Position 8730: 0.004374640104499482
Position 8114: 0.004263284006939226

Sorted 3' Splice Sites (High to Low Probability):
Position 6943: 0.9861552069981072
Position 4790: 0.9093734165639289
Position 10788: 0.29321243570614264
Position 12345: 0.16837358349489745
Position 11847: 0.12128089625858895
Position 11155: 0.12059657753141789
Position 3127: 0.11139178877188258
Position 9956: 0.06915000926558378
Position 4544: 0.06155498829471254
Position 12097: 0.06151418363692489
Position 13649: 0.05868977099599843
Position 8559: 0.05512185430918904
Position 4520: 0.04360661958834465
Position 4586: 0.033226334704327565
Position 4347: 0.026404779795772756
Position 9723: 0.019008972710308256
Position 13922: 0.017948331710496375
Position 5465: 0.01634574222409104
Position 2498: 0.014809673607095952
Position 3148: 0.014633298497964941
Position 5543: 0.013756543597847323
Position 10524: 0.012712833278798836
Position 6966: 0.012693084496291446
Position 9800: 0.011869263283535228
Position 9045: 0.009721566793076411
Position 7544: 0.009344475177417658
Position 7590: 0.009257982868184822
Position 11522: 0.009088294683937658
Position 7751: 0.00844332391710306
Position 9425: 0.008340624491785693
Position 8336: 0.007393185137588824
Position 7193: 0.007334574272835695
Position 9070: 0.007173194717801855
Position 5518: 0.006932819646898939
Position 9377: 0.006834116160236701
Position 6013: 0.0065890934125710015
Position 7887: 0.006285845071023782
Position 7957: 0.004455955777329818
Position 5499: 0.004058226298880199
Position 7279: 0.003368477249785522
Position 8583: 0.0027442307525134654
Position 8418: 0.002629921369934758
Position 2494: 0.0025909797817022157
Position 8832: 0.002518188242492735
Position 8652: 0.002313543316488414
Position 7400: 0.0016359532820761338
Position 6916: 0.0011517085055986953
Position 7564: 0.0008670975531887134
Position 7500: 7.170423102389633e-05
