Gene = Trim30b
index = 1141
Annotated 5SS: [  98 4026]
Annotated 3SS: [3468 5984]
SMsplice 5SS: [  98 3639 6081]
SMsplice 3SS: [3468 5984 7520]
top_k =  100
Partition function (log Z): -8.069821650915957

Sorted 5' Splice Sites (High to Low Probability):
Position 98: 0.897333350873429
Position 3639: 0.8440564473278688
Position 6170: 0.07293996824430903
Position 243: 0.06614186446392456
Position 6085: 0.06499908284330001
Position 7076: 0.05832842985736062
Position 3678: 0.05519276003714093
Position 2496: 0.0516921566953752
Position 3163: 0.039601380776303555
Position 376: 0.03889294258588249
Position 5093: 0.037704128669516786
Position 4026: 0.02518520214849378
Position 4274: 0.021674873352943824
Position 1709: 0.020559964486753464
Position 837: 0.01420607413536067
Position 1195: 0.011406210619802475
Position 880: 0.008935010451585509
Position 669: 0.008062591942358702
Position 817: 0.006330644876322624
Position 4100: 0.005150096095334048
Position 35: 0.003203633079267409
Position 3143: 0.00305473322165608
Position 1190: 0.0027963772067144416
Position 340: 0.0020264019030496634
Position 52: 3.31055179370055e-05
Position 162: 2.76885685105051e-05
Position 159: 6.611383148162326e-06
Position 187: 6.501208297531876e-06
Position 19: 4.659403301439811e-06
Position 108: 3.703785416867835e-06
Position 102: 3.1000717484235544e-06
Position 166: 1.407149136601679e-06
Position 11: 1.1963693208869244e-06
Position 59: 1.1805777967942373e-06
Position 5: 5.323333090200641e-07
Position 23: 4.693831099193407e-07
Position 86: 3.3276504883355127e-07
Position 223: 1.1744682258228798e-08
Position 25: 3.5319691980013918e-09
Position 228: 7.006886100330129e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5984: 0.8888323893979556
Position 3468: 0.7921941387653031
Position 3561: 0.13541433728779764
Position 6844: 0.05033649106451608
Position 242: 0.04435756983912316
Position 2382: 0.04355385753591062
Position 4835: 0.03807016202641305
Position 6811: 0.033334100515781374
Position 7520: 0.03294696186417863
Position 3082: 0.028447506839844
Position 7453: 0.027266622032956427
Position 5049: 0.023882231858320762
Position 7688: 0.021940094453422914
Position 6744: 0.01612351441738764
Position 4165: 0.015569621673979291
Position 5930: 0.01541417713289218
Position 3993: 0.015002731465344527
Position 5987: 0.013060348828945889
Position 5469: 0.009808887555750786
Position 7819: 0.008840178441034685
Position 4199: 0.008338987740813097
Position 1434: 0.008175396385410066
Position 1644: 0.0075370866244553825
Position 1605: 0.00711568056372881
Position 1030: 0.006881269770407969
Position 468: 0.006218429889927453
Position 2414: 0.006177548074806674
Position 3142: 0.0057444505293823495
Position 5051: 0.005736097672473378
Position 7168: 0.005479518155691825
Position 3481: 0.00546473090384121
Position 2896: 0.005021134110010151
Position 981: 0.0043736116749732825
Position 2827: 0.0034430225187231205
Position 5365: 0.00341442992859541
Position 761: 0.0033839878593904466
Position 3739: 0.003110249009133465
Position 2438: 0.002634482885421081
Position 5933: 0.0022795222714590046
Position 4273: 0.0020087592514773356
Position 5273: 0.001658760291565859
Position 1785: 0.0005929495449330492
Position 334: 0.00032783225090480736
Position 3700: 5.096948308931473e-05
