Gene = Nrgn
index = 766
Annotated 5SS: [ 368 6957 7205]
Annotated 3SS: [6729 7186 7572]
SMsplice 5SS: [ 368 6817]
SMsplice 3SS: [6729 7572]
top_k =  100
Partition function (log Z): -5.137680605150404

Sorted 5' Splice Sites (High to Low Probability):
Position 368: 0.9944030039020458
Position 6957: 0.7430342801382094
Position 7479: 0.08962139923790699
Position 5725: 0.08035149602708953
Position 1426: 0.0673896563105093
Position 3523: 0.042891803917032095
Position 936: 0.030475806663826016
Position 3062: 0.027315798204691853
Position 5318: 0.02674853065533
Position 5515: 0.02658033980087836
Position 6233: 0.024317844422745632
Position 4299: 0.018382143564818588
Position 5622: 0.01697184071506116
Position 1309: 0.01349294036821109
Position 2932: 0.01181509330338465
Position 2679: 0.0079269722715442
Position 1430: 0.007296341193983112
Position 429: 0.005596996097954736
Position 3734: 0.005248178280575695
Position 49: 0.0030687057793971494
Position 10: 0.002246416215147064
Position 37: 0.0019527907828486627
Position 170: 0.0017656162374435867
Position 249: 0.0017548402053156752
Position 33: 0.0011789129504095038
Position 41: 0.0005954592162407468
Position 1051: 0.000275012958809353
Position 227: 0.00019872882854332746
Position 134: 0.00017718222334514315
Position 14: 0.00015990373485370458
Position 929: 7.48127502964116e-05
Position 185: 6.693422882352418e-05
Position 97: 4.500667348502984e-05
Position 1072: 3.296672422249486e-05
Position 872: 2.8584817344983178e-05
Position 1038: 2.7247963235904642e-05
Position 946: 2.639849955901819e-05
Position 1014: 2.5102193860269503e-05
Position 136: 2.4220574492832336e-05
Position 81: 2.38335347907524e-05
Position 850: 2.0542908771017833e-05
Position 109: 8.199717907243583e-06
Position 35: 4.350714516754319e-06
Position 94: 4.338519572317822e-06
Position 257: 2.9661318574985435e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6729: 0.948397377551942
Position 7572: 0.3448570515017302
Position 7888: 0.22457932197643085
Position 5503: 0.0996709559257364
Position 7322: 0.07350796547008223
Position 1142: 0.06609875648275262
Position 7867: 0.055561754679882794
Position 7284: 0.04646478618947829
Position 2872: 0.0377612877194873
Position 7306: 0.029875658475463585
Position 3365: 0.029593086502734175
Position 6121: 0.02856059548384671
Position 5220: 0.02674853065533
Position 5419: 0.02658033980087841
Position 7339: 0.02521529559417937
Position 7609: 0.023034325459013877
Position 792: 0.02104038758012433
Position 7578: 0.020561088706282614
Position 3498: 0.02030575494805606
Position 1329: 0.017021313964618694
Position 4236: 0.011911330599587837
Position 928: 0.010825821025826219
Position 130: 0.00865922956246452
Position 2421: 0.00859213966500206
Position 3264: 0.007439924924020389
Position 6412: 0.007251840960317241
Position 4036: 0.007019469434919935
Position 2822: 0.00598292441857266
Position 318: 0.0045925779629619875
Position 1208: 0.0045678867721043424
Position 8240: 0.0042105487607513705
Position 1180: 0.002844713071203131
Position 775: 0.0017589754469381845
Position 2734: 0.0011418051653296903
Position 3599: 0.0004399505919533924
Position 1489: 0.00034410204965743224
Position 2771: 0.00029642308226195634
Position 1486: 0.000194048169036548
Position 2892: 2.8974635380298784e-05
Position 2481: 2.830080911149001e-05
Position 621: 1.6214478007174923e-05
Position 267: 1.1995559575778046e-05
Position 860: 1.1114598555347872e-05
Position 821: 9.135588748599067e-06
Position 683: 9.02693750055451e-06
Position 634: 7.331590931723442e-06
Position 286: 5.215255504507041e-06
Position 155: 2.2695376503865672e-06
Position 559: 1.9931694529695185e-06
Position 894: 1.5032786752847828e-06
Position 222: 1.2319917781072459e-06
Position 162: 1.165963770837806e-06
Position 257: 9.283306606797524e-07
Position 330: 8.556340847870466e-07
