Gene = Odam
index = 777
Annotated 5SS: [  18  734  867 1575 2522 2956 4439 5106 6395 7440 7713]
Annotated 3SS: [ 667  824 1526 2290 2910 4336 5057 6322 7286 7653 8659]
SMsplice 5SS: [  18  734 2522 2956 4439]
SMsplice 3SS: [ 667 2290 2910 4336 8659]
top_k =  100
Partition function (log Z): -2.9931685405406325

Sorted 5' Splice Sites (High to Low Probability):
Position 18: 0.9086289504973036
Position 2956: 0.8963376787160643
Position 4439: 0.8559220928372723
Position 2522: 0.8498027723464714
Position 734: 0.8321304664700323
Position 1575: 0.47610014949538376
Position 7440: 0.3699994778220771
Position 369: 0.286824713080534
Position 6395: 0.16701019773347472
Position 1634: 0.15730761736958518
Position 2435: 0.03383518433916623
Position 867: 0.031272758002881006
Position 2561: 0.028354844874913732
Position 13: 0.02568951388043156
Position 5106: 0.024381045695415826
Position 950: 0.012238778728266344
Position 983: 0.005230640246140445
Position 132: 0.0022903139567262507
Position 117: 0.0014895393686524332
Position 353: 0.001454559110418638
Position 42: 0.0009230961064244336
Position 576: 0.0007455067881988171
Position 231: 0.00045013463730931544
Position 152: 0.00018521123881102641
Position 154: 2.1848739666218413e-05
Position 162: 1.9311823364966043e-05
Position 211: 1.7400847662893873e-05
Position 88: 8.279078372686858e-06
Position 204: 4.147082223611463e-06
Position 45: 1.162528612095878e-06
Position 92: 1.1671990534941496e-08
Position 98: 8.262689687950589e-09
Position 214: 3.5967769821099974e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2910: 0.8845758770096847
Position 2290: 0.8752340903173219
Position 4336: 0.8092644196698583
Position 667: 0.5821422007676936
Position 7286: 0.44391771947235925
Position 1526: 0.4149681157989455
Position 8659: 0.4132152763538815
Position 8884: 0.40910027384772985
Position 6322: 0.18124098870983704
Position 283: 0.17443823835814368
Position 575: 0.1590470865644469
Position 1471: 0.14271080806002887
Position 214: 0.08631559167704864
Position 1400: 0.0711706217171504
Position 824: 0.04077800585578569
Position 5057: 0.036300617882189655
Position 713: 0.03450601062192906
Position 4345: 0.02804263407315106
Position 4258: 0.027480094365586072
Position 2335: 0.025010393076736012
Position 5825: 0.018388783649767856
Position 2766: 0.013631335869607578
Position 2387: 0.012278134140964393
Position 642: 0.011383431388763755
Position 7231: 0.010966999449135014
Position 468: 0.009386739599659884
Position 4689: 0.008979319248317203
Position 7788: 0.00733383899073775
Position 623: 0.006186828222808269
Position 1239: 0.00455822128884412
Position 2705: 0.004505321205234679
Position 5186: 0.004160799621917988
Position 4551: 0.004084138666616358
Position 3039: 0.003511061722049535
Position 3145: 0.0028074987443194492
Position 596: 0.0023528975283665255
Position 521: 0.0012117048825234019
Position 292: 0.001025061305614806
Position 3771: 0.000816889812083011
Position 4870: 0.0007967884657694096
Position 320: 0.00029144387611920345
Position 231: 0.00018160677573017474
Position 162: 8.044801883746197e-05
Position 259: 6.203593596519846e-05
Position 132: 5.963764710926029e-05
Position 135: 5.633610903037571e-05
Position 245: 4.4348216578977235e-05
Position 137: 1.9986679918063252e-05
Position 402: 1.340365961317418e-05
Position 535: 1.2133213221649015e-05
Position 444: 8.089125963594844e-06
Position 384: 4.323825974212613e-06
Position 144: 4.319572893801859e-06
Position 242: 4.303134619109077e-06
Position 141: 3.2483875102021765e-06
Position 353: 2.594489693080873e-06
Position 368: 2.262974018846536e-06
Position 836: 1.5246804181437515e-06
Position 329: 2.1533964458965378e-07
Position 346: 1.7898020651440095e-07
Position 251: 1.1832763911843688e-07
