Gene = Dnaaf5
index = 341
Annotated 5SS: [  613  1445  2742  3254 11711 13189 15981 20120 24051 27843 31351 34497]
Annotated 3SS: [ 1259  2616  3134 11477 12975 15836 19950 23902 27691 31193 34304 35286]
SMsplice 5SS: [  613  2742  3254 11711 13189 15981 20120 22353 24051 24908 27843 31351
 34497]
SMsplice 3SS: [ 2616  3134 11477 12975 15836 19950 22051 23902 24798 27691 31193 34304
 35733]
top_k =  100
Partition function (log Z): 23.210491290624276

Sorted 5' Splice Sites (High to Low Probability):
Position 3254: 1.0000000000000009
Position 31351: 1.0000000000000002
Position 27843: 0.9999999999999991
Position 15981: 0.9987707283795779
Position 2742: 0.9968002184610217
Position 13189: 0.9784958666958603
Position 20120: 0.9570282547377698
Position 22353: 0.9158434616911291
Position 24908: 0.8764561595108289
Position 11711: 0.8750724851318208
Position 34497: 0.8710100227874852
Position 613: 0.8316094539675728
Position 1445: 0.8021358763480733
Position 24051: 0.7218834710883578
Position 1188: 0.34353601302607906
Position 29534: 0.29716457328735935
Position 35420: 0.2615708364931167
Position 11408: 0.2576220647387631
Position 20659: 0.18121044405709788
Position 180: 0.156929182293793
Position 12609: 0.15636231787280253
Position 16567: 0.15178092494258993
Position 33721: 0.1413104205528562
Position 24067: 0.12518206067205132
Position 139: 0.11218691631781483
Position 24084: 0.10113769593683589
Position 20283: 0.09385318134662815
Position 2414: 0.09140176418685168
Position 14485: 0.06654910246643962
Position 28825: 0.06461659805871142
Position 25271: 0.0528334563824274
Position 16815: 0.05084339787987646
Position 13545: 0.04749574895283572
Position 16578: 0.03112363632931975
Position 561: 0.030755291252382643
Position 195: 0.030640785687124642
Position 29376: 0.030507392434357128
Position 28867: 0.021618732290725605
Position 30115: 0.01910781035464041
Position 21068: 0.011003693741664405
Position 2382: 0.010521505805747743
Position 16524: 0.007668352156614255
Position 31629: 0.006156078761985965
Position 1712: 0.003803043449428691
Position 581: 0.0030576413186855535
Position 20395: 0.0026783888220176643
Position 2762: 0.0026091411416313357
Position 683: 0.0012084497112890703
Position 688: 0.0010776765988185213
Position 48: 0.0010477282718693785
Position 15930: 0.0006917248478313753
Position 2456: 0.000560200064026858
Position 667: 0.00010784112334832193
Position 910: 6.017951161527214e-05
Position 241: 7.430797589575351e-06
Position 364: 2.0765504314224497e-06
Position 519: 7.029919542438093e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 31193: 0.999989244650982
Position 19950: 0.9941098495036763
Position 3134: 0.9902417814605174
Position 12975: 0.9784958666958611
Position 2616: 0.9348396084933315
Position 22051: 0.9061328060791038
Position 11477: 0.8750724851318221
Position 15836: 0.8744558728997311
Position 34304: 0.8633583479464539
Position 23902: 0.8431635753000417
Position 24798: 0.7900672349850869
Position 35733: 0.6886806935381692
Position 27691: 0.677810400918587
Position 1259: 0.4368046689742739
Position 35286: 0.35371774488523267
Position 27749: 0.32218959908141176
Position 1009: 0.29461030664399973
Position 11277: 0.2576220647387631
Position 29370: 0.21717142471549708
Position 1321: 0.1903444579205505
Position 16365: 0.1882575646620694
Position 12504: 0.15636231787280253
Position 1092: 0.15312056143696998
Position 35319: 0.1466401377433899
Position 20533: 0.14296038234051445
Position 29320: 0.11050054100621945
Position 477: 0.10807599132106836
Position 33614: 0.09756623016422217
Position 23948: 0.09498548151079625
Position 15872: 0.09222488181145216
Position 2310: 0.09065649217653145
Position 24736: 0.08638892452574301
Position 28745: 0.08284712588170184
Position 14410: 0.06654910246643962
Position 2536: 0.06069758656449695
Position 20205: 0.05677158658072344
Position 35866: 0.051449647784779715
Position 1306: 0.04902969048631624
Position 458: 0.04536686096234212
Position 16682: 0.04413652185415132
Position 13454: 0.0384899464532875
Position 15893: 0.03278169851622512
Position 25009: 0.02752885191199229
Position 33660: 0.027054153552982046
Position 33639: 0.021774372813650238
Position 20587: 0.019639049074778772
Position 34128: 0.01613881421340259
Position 1422: 0.015336110265231198
Position 25091: 0.01391536042881335
Position 20323: 0.013825013750511523
Position 2344: 0.011826977880094916
Position 25043: 0.011389244041621761
Position 20924: 0.011003693741664404
Position 29965: 0.010654746148908724
Position 382: 0.01034984339833201
Position 23832: 0.01005417088640672
Position 3033: 0.009758218539485181
Position 22095: 0.00971065561202224
Position 13416: 0.009005802499548212
Position 30045: 0.008453064205731674
Position 20450: 0.007440839273621098
Position 16710: 0.00670687602572507
Position 227: 0.0056069278806916865
Position 970: 0.004573693727794375
Position 31477: 0.003910408118093097
Position 2578: 0.0038721645448238106
Position 1535: 0.003803043449428683
Position 31535: 0.0027607563584257397
Position 16432: 0.0022891281916240236
Position 35289: 0.0022081501870249392
Position 31756: 0.002051799987360735
Position 28640: 0.0014878218910517335
Position 28792: 0.001472365371292348
Position 36282: 0.0013589693097148439
Position 33028: 0.0013554724633951377
Position 886: 0.0008646404209143251
Position 28355: 0.00042801720539121146
Position 425: 0.0001688766008462541
Position 774: 6.0179511615272074e-05
Position 274: 3.045390601765194e-05
Position 16408: 2.6220574830414764e-05
Position 31481: 1.453741153620328e-05
Position 645: 1.0783720463174403e-05
Position 31092: 1.0755349017982105e-05
Position 20479: 8.481496875028349e-06
Position 434: 8.461455664060873e-06
Position 20472: 7.691828297011986e-06
Position 20354: 7.37511451766608e-06
Position 31541: 7.122117611055013e-06
Position 572: 4.117331463734003e-08
