Gene = Sertad4
index = 969
Annotated 5SS: [ 314 4805 6006]
Annotated 3SS: [4612 5889 8540]
SMsplice 5SS: [ 314 4805 6006]
SMsplice 3SS: [4612 5889 8540]
top_k =  100
Partition function (log Z): -2.56499793080452

Sorted 5' Splice Sites (High to Low Probability):
Position 6006: 0.995031381512734
Position 314: 0.9807348771236151
Position 4805: 0.8632894995845202
Position 8633: 0.8150175287289714
Position 1118: 0.35219567882182545
Position 9171: 0.2174776424298354
Position 872: 0.16067704404985964
Position 4736: 0.11638366974714506
Position 7083: 0.10263868928256144
Position 5666: 0.06812540563137176
Position 7603: 0.06534404036452554
Position 6257: 0.05615164256176497
Position 6660: 0.05216009220891955
Position 3293: 0.02904926803053886
Position 1397: 0.025154339890445507
Position 7214: 0.019783217274023674
Position 2112: 0.011820392202449433
Position 4064: 0.01092171948738941
Position 4701: 0.009003996411752905
Position 6504: 0.004964478117568665
Position 507: 0.0005635639481293788
Position 538: 0.0004503785653638169
Position 467: 0.0003523882444901993
Position 2906: 0.00021753449420678812
Position 2642: 0.00019535020774850707
Position 60: 7.128233165817643e-05
Position 518: 4.31727913815973e-06
Position 492: 3.6745795790580693e-06
Position 226: 2.6322533594675525e-06
Position 497: 2.318642309327336e-06
Position 260: 1.8246430109839434e-06
Position 55: 6.599513609409518e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8540: 0.9889490284265019
Position 5889: 0.9658349070382796
Position 4612: 0.8870349973214506
Position 9034: 0.2571757270891875
Position 9443: 0.25684407935459613
Position 1020: 0.21758200381166287
Position 8828: 0.14110739146107695
Position 969: 0.12224385849600043
Position 7019: 0.116354892150571
Position 9901: 0.10272430524972706
Position 4655: 0.10164216842196765
Position 10551: 0.09657483195106761
Position 9124: 0.057959063597444474
Position 10255: 0.049066378673368924
Position 5512: 0.04623794660556664
Position 9063: 0.04510714724343103
Position 715: 0.03933029184856595
Position 6564: 0.03479059836302901
Position 7495: 0.03311725626350386
Position 758: 0.030780393684786526
Position 3226: 0.029049268030538873
Position 5902: 0.028895748884132866
Position 6151: 0.024470154830601727
Position 5482: 0.02188745902580512
Position 7431: 0.019772055502163904
Position 695: 0.018771882940281166
Position 1293: 0.018191541384548877
Position 587: 0.018085037717023106
Position 6533: 0.017369493845890503
Position 6097: 0.016907385641315064
Position 6076: 0.014267139884092762
Position 8875: 0.013141830036316648
Position 7542: 0.012454728598857736
Position 1053: 0.012061694212005895
Position 1988: 0.011820392202449433
Position 718: 0.01110382346642346
Position 3973: 0.01092171948738941
Position 791: 0.008365256329297742
Position 785: 0.00836301404533332
Position 11225: 0.008109054391575228
Position 6863: 0.008056276830668835
Position 7033: 0.006891915566111637
Position 745: 0.005918219451491384
Position 1174: 0.004478390120611452
Position 6337: 0.00419999956820692
Position 8736: 0.004166735332422567
Position 1233: 0.002484408385285178
Position 7195: 0.0020538414687296526
Position 761: 0.0007551582392376328
Position 9140: 0.0006345788925950763
Position 6103: 0.0003556105814743218
Position 5714: 0.0003072014263627367
Position 6361: 0.00028480889648187273
Position 773: 0.0002827174833709418
Position 815: 0.0002447163473308948
Position 2748: 0.00021753449420678812
Position 818: 0.00020170480633368654
Position 564: 0.00020049125254842013
Position 2549: 0.00019535020774850707
Position 602: 0.0001897156044541078
Position 6368: 0.00017343079416841752
Position 6441: 0.00015679501784793352
Position 6365: 0.00014944384086351957
Position 917: 0.00013383407173148189
Position 936: 0.0001299874140948726
Position 6197: 7.524823611697551e-05
Position 513: 7.26975958135626e-05
Position 156: 7.194228301911738e-05
Position 6175: 6.962755212260518e-05
Position 834: 6.882161135392529e-05
Position 438: 3.051955063353225e-05
Position 510: 2.301956377701791e-05
Position 974: 1.8244854762117406e-05
Position 866: 6.120055054326321e-06
Position 972: 5.325323698019936e-06
Position 920: 5.144265775141314e-06
Position 940: 4.2016019704538605e-06
Position 1060: 4.038501827036648e-06
Position 1082: 3.325100847439402e-06
Position 828: 1.733399634165619e-06
Position 534: 1.705503560911243e-06
