Gene = Bud23
index = 190
Annotated 5SS: [  143   653   783  3418  3594  3933  5560  7047  7825  8328  8639 11118]
Annotated 3SS: [  490   744  3321  3510  3835  5462  6995  7738  8281  8579 11027 11241]
SMsplice 5SS: [  653   886  3418  3594  3933  5560  7047  7384  7825  8639 11118]
SMsplice 3SS: [  744  3321  3510  3835  5462  6995  7230  7738  8493 11027 11241]
top_k =  100
Partition function (log Z): 9.718763661663441

Sorted 5' Splice Sites (High to Low Probability):
Position 8639: 0.9414598239602201
Position 11118: 0.9411520833589064
Position 653: 0.9011214001784923
Position 7825: 0.8902045660688572
Position 886: 0.8579775827629689
Position 5560: 0.836456970546822
Position 143: 0.6921556951357523
Position 3594: 0.68396901899326
Position 7047: 0.662965443458187
Position 3418: 0.648083127577547
Position 3933: 0.5327796036820229
Position 7384: 0.4759644147010165
Position 8328: 0.4286247721891287
Position 7055: 0.26901968472780924
Position 3390: 0.24934557223808157
Position 9344: 0.22459744293612477
Position 9338: 0.12700269072566361
Position 8398: 0.09237329371236516
Position 2989: 0.08656195680012604
Position 7422: 0.08028991575375233
Position 227: 0.07305815209371408
Position 2878: 0.05832022510763513
Position 8449: 0.05213621496681697
Position 302: 0.048929977956577955
Position 5604: 0.04544279255977524
Position 7231: 0.040931559315531954
Position 1099: 0.03552015702966497
Position 1071: 0.02317183043693929
Position 669: 0.021188767080301887
Position 1639: 0.020649797602739647
Position 5624: 0.017215010999633035
Position 819: 0.01605952550019606
Position 833: 0.015114636267007719
Position 230: 0.012660221299855515
Position 209: 0.012541189139694858
Position 882: 0.01224059070228821
Position 1588: 0.012145369759972822
Position 294: 0.011977432799854755
Position 3423: 0.011718939717169422
Position 8644: 0.01055306151853853
Position 3406: 0.009654226380577157
Position 783: 0.008923397495527516
Position 880: 0.0064054402907007925
Position 8542: 0.006280175626854821
Position 2129: 0.005346478503491554
Position 1011: 0.004866129821885918
Position 867: 0.003563648893713094
Position 9334: 0.002588882396322814
Position 10753: 0.00255716982679272
Position 6304: 0.002254006489401623
Position 3682: 0.001561968420658573
Position 70: 0.0014695892171056072
Position 10526: 0.0009075722267757029
Position 9271: 0.0006239670860830252
Position 523: 0.0005279407199086993
Position 675: 0.00011218269169394938
Position 615: 6.306735531251326e-05
Position 80: 4.867345099181711e-05
Position 379: 3.767002649158858e-05
Position 194: 2.4744136878439693e-05
Position 8632: 1.857620763342473e-05
Position 126: 5.210906432309478e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11241: 0.9836227781067458
Position 744: 0.9767375895754475
Position 6995: 0.9640873643280852
Position 11027: 0.9437523588505974
Position 8493: 0.8535145406788632
Position 7738: 0.8266599257250691
Position 5462: 0.8068914138956207
Position 3321: 0.6449771817452091
Position 3510: 0.6074427898825301
Position 8281: 0.5880744369041226
Position 7230: 0.5543201690285633
Position 3835: 0.47427145950007615
Position 9268: 0.3617679220032047
Position 3268: 0.3519128816995553
Position 543: 0.2355086567862098
Position 586: 0.19894812818758087
Position 570: 0.13179115340470762
Position 490: 0.11881361461465502
Position 2668: 0.10376939991357582
Position 8579: 0.08867984005302233
Position 5478: 0.08632677734427349
Position 559: 0.05075994258181005
Position 3803: 0.04285125761908224
Position 7552: 0.035870612606975126
Position 1499: 0.029718550150884357
Position 7606: 0.02312620694070358
Position 2747: 0.021650959211533184
Position 2865: 0.01946182278265212
Position 3784: 0.015656886562864392
Position 510: 0.015385647147628656
Position 376: 0.01417711907072278
Position 6958: 0.006277741593899667
Position 756: 0.00594960213930386
Position 5444: 0.005896582866336251
Position 7479: 0.004547820796109043
Position 7169: 0.004485743005749156
Position 2028: 0.0034259108906487166
Position 1455: 0.003076617211828098
Position 8780: 0.002805146121949571
Position 618: 0.0027181745250268534
Position 10596: 0.00255716982679272
Position 505: 0.002474207273379564
Position 6079: 0.0022540064894016236
Position 1967: 0.0019205676128428374
Position 11348: 0.0015321944874982561
Position 385: 0.0012744251010206192
Position 8378: 0.0011771005455495005
Position 11245: 0.0011364644214454846
Position 960: 0.0011075640026822608
Position 522: 0.000957350434116134
Position 11540: 0.0009116392450042193
Position 10388: 0.0009075722267757029
Position 604: 0.0007651534942605243
Position 401: 0.0006769434202308587
Position 533: 0.0006404610965166633
Position 397: 0.0005902338590075531
Position 10111: 0.0003019626934778811
Position 429: 0.00016748106528711575
Position 8857: 0.00013460057317730045
Position 624: 0.00011895683694854463
Position 280: 5.5309311492129096e-05
Position 636: 4.91797690407104e-05
Position 345: 4.461741204729056e-05
Position 763: 2.091678991966019e-05
Position 1026: 1.3750029844194499e-05
Position 1005: 1.3516663694555334e-05
