Gene = Ptma
index = 875
Annotated 5SS: [ 225 2519 2827 3079]
Annotated 3SS: [2446 2729 3004 3238]
SMsplice 5SS: [ 225 2519 2827 3079]
SMsplice 3SS: [2446 2729 3004 3238]
top_k =  100
Partition function (log Z): 7.055084029113299

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.9991488514592879
Position 3079: 0.9855388718351944
Position 2519: 0.9653288611365561
Position 2827: 0.9479655588686157
Position 2131: 0.5908450964440165
Position 1568: 0.16304091938384518
Position 1287: 0.05476450381725722
Position 2821: 0.047131837101478634
Position 2531: 0.022840092621065792
Position 3317: 0.021639029602058147
Position 845: 0.008210911321471922
Position 1739: 0.006829146915209318
Position 2173: 0.0049811967043656155
Position 3090: 0.0037326184319062023
Position 3061: 0.003497110468788827
Position 1187: 0.0027377831806359317
Position 1603: 0.0019580808990154164
Position 794: 0.0017805073420953008
Position 3085: 0.0014536086086959698
Position 1474: 0.0013741739282277367
Position 2791: 0.0013163089581222814
Position 3372: 0.00095354238246232
Position 1837: 0.0007175773852292562
Position 1903: 0.0006374333068994916
Position 1478: 0.0005572259773916224
Position 3005: 0.0004978303106127053
Position 1803: 0.0004287979592474615
Position 2523: 4.800606578314137e-05
Position 780: 2.1587583348503453e-05
Position 255: 1.665887146989423e-05
Position 523: 1.3688505898079633e-05
Position 3136: 1.0703888921480203e-05
Position 775: 8.796147103275004e-06
Position 998: 6.432093488400961e-06
Position 2632: 1.0356619716919276e-06
Position 266: 6.593080011804099e-07
Position 679: 5.262217314889842e-07
Position 2849: 5.1679645222775e-07
Position 119: 7.50233472792008e-10
Position 182: 6.822777142346942e-10
Position 170: 2.132200947933023e-10
Position 290: 1.7993235178992146e-11
Position 280: 1.7135891239651667e-11
Position 195: 1.224989867095037e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2446: 0.9739310963729366
Position 2729: 0.962654578831479
Position 3238: 0.8217829224367464
Position 3004: 0.7628637260702227
Position 1959: 0.27421669828280404
Position 2961: 0.19757422714842263
Position 2048: 0.17269942081153067
Position 1434: 0.13488150343873564
Position 1981: 0.1344653903863452
Position 3400: 0.06046706911805731
Position 3658: 0.0571155379974626
Position 1122: 0.05230196300503773
Position 3348: 0.046905734831233864
Position 2921: 0.028628724821113807
Position 1334: 0.02358506879041144
Position 2667: 0.01361404350931247
Position 2418: 0.012249975615969454
Position 1738: 0.012209849609343543
Position 1474: 0.007288363520516348
Position 3220: 0.0066007952346159434
Position 2711: 0.006397103387662654
Position 3590: 0.0062714892524766514
Position 2631: 0.006093947993709312
Position 1058: 0.0053418537991231545
Position 2753: 0.005241346382645425
Position 670: 0.004970061783330096
Position 3214: 0.0041174072548859
Position 693: 0.0039045393123516175
Position 3419: 0.0037480483456282456
Position 3881: 0.0036164417842576464
Position 1938: 0.003172692092845583
Position 1520: 0.003075319788528399
Position 2321: 0.0029611600554236292
Position 3009: 0.0029567887859050404
Position 3199: 0.0029407721700170013
Position 3193: 0.0027897397112984492
Position 3015: 0.002346478309671195
Position 1438: 0.0020987991690726154
Position 3262: 0.0016974180779758888
Position 1202: 0.0016622014633663777
Position 2900: 0.0014992111753392855
Position 3165: 0.0009964156997348383
Position 2968: 0.0009821141951555437
Position 1669: 0.0009392504404086786
Position 3699: 0.0009231387618265686
Position 1767: 0.0008460506168891979
Position 2250: 0.0007701416277416178
Position 3259: 0.0004987191271105446
Position 2455: 0.0004810989578946859
Position 2576: 0.0002297821687520226
Position 787: 0.00014250736947610886
Position 773: 0.0001153300694671305
Position 1247: 4.867106080333764e-05
Position 598: 3.3766278630331096e-05
Position 843: 2.576816160193227e-05
Position 1042: 1.543900588709182e-05
Position 953: 1.526154794543137e-05
Position 334: 8.430408000115318e-06
Position 2738: 8.337526000776072e-06
Position 1502: 4.759333443504209e-06
Position 1316: 4.60033524114067e-06
Position 354: 4.042781421827877e-06
Position 307: 2.953785785190201e-06
