Gene = Bbc3
index = 169
Annotated 5SS: [ 246 2799 4202]
Annotated 3SS: [2509 4010 7501]
SMsplice 5SS: [ 149 2799 4202]
SMsplice 3SS: [2637 4010 7501]
top_k =  100
Partition function (log Z): -5.622469920844395

Sorted 5' Splice Sites (High to Low Probability):
Position 4202: 0.9785842856564771
Position 2799: 0.9414280561993801
Position 149: 0.41351749942087546
Position 246: 0.40028150631121456
Position 313: 0.15177611136255764
Position 923: 0.05107159335978462
Position 2017: 0.03749573961820962
Position 7395: 0.03480221151186926
Position 1851: 0.024974673598720316
Position 5777: 0.024678625632270388
Position 1992: 0.024416220757690114
Position 3867: 0.020126577594061158
Position 3558: 0.019977309850738804
Position 3670: 0.01472889403234385
Position 3680: 0.005039699249826139
Position 250: 0.002662224327502462
Position 2098: 0.002068735697512656
Position 4224: 0.0019183628890744404
Position 6010: 0.00166093602715323
Position 79: 0.001453744749732253
Position 455: 0.0014319669119755361
Position 2627: 0.00010912445552748625
Position 123: 6.079700143097095e-06
Position 341: 6.543922786426483e-07
Position 114: 4.856114647624019e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4010: 0.8259442712778243
Position 2637: 0.6150679540139506
Position 7501: 0.39363765874109674
Position 2509: 0.3186906227548746
Position 6814: 0.2943232111986211
Position 6981: 0.08476140163532007
Position 7349: 0.06558598220504151
Position 4034: 0.06489162022333653
Position 6899: 0.05273907798763601
Position 4085: 0.04882997539533858
Position 1966: 0.04237624132916794
Position 5486: 0.03505160791691535
Position 3415: 0.03461350740075548
Position 6155: 0.0234174154560436
Position 1719: 0.020668777276084224
Position 4132: 0.020617960436910252
Position 829: 0.02009870983339946
Position 4129: 0.01910345597007185
Position 1664: 0.016838512817683903
Position 3775: 0.012073666760882215
Position 4694: 0.009531467457581058
Position 6862: 0.009161895798670694
Position 7584: 0.009002974229459362
Position 3588: 0.008695173027244462
Position 2477: 0.0077449535688579926
Position 5713: 0.007223160258237203
Position 7751: 0.006778239003886238
Position 1818: 0.006451638010074104
Position 3743: 0.006274198052757727
Position 5836: 0.005119471514982581
Position 6120: 0.004992857236504679
Position 6078: 0.0049927763963781395
Position 7923: 0.004937020235619901
Position 7720: 0.00465586118996861
Position 5077: 0.004541974960806264
Position 6923: 0.004280612098596593
Position 8288: 0.004097936920666523
Position 7136: 0.0035757013988600692
Position 6266: 0.0035563011865714787
Position 5652: 0.0031744136862557723
Position 7166: 0.0027813330073851957
Position 1595: 0.0026202002391225512
Position 5727: 0.002615365546454297
Position 8576: 0.0025123890206876958
Position 5880: 0.0025017259565883656
Position 3883: 0.0019950278650505836
Position 6939: 0.0016522416889237339
Position 4473: 0.0014769314281046855
Position 4744: 0.0011371075371355878
Position 271: 0.0010145782001424364
Position 5363: 0.000848545631734112
Position 5016: 0.0008414557108041742
Position 4294: 0.0007695091967066808
Position 870: 0.0006837208012786658
Position 4874: 0.0006782862332187411
Position 4534: 0.0006498926027483754
Position 3846: 0.0005528962089429943
Position 2890: 0.0003213475504881989
Position 229: 0.0002684724948803186
Position 454: 0.0001363848178281233
Position 2464: 3.34713012216218e-05
Position 2390: 1.790160025914103e-07
