Gene = 4931429L15Rik
index = 63
Annotated 5SS: [  118  3439  4153  8431  9762 10660 11232 13165 14282 14962 15824 15996]
Annotated 3SS: [ 3258  3929  8352  9672 10540 10993 13025 14127 14787 15684 15909 16325]
SMsplice 5SS: [  118  4213  8371  9762 10660 14311 14962 15824]
SMsplice 3SS: [ 4152  8208  9672 10540 14127 14787 15684 15909]
top_k =  100
Partition function (log Z): -2.5274180920359663

Sorted 5' Splice Sites (High to Low Probability):
Position 10660: 0.9952144931131544
Position 118: 0.9892259072592462
Position 9762: 0.9798779486648901
Position 14311: 0.8809031383209728
Position 15824: 0.8038825998784015
Position 14962: 0.7869574330441512
Position 11232: 0.5524940888362992
Position 8371: 0.5258509274935661
Position 4213: 0.4662202971415658
Position 4153: 0.3435733161690647
Position 12767: 0.15796895438159275
Position 15832: 0.12267797613464518
Position 8431: 0.12118726498659438
Position 14282: 0.11700650403542392
Position 5193: 0.11601619086263922
Position 8460: 0.11521458678032291
Position 8310: 0.09531924396336772
Position 5200: 0.07568733047948525
Position 15996: 0.041127574837601696
Position 1692: 0.017345367424316464
Position 9372: 0.00806755507575603
Position 1058: 0.007819453844756172
Position 169: 0.006113663198647518
Position 503: 0.004343390479732175
Position 15806: 0.004103831502937242
Position 1544: 0.0027720305520943602
Position 1500: 0.0026814822176862846
Position 2115: 0.0015086161257120258
Position 2095: 0.0013652759624005282
Position 3439: 0.0011397684427492869
Position 1838: 0.0009298772843506364
Position 1052: 0.0006089308463324232
Position 362: 0.00010113458192922596
Position 238: 7.484933998499353e-05
Position 492: 6.26308523266572e-05
Position 246: 1.0816237026740808e-05
Position 840: 8.764264634810367e-06
Position 830: 5.579665595638903e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 15909: 0.9708829499605569
Position 9672: 0.9590998835855259
Position 14127: 0.9416300381119248
Position 15684: 0.8827416156222424
Position 10540: 0.756079778808739
Position 14787: 0.5252994758088672
Position 4152: 0.4637589273246383
Position 8352: 0.4470886803276455
Position 8208: 0.41048334289620586
Position 14726: 0.261657957235284
Position 5104: 0.18939187410366454
Position 4013: 0.16452548191965838
Position 10958: 0.15697442942948997
Position 12541: 0.1428948018130578
Position 10562: 0.13696080537860866
Position 10993: 0.11464449843399528
Position 10990: 0.10825586384699355
Position 4042: 0.10730179498606869
Position 11063: 0.09362047380409111
Position 13996: 0.05627960424447216
Position 15660: 0.05318992226505043
Position 4077: 0.0489745711228945
Position 10565: 0.047130719148167965
Position 10542: 0.046122329559875115
Position 11083: 0.03856116741641167
Position 3929: 0.024305937348338576
Position 10978: 0.02218165527141116
Position 9736: 0.020778065079363937
Position 15408: 0.01635890368654535
Position 1445: 0.015953608299328244
Position 12594: 0.015611618677200373
Position 16325: 0.012343914012252937
Position 10805: 0.01003287763801139
Position 10385: 0.00892086021776363
Position 10996: 0.008223122995894838
Position 9097: 0.00806755507575603
Position 16158: 0.006295852228371448
Position 984: 0.0059830066567987065
Position 16117: 0.005202703021396951
Position 16448: 0.004802617117432739
Position 16377: 0.004472925243757818
Position 15914: 0.004173412216879788
Position 1398: 0.0033904347865390694
Position 16380: 0.0031854706811790872
Position 16432: 0.0030484546402917475
Position 16408: 0.003002884014025306
Position 1629: 0.002619013849013527
Position 863: 0.002392113913415271
Position 5146: 0.0023116472384599896
Position 2007: 0.0020722561091943985
Position 3207: 0.0011397684427492869
Position 12890: 0.001044636156442618
Position 3770: 0.0009269006090320646
Position 2013: 0.0008016359789181572
Position 1478: 0.00051784818237759
Position 11305: 0.000508255378494394
Position 1282: 0.0005050783789861187
Position 1568: 0.0004196916246705543
Position 1681: 0.000323082357532641
