Gene = Mrps17
index = 712
Annotated 5SS: [  53  414 1370]
Annotated 3SS: [ 186 1229 2418]
SMsplice 5SS: [  53 1370]
SMsplice 3SS: [1229 2418]
top_k =  100
Partition function (log Z): -4.110754481399577

Sorted 5' Splice Sites (High to Low Probability):
Position 53: 0.9203786355595575
Position 1370: 0.7733334218677872
Position 267: 0.36717622062730193
Position 1115: 0.2744922271151065
Position 1328: 0.19512230406514863
Position 298: 0.17404089836251066
Position 74: 0.05353055014193812
Position 1033: 0.02387387789085384
Position 2650: 0.0225299078648409
Position 465: 0.020025717654914732
Position 216: 0.019106334051922986
Position 362: 0.015708018467696403
Position 449: 0.01492352645466632
Position 2272: 0.014912615139656775
Position 1894: 0.010593705626641487
Position 332: 0.010446906022602565
Position 414: 0.00983184290776355
Position 398: 0.008917689928107401
Position 898: 0.005221999868452106
Position 3916: 0.004946166861814037
Position 1963: 0.004420078882426118
Position 89: 0.0037806531438584322
Position 1295: 0.0020258449326490567
Position 445: 0.000995182829746341
Position 354: 0.0009794654947983326
Position 488: 0.0009569286507393693
Position 406: 0.0008628157202271715
Position 456: 0.0007953465601500802
Position 110: 0.0006892035482904028
Position 997: 0.0006603305959626005
Position 492: 0.0006495150803602436
Position 208: 0.0005517081907076935
Position 132: 0.00039696646720944074
Position 114: 0.00012966788968751496
Position 80: 0.00011736548271634827
Position 1442: 6.644783689902192e-05
Position 63: 4.567029040877543e-05
Position 103: 3.522843179156478e-05
Position 123: 1.8217112435518336e-05
Position 1522: 1.57377820264459e-05
Position 1701: 8.27228019953503e-06
Position 40: 6.878865368801343e-06
Position 96: 6.443474828721895e-06
Position 65: 4.136883640084624e-06
Position 108: 3.883324518930797e-06
Position 37: 1.3784382999606649e-06
Position 4: 1.2240419265550934e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1229: 0.9910908096616523
Position 2418: 0.6814355637253537
Position 186: 0.5880625388983554
Position 929: 0.13451939791568382
Position 805: 0.12503038763508081
Position 1823: 0.11524014907520055
Position 2372: 0.06294613776745588
Position 3700: 0.04009966527228121
Position 135: 0.037442392513089263
Position 955: 0.03425131078877595
Position 2086: 0.025584155654752926
Position 4601: 0.02090294095430427
Position 2798: 0.020330436988851622
Position 2466: 0.016513313372965778
Position 6251: 0.013102198100046843
Position 2463: 0.012423722729107878
Position 5079: 0.009426500638438976
Position 2495: 0.00850012701779946
Position 5490: 0.007919828842581071
Position 149: 0.004988795085562629
Position 1088: 0.004568904431175302
Position 2018: 0.0015178738590054764
Position 721: 0.001240821754152879
Position 323: 0.00011189307652577306
Position 207: 4.530459673826893e-05
Position 308: 2.7348538664965592e-05
Position 1619: 8.272280199535018e-06
Position 1428: 4.472973419614838e-06
Position 235: 3.475644309457722e-07
Position 238: 3.241816165187631e-07
